sal_avg_lc2vs0_iate,empl_x0
-30782.739853173975,34.0
-26706.156657930547,74.0
-26203.56757693054,58.0
-29278.241244851273,78.0
-39391.10426416049,44.0
-39500.9541134297,84.0
-24764.47320574512,53.0
-26393.54367167318,33.0
-24708.75392754618,66.0
-15960.832021040354,34.0
-18461.496897762438,69.0
-19263.48495875371,93.0
-36708.47701861403,34.0
-26321.166082010466,86.0
-25318.998303019926,95.0
-38295.32292699146,96.0
-18808.253968902845,87.0
-18649.419249393224,71.0
-23255.851867485682,73.0
-37676.22331503729,94.0
-39915.84765573304,98.0
-40972.806390334124,84.0
-20809.62711564327,55.0
-33501.058422117276,63.0
-21957.923944653434,94.0
-25531.001631131585,64.0
-18559.557897065588,61.0
-22534.333486653624,82.0
-23865.89843360806,88.0
-21333.721674314565,94.0
-22518.341958600256,97.0
-29561.110412496655,79.0
-22121.49575358148,54.0
-19962.33002440291,99.0
-24975.78266926251,29.0
-29770.06107200046,60.0
-39377.186273463194,79.0
-28208.590485543442,70.0
-27212.961561675016,78.0
-32205.5182077712,83.0
-40936.663130830326,105.0
-30609.948298356976,76.0
-27698.28551838374,106.0
-42718.46292091183,66.0
-18751.345616443643,81.0
-34732.50344470034,80.0
-18501.294972918848,46.0
-18165.9262665135,90.0
-37227.92831221546,64.0
-38153.858252037535,90.0
-20785.918323496473,65.0
-36549.220714529336,83.0
-37574.96302309602,36.0
-32873.313871936916,33.0
-36625.2291479172,73.0
-18951.446232022976,80.0
-41007.72818836305,59.0
-25794.04087899904,81.0
-31116.48685108959,77.0
-26227.841367239398,101.0
-19024.146492559325,67.0
-30516.591860104436,91.0
-32162.45983182329,106.0
-43820.54591154262,91.0
-22123.924044788975,81.0
-29463.340951426115,51.0
-36602.26515336511,97.0
-38170.603741793355,74.0
-23042.45405504075,70.0
-38237.06556081749,99.0
-26421.708095931193,75.0
-33365.18351803435,54.0
-22779.959846722613,47.0
-32559.605822881178,51.0
-24402.5497803119,35.0
-30045.424992254208,49.0
-30897.684257358516,96.0
-22920.955203869285,90.0
-22214.033939021298,44.0
-30807.676781627757,70.0
-20055.435801921078,63.0
-19315.000082406565,100.0
-39692.42210194134,66.0
-31099.201419048542,98.0
-20630.55608560262,65.0
-36574.08477419347,56.0
-37968.46136517363,96.0
-30572.336253361893,33.0
-27182.020528505916,52.0
-29454.697728624215,94.0
-30340.798283016884,85.0
-28024.880749116848,50.0
-24470.52740258583,42.0
-35994.2264638444,57.0
-26557.873687824944,63.0
-32370.275172349342,56.0
-22866.035259504235,35.0
-23341.858330409945,51.0
-40725.55721444049,91.0
-25571.21195126924,100.0
-16741.00019962033,89.0
-33879.894617772545,54.0
-20551.823146674105,41.0
-23559.99172650735,41.0
-31332.402699830793,31.0
-34572.8759374995,78.0
-41937.805869653486,66.0
-34541.076066964684,79.0
-21909.319951113466,46.0
-23304.378175617487,89.0
-35691.90936135823,60.0
-26048.734697401,41.0
-27980.71221318941,91.0
-27815.498751835625,46.0
-39686.57688745149,60.0
-24461.405496965468,75.0
-34113.31996107551,57.0
-39369.24551231069,94.0
-19591.533881658255,66.0
-34216.62939225018,53.0
-22827.49266669837,110.0
