sal_7_lc2vs0_iate,lmp_cw
-26204.376386157957,1.0
-26929.69441398435,1.0
-28948.062139079422,4.0
-39242.44072139417,1.0
-37661.87414719439,3.0
-25018.238835167132,1.0
-25738.942709815903,4.0
-25843.687328785196,3.0
-15005.60682361436,4.0
-16393.12705538173,4.0
-20731.018950677026,1.0
-35828.211439255836,3.0
-25248.269670082394,4.0
-25530.481530071895,4.0
-37161.506197889204,2.0
-17517.159918307952,3.0
-19139.469546655786,1.0
-23232.119085520946,3.0
-35447.70965213407,3.0
-40986.32270841564,2.0
-38599.48371315416,2.0
-19389.448956340624,4.0
-34850.5744230206,1.0
-21546.621347275715,1.0
-24146.963985085127,3.0
-17603.24650776792,2.0
-22035.21518494583,2.0
-24101.062963398457,4.0
-21360.12906797881,1.0
-22728.76365366281,4.0
-30124.243451155606,3.0
-20966.841432791858,3.0
-19578.978870328734,1.0
-26739.492303176034,4.0
-27476.72724348565,2.0
-36560.878134149236,4.0
-27206.919205707614,2.0
-27939.91825030079,4.0
-31671.377693837436,2.0
-40598.97263065446,4.0
-30470.672855428238,2.0
-27370.556450442695,1.0
-42847.37895892553,1.0
-19492.51346641368,1.0
-35396.77120594908,4.0
-16349.663009139638,1.0
-17581.33665803998,1.0
-39956.23744684671,3.0
-37912.82550080908,1.0
-19039.340532887152,3.0
-36570.65062286182,3.0
-39129.38351695676,1.0
-30288.999901754614,2.0
-36939.68241689197,4.0
-19449.114284689687,4.0
-41645.88321796417,1.0
-25485.98105406291,4.0
-28618.82783703332,4.0
-27107.295080941076,2.0
-19228.999121737703,1.0
-30014.98123279346,4.0
-32486.4766573573,1.0
-44157.64851277889,2.0
-21046.54688321546,1.0
-28898.70982373728,2.0
-34516.39574903292,3.0
-37616.41287264446,2.0
-21941.828809512772,2.0
-36113.728992072225,4.0
-25194.449887655348,1.0
-33131.790270339436,2.0
-21821.815902018483,4.0
-30413.941147904687,4.0
-24452.90707818666,3.0
-27879.50535296549,4.0
-28109.63383118206,1.0
-22633.41351756359,4.0
-21025.09431774629,1.0
-29397.637124745823,1.0
-20269.863372931286,3.0
-18669.84061250113,4.0
-39663.91592061066,2.0
-30563.00231581585,4.0
-21412.297353241782,1.0
-33691.902072756406,2.0
-36810.61422297802,3.0
-30402.24778218152,4.0
-28322.084402023305,4.0
-30338.101580922936,4.0
-29841.35668865058,3.0
-26276.910308574952,2.0
-26509.166296611427,4.0
-34372.13734403943,1.0
-26243.741396440608,2.0
-30358.356123336656,2.0
-23252.65975533253,1.0
-24955.571997533352,2.0
-39867.795557919046,2.0
-24959.720727448177,3.0
-15498.818326374541,4.0
-33720.534777356945,4.0
-20337.733984549734,1.0
-23984.827634756468,4.0
-27871.697366834265,3.0
-34216.14261631648,1.0
-40287.04063575268,1.0
-35552.69831172509,4.0
-22924.1574022287,3.0
-21243.91497814904,3.0
-35507.80697345008,2.0
-29093.810321855985,3.0
-30050.225821500688,3.0
-31999.63204751194,2.0
-38312.110416648386,2.0
-24713.629354611778,4.0
-36251.4688088174,1.0
-40460.32579312583,4.0
-20960.522945641154,1.0
-33008.62472454333,3.0
-24132.2134636338,3.0
