sal_avg_lc1vs0_iate,empl_x0
-9600.321312895847,107.0
-555.8828628982999,65.0
-10195.54226784927,73.0
-1148.7157186597578,45.0
-11718.244110317777,88.0
-5892.681274541947,83.0
-3159.035855673721,34.0
-1751.808869251292,50.0
-14193.708567088273,75.0
-404.4870568086899,40.0
-11742.488339004598,57.0
-5881.630399346828,88.0
-12180.579641292697,65.0
-536.9362103508895,70.0
-3442.1904670571057,85.0
-7844.9801106874775,76.0
-5198.832375801821,61.0
-8663.767338522612,110.0
-4981.931730344418,40.0
-1148.5483261860147,28.0
-3325.2095094030374,62.0
-5902.062608513038,70.0
-16177.091693922288,71.0
-7519.614909214412,53.0
-556.5006934991188,19.0
-502.1132889324456,56.0
-832.8669323597096,35.0
-803.0983859162379,86.0
-6019.253974394493,43.0
-13551.490419301335,105.0
-5500.502572842324,34.0
-13806.984967583532,74.0
-12211.104086067404,58.0
-2231.611684375832,78.0
-19386.204384970133,44.0
-17010.185955027173,84.0
-6148.911821069386,53.0
-1054.0891395394665,33.0
-5048.934768514678,66.0
785.1335286409288,34.0
-8657.448372004357,69.0
-3683.31145418231,93.0
-5387.808777099523,34.0
-18501.627354358832,86.0
-8623.227805993398,95.0
-22145.020420318942,96.0
-1598.632564380849,87.0
-3102.081324368286,71.0
-7039.304495392644,73.0
-9831.833507663154,94.0
-20976.008067299197,98.0
-19693.46331476747,84.0
-10404.19076796824,55.0
-14764.676652045948,63.0
-10467.251484857949,94.0
-15201.191261677857,64.0
-1177.9462121313961,61.0
-16260.942832224715,82.0
-1980.8578209797497,88.0
-9535.964416199002,94.0
-5042.727981268075,97.0
-12248.190463503648,79.0
-1769.6951995626523,54.0
-4936.104325880917,99.0
-2976.3769308420724,29.0
-16182.598340632365,60.0
-15531.459970847782,79.0
-16245.48708236116,70.0
-1877.3633152946459,78.0
-6122.207271352547,83.0
-12785.321249138417,105.0
-12885.10028796029,76.0
-14034.294173018814,106.0
-9932.48012280573,66.0
-3948.573725673653,81.0
-3634.114316724874,80.0
-12287.344805987404,46.0
-1708.6779421014035,90.0
-3671.3202733647213,64.0
-16949.866332791855,90.0
-10403.105992638044,65.0
-4323.101115311794,83.0
-4504.9642367962915,36.0
-3018.4783630622333,33.0
-3698.7518125174392,73.0
-816.5476910608546,80.0
-21769.191396688017,59.0
-11324.08890951542,81.0
-6401.482780364991,77.0
-4752.38850626986,101.0
-4126.334936248364,67.0
-10628.260960609432,91.0
-7171.7452618468415,106.0
-12146.348963870136,91.0
-10747.389091558198,81.0
-7521.124242711461,51.0
-8501.421397128128,97.0
-17050.116457490774,74.0
-5140.694081190669,70.0
-8618.673045810121,99.0
-15035.647590064265,75.0
-6333.332041881432,54.0
-3116.3179932125545,47.0
-3012.235524184305,51.0
-2446.7954755765813,35.0
-6019.723937528811,49.0
-6961.607885598831,96.0
-4768.01079606388,90.0
-3535.3967039300924,44.0
-15326.183152139649,70.0
-657.7451655403177,63.0
-9367.038798330732,100.0
-14893.887667154897,66.0
-4733.826482278972,98.0
-5461.704272678652,65.0
-18251.32926472604,56.0
-18906.95609758905,96.0
-2634.1253398391373,33.0
-6653.027314377929,52.0
-13488.268860463366,94.0
-4250.5456134920005,85.0
-5007.615114845649,50.0
-1287.6041199756428,42.0
-4514.517508549525,57.0
-3571.089184913337,63.0
-2448.3292691821534,56.0
-6065.6277993309,35.0
-3651.334230716143,51.0
-8799.96466501931,91.0
-16304.195988854284,100.0
-121.72854196432695,89.0
-5618.739763971915,54.0
-8854.136314929377,41.0
-557.9526696239868,41.0
-2297.7420145037286,31.0
-17339.549787912754,78.0
-13352.824113785047,66.0
-3448.903742245411,79.0
-1907.1285054987366,46.0
-13244.649515837507,89.0
-7800.505517260171,60.0
-5028.323372908599,41.0
-6481.8780047604,91.0
-4352.590748586853,46.0
-18665.00347379223,60.0
-10244.750443134664,75.0
-5128.580366361115,57.0
-14010.83803110088,94.0
-4418.263491939748,66.0
-14490.08777798789,53.0
-6122.166529895598,110.0
