empl_ttl_lc1vs0_iate,lmp_cw
1.0315717132328213,2.0
-3.461183418600194,4.0
3.347623755417092,1.0
2.701397795009934,2.0
-1.6908096195303843,2.0
-4.341826262714695,3.0
5.166933937322375,1.0
6.446341684757163,1.0
2.520349226619441,3.0
-0.04299972478866643,3.0
-3.1230758050851133,2.0
-3.9036750078157265,4.0
-0.5599639576111,1.0
2.380919516214225,4.0
-4.300131243279523,3.0
-2.0539981238875997,1.0
-1.7676036110350846,3.0
1.3284573049666641,3.0
3.5635605215181254,4.0
-2.18993649786662,3.0
-2.36031608598838,1.0
-3.9684775777267935,4.0
-3.886767794135391,4.0
-2.9427757210008796,4.0
-2.1022606099751844,1.0
-2.5977046857418156,3.0
-5.445869916330995,4.0
-0.5719729859822728,1.0
1.841618833535502,1.0
-2.463684454347333,2.0
-3.8535155726767667,2.0
-2.8033181076140052,2.0
-0.10354683436000633,3.0
3.742633763716439,2.0
-2.6814862147170317,2.0
-1.736194428293604,4.0
-3.344199149504375,1.0
-4.419681263872567,4.0
1.875849346151295,4.0
1.8551869803488632,1.0
-1.5157329545668632,2.0
4.522220096254094,4.0
-4.31944367803346,4.0
-3.8969432758878098,4.0
-4.2620945785335875,3.0
-3.0678213168830886,4.0
-5.041652183630826,4.0
-4.6764241622984635,2.0
3.1389680531076323,1.0
-2.430394743853609,1.0
-1.7982765804819372,1.0
-1.538095366254404,1.0
-5.232484035686584,2.0
-2.328486192056155,4.0
-3.4136124381246673,1.0
-3.1463370459077975,2.0
-1.4720221119983732,1.0
-5.007633553366876,3.0
-4.113504424676826,3.0
-5.539249271132295,3.0
-4.025652778310239,3.0
-2.554735467175884,1.0
-3.0664365808886602,1.0
-4.530782166055744,4.0
-0.10691394637946194,1.0
-0.2790920492430593,4.0
4.440391354706313,2.0
-4.015421519449094,3.0
2.7371152013381366,2.0
-5.8420285097424225,3.0
4.990055866637549,2.0
-2.0138816002038102,1.0
-4.0705415158045675,4.0
2.029411603517957,4.0
-4.045114113552409,4.0
2.8358235050475664,1.0
-0.13358371144345416,2.0
-2.760688546601262,4.0
-5.06886425423534,3.0
5.781717911808048,1.0
6.7365943742748,2.0
4.825234853663787,2.0
2.392573420224453,2.0
-3.2241152363628798,3.0
-4.4200595089451165,3.0
-1.8513106004497195,1.0
5.288707619110385,3.0
-3.8845379541075435,4.0
-1.194998241600984,1.0
-2.372856280766842,3.0
-3.4970349616712664,3.0
-4.9036221291012625,4.0
4.167857902775922,1.0
-4.174327121558783,4.0
-5.521521395542477,4.0
-0.08856295417295224,4.0
-3.8493747926243955,4.0
3.622634781115147,3.0
-2.0379113480479596,3.0
3.222536632813382,4.0
-4.560186820749865,4.0
-2.8691433028900404,4.0
3.1260738940635027,2.0
-4.050637366875423,3.0
-3.278835854562838,4.0
-3.269369628042261,1.0
-1.5682177878100192,4.0
-4.964247388040498,3.0
-2.234437657071843,2.0
2.9431989094513757,2.0
-3.5283167360164374,3.0
-3.626079727490998,1.0
-1.3774599742582532,1.0
-4.13946447051558,3.0
6.127703465036989,2.0
1.7356707561358817,3.0
-0.7813437182704039,2.0
-2.2148859121230293,1.0
-0.6254174783249302,4.0
-1.2835870220943209,3.0
-3.0947831824796497,1.0
2.4863211733921236,1.0
-1.9465444150827995,2.0
-4.232760906249073,2.0
3.4848563111171575,4.0
-3.150577236693558,2.0
-1.27444569211821,3.0
-3.683143567467149,1.0
-5.067568623752255,3.0
-4.07849371713196,1.0
-3.186963127977632,4.0
-3.2160018085207076,4.0
-6.143880873760358,4.0
4.901417215258433,1.0
-3.0077161305713043,3.0
-3.3336530226919194,3.0
-2.9842006037757076,3.0
-5.630414412823128,3.0
-0.45678586293950785,2.0
-1.4151230116117834,4.0
-2.3447040548895806,3.0
4.3984890255479066,1.0
-1.7414237819165577,3.0
-3.4016760545941365,3.0
-3.986005927385985,3.0
-2.201841211438979,2.0
-5.553430560042114,3.0
-1.5603220858787443,2.0
0.07818434792695106,4.0
-1.8756124328055206,3.0
-3.9800276339263534,2.0
-2.5266480066285553,4.0
1.1184224811841603,3.0
2.7444935842241556,2.0
-2.94022422165702,3.0
-3.510642117286426,3.0
4.6189762400993235,1.0
-2.2949994261746514,4.0
-2.640177429526377,2.0
-4.043676254980746,4.0
-5.580427568585511,1.0
-4.181963729233158,2.0
0.11804752824095255,1.0
-3.7227883001245883,4.0
-4.545756826702352,1.0
-1.845771065281713,4.0
-2.978284817944698,3.0
5.655478648206602,1.0
-3.3355612352336568,1.0
2.148780849951588,3.0
0.8332875925453695,3.0
1.8818640048307675,2.0
-1.1473511436194015,1.0
2.6877539505613064,2.0
-4.857968280045107,4.0
-3.932104588911746,1.0
-3.7011889775140876,1.0
-4.220158016554789,2.0
2.243989752746444,2.0
-2.815730507483094,3.0
-3.318100492626919,1.0
2.306527412829741,4.0
3.3551439918720307,1.0
2.3639312176527993,2.0
-4.598892791882971,4.0
-1.8876590170744394,1.0
-4.4400408128150035,3.0
-2.3694133164991884,1.0
3.9008915141478315,3.0
-2.927167470730654,4.0
2.390611902664377,1.0
-2.887367347129093,4.0
1.709249760847046,4.0
-2.853217585970153,1.0
3.029929669366239,3.0
6.309520341117112,1.0
-2.485395816925961,2.0
3.232556109432798,1.0
-3.5571627381364603,3.0
0.3560719180069831,3.0
-2.9678140355063434,2.0
-3.720780723731597,4.0
-2.636648282745572,3.0
-5.588056633906331,4.0
-3.0751274139798954,3.0
2.4273492990095926,4.0
0.3937797967371637,4.0
-3.8790268263665393,4.0
5.466516366540432,1.0
4.778116514240504,2.0
-2.2014995653305016,4.0
-4.095743007583523,4.0
1.7742077776533547,1.0
0.6058693350075162,4.0
-2.9201109591479812,3.0
-2.424245610441031,3.0
3.5808361982769252,4.0
-2.5197628173150757,3.0
-2.9756381875827276,4.0
-2.481457209289802,4.0
-0.8518464576469003,3.0
1.247796720374068,3.0
3.778810677200364,3.0
4.052235256525336,2.0
-2.0306499185892433,3.0
-5.025069962290014,3.0
1.3623331352103727,4.0
-3.9625782043730293,2.0
-4.709949168321487,3.0
2.1870047546763787,2.0
3.0135103560103103,1.0
1.7107720078191657,1.0
6.318344911153696,1.0
-5.734386879114502,4.0
-2.9748524633408113,4.0
2.2703640422123526,4.0
-2.3420771821456743,1.0
1.1683627044763694,2.0
-5.29832342891128,3.0
-3.852334925979342,3.0
-3.6009023748876876,4.0
-2.223218403416128,3.0
3.4883759395119394,3.0
-2.603590356165961,3.0
7.23715206424823,1.0
-3.7248527043529527,4.0
0.7676757416822633,3.0
-3.6811195695147685,4.0
-4.892550737193956,3.0
2.220473575861841,3.0
-5.136588228653793,3.0
1.7785778909354248,1.0
-2.4756300706465284,3.0
-1.648672671269586,4.0
-2.6727366142895805,3.0
-2.8170615734509266,4.0
5.682616601007698,2.0
-2.6646574126557163,3.0
-5.871447927026259,4.0
-1.0631066705820695,2.0
1.6255975518356256,1.0
1.2441139297994672,4.0
-3.3275882180955847,3.0
-1.6636665447995347,1.0
-3.9233299118071514,1.0
-5.212629758220104,3.0
2.615535640682343,3.0
2.034075892604029,2.0
-3.9232014054403326,1.0
4.93113549993195,1.0
-5.7062431043117945,4.0
-1.3279153014547156,1.0
2.1061268153887207,4.0
1.3665784923034638,4.0
-3.661643189571817,1.0
-3.8409131008085806,1.0
0.0908886624409293,3.0
-0.5816691455265084,2.0
0.8942430185467067,3.0
-1.948827025541962,3.0
-3.4896006906223773,1.0
1.3106928771527335,2.0
4.675467259801545,3.0
-2.6484700646690795,3.0
-0.6194466306509643,4.0
-3.6935368352605495,4.0
-4.18070477327917,3.0
3.6236355703418246,2.0
-3.529558859895569,4.0
-2.991872470662805,1.0
3.0285932737616528,1.0
-1.492824304576982,1.0
6.814569549980611,1.0
-4.152014696605341,3.0
-3.846812776491741,3.0
-0.7703923434222828,4.0
2.0646187664973414,3.0
-2.6514763855756027,1.0
-4.311918392704344,3.0
1.307182833259894,3.0
-6.016854680039382,3.0
-3.2476470724320587,2.0
1.832138069397772,3.0
-3.988053392727669,1.0
-2.896529669544659,1.0
-5.129242207369835,3.0
-4.667562504171027,1.0
2.4371936825962637,3.0
-5.415671045186813,4.0
-4.821612907797062,2.0
-2.632657398827003,4.0
4.604319337226192,2.0
-4.158771665670834,2.0
3.005715214589063,4.0
6.294937457036351,1.0
6.9798222122985685,1.0
-1.8383581837315255,1.0
0.3222321972016269,1.0
5.648885315117858,1.0
1.8137730566650105,4.0
-6.073554991343154,3.0
-5.068959642590872,1.0
-0.7071136735038572,1.0
-4.907917555361044,4.0
4.470050655365998,3.0
-5.410275301786166,3.0
1.5551967194631442,1.0
-4.911542637293644,4.0
5.9452624098433136,1.0
5.38784291091243,3.0
-5.498939840737319,4.0
-2.695955770977519,2.0
-4.032922696346937,4.0
-3.9471451689018506,3.0
-3.421973941887341,3.0
-1.3103295256396197,4.0
-0.9238046580237993,1.0
-2.908129482677991,3.0
-4.395747519479347,4.0
-2.9511899760948554,1.0
-0.20538643753848618,3.0
-2.345269733556222,2.0
2.5155409448249113,3.0
-4.275332716964682,3.0
5.018130833324445,2.0
4.11469620155891,3.0
0.5854626844343427,3.0
-4.776313613389382,3.0
-4.505389836454728,4.0
-4.388826110793608,3.0
-4.2386207714324655,3.0
-5.32683430202953,4.0
-3.5303635840002565,4.0
-1.245917563776867,1.0
0.17015538398897423,3.0
-2.448933745032982,3.0
4.311486252105927,3.0
-5.236475129800637,3.0
-4.169861028205218,3.0
5.38840667071079,3.0
-0.2841175693195228,4.0
3.0435621526981764,3.0
-4.320763741760164,4.0
-4.131546630867819,3.0
0.6559320009767737,4.0
3.083814734921698,1.0
-0.9543341275380297,3.0
1.7056113018419448,1.0
-3.926910118471585,4.0
0.47775153196237863,2.0
1.1474258323475226,4.0
-3.9452748198130116,1.0
-3.9689889258291227,2.0
-3.513121510529502,3.0
-3.447419774256144,3.0
-1.6510480667562133,1.0
1.3848977515129612,4.0
6.8242694352560935,1.0
-4.015928469589871,2.0
-4.285883300157555,4.0
-3.404002486388034,3.0
1.5294907504345097,3.0
-3.5718136288861317,3.0
-4.379946891841606,3.0
-3.6441494957477376,3.0
-0.8497836980465729,4.0
-1.40416149607693,1.0
-2.114177140073354,1.0
-4.887024237589152,1.0
1.674351708057679,4.0
-4.13017710535335,1.0
-0.7607012366436743,1.0
-0.3816908615349437,3.0
6.989929420468473,1.0
-3.269611637930281,3.0
3.7864874113350617,3.0
4.948847222854643,1.0
3.5404676183089823,1.0
-2.9980706696333055,2.0
-4.407908981322636,3.0
-2.942635663217072,4.0
-2.466509793358692,1.0
4.026578907457633,2.0
1.8715224053654451,4.0
6.76971248026682,1.0
-0.20064940777540574,2.0
-4.9224394063421135,3.0
7.111765242266505,1.0
-4.802317920630132,4.0
-5.985449827709564,4.0
-1.4529294966027886,2.0
1.7827789424094114,4.0
-2.6266409291753434,3.0
1.2415141496676347,4.0
-3.091326325152986,3.0
2.378755752628697,4.0
-2.0902861829450323,3.0
-2.052890203691184,3.0
-1.5945619104306283,1.0
2.6046145547378003,3.0
-2.102850108548127,2.0
0.9147464730343868,3.0
-3.538846008917063,4.0
-4.791440795021872,4.0
-0.37424771718711813,4.0
0.04863337982682259,4.0
-2.795376785375215,1.0
3.452399289107632,1.0
-2.2718742233801223,3.0
1.7172637235365285,4.0
0.9403984769226583,4.0
0.6130107867918282,3.0
2.741578907443916,3.0
-4.008949022226619,4.0
-5.994005236249432,2.0
-2.3958655065018424,4.0
2.2750114791315665,4.0
-2.525066634574503,3.0
-3.6839699148401674,2.0
-3.8903089927928334,4.0
1.7153908555121575,3.0
0.7935788691407288,4.0
-1.215073787406018,3.0
-1.0862551680318722,1.0
0.11828114365294073,4.0
-2.8829029751886868,3.0
-2.436677693424023,3.0
-3.8301917051805616,1.0
-1.9636762343642356,2.0
-2.4251918967531716,2.0
5.055440726351175,3.0
-4.460259634686405,1.0
-3.662597817968837,3.0
-3.852624694506087,4.0
-3.047629915141995,1.0
-1.972866762335965,1.0
-1.1199832194312425,3.0
-6.586175026750812,3.0
-2.383908782211414,2.0
-3.8421906905264382,3.0
-2.6042843570301715,2.0
2.0251099644893973,3.0
4.596994315144195,1.0
-5.3475043804948275,3.0
-5.830738174500771,3.0
-1.4772861349210868,1.0
1.0063802775635922,1.0
-1.4786302858453118,4.0
-2.6662236372299897,3.0
0.9253581314978505,4.0
7.640940644961546,1.0
2.000728640701417,3.0
-4.340887164768954,3.0
0.28243331402337946,4.0
3.6939255289769264,3.0
2.7403564664179503,1.0
-3.854854044155664,2.0
-2.3605506170067208,3.0
-3.086890559755738,4.0
-4.21267064974513,3.0
-5.148735726725471,3.0
-4.344948473143084,3.0
-4.011547323422569,2.0
-2.7022007501649177,3.0
4.864688835102252,2.0
2.8019645581202446,2.0
-3.716496755576667,4.0
-3.3477012460141355,4.0
5.475830046524157,3.0
-2.243961618537539,2.0
-3.6106445407187233,3.0
2.5347925589840288,3.0
-4.807086092926335,4.0
-3.602248057225167,4.0
-2.0973849822469117,2.0
-3.9699448551015455,3.0
3.10032367220526,1.0
-3.051494109830104,3.0
-3.3304106558633473,3.0
-3.5020579523582316,3.0
2.2326705926004164,3.0
1.383476976752867,4.0
-2.3762451120306163,4.0
-0.001096914871720145,2.0
-3.1378987269984115,3.0
0.17207112674829927,3.0
-5.69453370800158,3.0
-1.6730134707819406,1.0
2.265961418116869,4.0
-4.676348262925894,4.0
-4.366900358403529,2.0
-2.9043640730917333,3.0
-2.9812217087060713,3.0
3.154721334010196,3.0
1.530474361119089,4.0
3.296571257656134,2.0
-4.219678442608839,2.0
-5.7277111978856805,4.0
-0.15152197809851675,1.0
3.2809727284899157,2.0
6.752702809375125,1.0
-1.437196130109828,1.0
-4.296692121574957,4.0
-3.29213510127187,3.0
4.306725972006174,3.0
2.0309797094699813,3.0
-0.32972207658580266,4.0
0.3449182162836837,4.0
-2.6019304687254223,3.0
-5.706861830463788,3.0
-0.39940933622183117,4.0
-1.4566783768978127,4.0
-2.229552096279139,3.0
-3.508162626885937,4.0
5.394415968399968,2.0
-1.7737217054961705,1.0
-1.2750510304181961,3.0
-2.8172241352015015,3.0
-2.996611823213188,2.0
-3.1531022167305167,1.0
-4.093053776076381,3.0
-3.588638466712794,1.0
3.832469620306387,1.0
-4.425072841362608,1.0
-3.2392719169217505,4.0
-3.075738449500667,1.0
-2.328630850727772,1.0
2.915355216744432,3.0
1.1392226235216052,4.0
-6.030005104732746,3.0
-3.491558318935073,4.0
-4.063339090555152,1.0
-5.056621983568476,3.0
1.4836041822019645,1.0
-2.7100046823894326,3.0
2.148751120683586,3.0
-2.0977061750534562,3.0
5.439736695019647,1.0
0.9977450171195056,4.0
5.146415613933694,3.0
-4.061739771733004,3.0
-1.2028073461946935,3.0
0.9309535398800377,3.0
-3.5986814022101496,3.0
-4.654515620020778,1.0
-3.201514847520861,4.0
1.9146086234841935,2.0
-2.9498378013699,4.0
-3.5210990697304267,3.0
0.9318907953762885,1.0
-2.826601909655279,4.0
-3.0075387237114306,3.0
0.2616942374916147,4.0
2.784244918734315,3.0
-2.993899086097283,3.0
-3.05718603860892,3.0
-0.7458921405853844,4.0
2.5212490259619433,3.0
-4.425949233411688,3.0
-3.6878287545334696,3.0
-4.680644792284822,4.0
-0.4753668040666241,4.0
3.3852815472044333,3.0
-4.963485789149851,4.0
-5.658221889823019,2.0
-3.5394921839086195,4.0
-2.8978724440738093,3.0
-3.091197183980988,1.0
-0.8340567623291417,1.0
-2.612162905819769,4.0
-3.694954910792679,4.0
6.775314609381645,2.0
-2.8431381529882724,3.0
1.4200437957764827,2.0
7.743418367508234,1.0
-4.246279551184919,3.0
-0.2316511237415737,1.0
-4.68442952190108,2.0
-4.438867847916697,4.0
-0.23073859966578142,1.0
-0.5667947549188428,2.0
-1.397256895214118,4.0
3.2401590240659712,1.0
-4.997442141821087,3.0
-0.26833248678490507,4.0
-0.46514362421536815,2.0
3.0186715680283123,4.0
-4.132574793297647,4.0
-2.8541473095612875,4.0
-4.170932963252545,3.0
2.626237901807401,4.0
-4.603272174707932,3.0
-0.3942046247021831,2.0
1.0316163844936264,4.0
0.2684498504987687,1.0
2.175248734474128,2.0
-4.167228963624313,4.0
6.4634654679633305,1.0
-2.569856258714099,1.0
-1.3640885087134607,1.0
-5.027788848015686,4.0
-3.7990243662060275,3.0
0.7709843028941354,2.0
-3.409772983926359,3.0
0.373669846668677,3.0
-4.218920977750126,1.0
7.191607123311636,1.0
1.2189880171216099,4.0
1.1113683876744398,4.0
-2.7588730190170034,1.0
-1.8382186692859752,3.0
1.7044709888831302,1.0
6.660627750288707,1.0
0.509057522423142,4.0
4.942205441175976,1.0
-3.978275870376719,4.0
-2.9359574090858658,2.0
-3.4640498499735726,1.0
3.463457725424317,3.0
3.8253110923385254,3.0
0.7834476088186668,1.0
6.062280204027681,2.0
-3.8494794009118496,3.0
-2.7616885164331926,4.0
-3.2301421856577495,3.0
2.241768593396116,4.0
-3.4638558058330653,3.0
-3.390700485505283,1.0
-4.605533981309242,3.0
2.6276508961241474,4.0
2.3690458769469114,4.0
-2.95310078574426,1.0
1.3406116803501873,3.0
2.0899116424638144,1.0
-4.144536461628922,4.0
-1.470610304600926,3.0
2.5086614886649876,2.0
3.1893657678037854,1.0
-5.0758179206153375,3.0
-4.8103947708752255,4.0
-4.196657913915843,3.0
-1.8641169565782447,1.0
-5.245748070145681,3.0
-2.1413043629466757,1.0
6.387054395768304,2.0
-4.292699920719142,1.0
-4.593945538201879,1.0
-0.2679045783779639,3.0
5.563813538444176,2.0
-2.7266061796678276,2.0
-4.653925958587808,1.0
-1.5659907477102735,2.0
4.315001247694287,1.0
3.4155340718747365,2.0
2.5346158232198395,2.0
-5.288485207899075,2.0
-3.9923609252335663,3.0
2.3400300922307795,4.0
-2.5921756500039685,1.0
-3.088895291002347,2.0
-2.281510287746916,4.0
-2.68828749782459,3.0
-3.295411332837129,3.0
-3.8384709012725096,4.0
-2.2626995238985623,3.0
5.343843595541765,2.0
3.782830746871533,1.0
-0.7098106385385425,3.0
-4.918089319825927,2.0
-4.365052505793229,3.0
2.157448086697431,4.0
2.5601946388388903,3.0
-1.7198892412489895,4.0
-4.928173121899618,3.0
-5.444752952716014,3.0
-4.397000516501436,4.0
4.007323154116683,1.0
-1.4522032679725598,1.0
-1.1787444751365035,3.0
1.3422318285692016,3.0
-0.8018224023108902,1.0
2.3118365379984884,3.0
-1.1259368873588946,1.0
-2.5522321280876556,1.0
4.29878658381906,3.0
1.7678699868763008,4.0
1.2801976346596242,3.0
-4.732781090100033,4.0
-4.399389585257733,4.0
-1.739535174207763,2.0
5.196175366662774,3.0
-0.6824258117752457,2.0
0.45091399244859154,1.0
-3.4737685208899522,2.0
-3.6509665194695984,2.0
5.425823423127264,1.0
-2.28849616873193,1.0
-4.747409602350979,2.0
4.570391669867616,3.0
-3.3864978761777706,3.0
-2.731142016160134,3.0
-2.8205630981712404,4.0
-3.673580477480625,4.0
-3.510655248879568,3.0
1.4399670962314302,4.0
1.2420154945489779,1.0
1.1296250235849676,1.0
-2.939197866692772,3.0
-2.7310053251334043,3.0
3.286322867944314,2.0
-0.6913330376405609,4.0
-3.1232871585910624,3.0
2.2993498034772557,2.0
4.432179266542228,1.0
-5.788086301731813,4.0
1.8751938890699344,3.0
-1.4741603856309817,4.0
-1.7130121484740723,2.0
0.12257298057043231,2.0
-5.544527631002612,3.0
-4.080156749501202,4.0
-3.03608828126913,2.0
-2.915803877460892,4.0
-2.1095951795115027,4.0
-3.2310734558070138,4.0
0.4750380488163124,3.0
-3.3122726544603585,3.0
-2.818992047374143,4.0
-0.3598319532290919,1.0
-2.3054015599114015,1.0
-4.364432462615019,3.0
-4.560374891035044,4.0
1.9736205071965465,4.0
-3.7203792367734967,3.0
-1.286265285017572,3.0
-1.7207008387174774,1.0
-2.1271521947311864,1.0
-4.401960624734984,3.0
-4.122320805001243,3.0
2.2467773516229985,3.0
-3.0662317514289064,2.0
-1.8344825782503285,2.0
2.1189858917207722,4.0
-4.236751680868686,3.0
-4.6140582589488535,1.0
-3.2295921636496203,3.0
-2.7976370294914554,1.0
-2.5368739687689406,4.0
-5.034288171671756,3.0
4.227841366887679,2.0
-1.9305858795447846,1.0
-4.17232113793127,4.0
-4.757425613876036,4.0
-4.292052311718353,3.0
-2.6387474425774706,1.0
-2.3498811315337846,4.0
-2.6969041479185565,3.0
-3.1563666555675756,3.0
-4.014565372650742,3.0
-4.585581416027798,4.0
-2.935165533506556,3.0
5.60285665831094,2.0
0.7156500048842429,4.0
-3.7935064071917948,2.0
-3.0517682669581525,2.0
-3.6104965397882305,3.0
-2.7289388580130147,1.0
-3.4747286844313603,4.0
-4.630413154961438,3.0
-4.041599701839766,3.0
2.849538098236296,1.0
5.253431462972038,2.0
1.396912500877929,4.0
0.9002210796027259,2.0
0.5934550842121215,4.0
-4.023334105440432,4.0
-0.6799978016864343,4.0
-2.954932962465479,3.0
-0.13678707352810981,1.0
-2.042495408391056,1.0
4.227617464536905,3.0
-2.3221488394225895,1.0
-0.34830815338429977,3.0
-3.8915757636498323,4.0
-4.238648914433048,3.0
3.84186731582542,2.0
4.649042440929142,1.0
-5.4338373146905,4.0
0.8043641281942002,4.0
2.9040050653514444,2.0
-3.527011057996303,3.0
2.363211809938645,4.0
-1.4629381384517939,4.0
6.549798007524709,3.0
1.539873824652023,4.0
-2.127184971618452,1.0
5.872198415297397,1.0
1.6791079236970083,3.0
-2.504913009793523,1.0
1.03526396890665,4.0
2.373044839345357,2.0
-5.288651723164071,3.0
-4.809557481983852,4.0
5.915493630798868,1.0
-4.503071324474227,2.0
-2.9341563366376096,4.0
-1.102899885117493,3.0
2.7987606661005264,3.0
3.19783371023392,3.0
-3.9281215745298717,3.0
0.8402676712820984,1.0
0.666071342974012,1.0
-5.352634615503474,2.0
4.965176341850756,3.0
6.651133741347801,1.0
-4.841584612035511,4.0
3.362179680104398,2.0
-4.217860457006046,4.0
-5.537730564254288,2.0
-3.311058038371782,1.0
-3.9677331272176204,4.0
-2.851354124854301,2.0
-3.903744840760619,3.0
1.1888625929366037,3.0
1.614139881353855,1.0
-0.7434965233969246,4.0
-1.3983720855485686,1.0
-1.960564635930492,4.0
-4.840231101019107,4.0
-1.9572677288957343,4.0
-5.124365576633641,4.0
-2.3754914237322815,1.0
-3.9774902416942566,3.0
-2.5142585381294498,3.0
-1.3763849358575988,3.0
2.8636137156414336,1.0
-4.416955365450665,4.0
-3.7963541974895048,4.0
-1.589583979867987,1.0
1.4574144477940298,4.0
-5.975848130511004,4.0
1.8141258159328433,4.0
-3.995069007195954,4.0
-1.652128622297601,3.0
4.69823454383695,4.0
-1.9642859767171486,4.0
3.4445922292235402,4.0
-2.6629536491845083,3.0
-4.41447381772274,1.0
-4.48383041704708,4.0
-4.214038533531778,2.0
-2.166327120098012,3.0
-3.474084147478268,4.0
-0.988555625147597,1.0
-0.6774533628557691,3.0
3.44451935706619,2.0
-3.7194113429329954,2.0
-2.490234547183613,3.0
-3.187826446231449,1.0
3.5967685747358376,2.0
2.2856579506097114,4.0
-2.4814255012079283,3.0
-3.557513801256261,1.0
-2.3282971702945634,3.0
-1.910159957976246,1.0
3.184310712397431,2.0
3.8893787232901853,3.0
-3.3063852847406023,2.0
-2.7905728515589976,1.0
-5.414920164323855,4.0
4.147551520615032,4.0
1.992600886972645,3.0
-1.9096742357501513,2.0
1.2531266575916788,4.0
-0.9308932441225202,4.0
0.30403874809624565,4.0
-4.2777780783878825,3.0
-3.3881205022446386,2.0
-2.6366035554536804,4.0
-5.285280657753153,4.0
-3.769642722963819,4.0
-3.9816138244604624,4.0
-4.060672423557642,3.0
-5.003646724159236,1.0
-4.491953066094432,4.0
6.1668579677933675,1.0
-3.257237955217796,3.0
-2.391756071085264,3.0
-3.2315289555032454,3.0
-2.422543696644458,3.0
-3.1466928615128755,3.0
-1.0394854151137052,1.0
1.76912363355804,4.0
-2.2758626826083397,2.0
-3.992381194475418,2.0
-5.702671941144126,4.0
0.5689151596265027,3.0
-2.2994216388728526,1.0
-3.2610466789478614,4.0
-2.95057790084319,4.0
2.3500758705413327,4.0
-3.304490328323667,1.0
-4.528849516347323,4.0
1.6524294182873658,4.0
-3.2813591169593637,3.0
-4.112568056358847,1.0
-0.8539883159583818,1.0
-3.216827363750915,4.0
-2.9237465234125577,4.0
-3.8082076460661973,1.0
-3.1786896132019606,4.0
-3.9792605946690482,2.0
4.398082838938592,3.0
3.082789175801318,1.0
0.19021174955660136,4.0
-3.7821164852906333,3.0
-1.3007720995905547,4.0
1.7634541129794195,4.0
6.811651341547043,1.0
-3.7484739028120164,2.0
-1.3276389289427737,1.0
-1.4176493364537646,1.0
-4.358132400590918,3.0
2.136244804888664,4.0
-4.87080438738942,3.0
0.0356735641264585,3.0
1.6989359944191853,4.0
2.915357207269618,3.0
-3.9601557465402952,4.0
-5.697483066043635,3.0
3.9331919860243088,3.0
-3.3977115984458646,2.0
6.489800838645085,1.0
-2.741654589895261,3.0
-1.3303144792679058,3.0
-3.3247833269871285,3.0
-1.9266736111844933,1.0
2.8490742884081346,1.0
-2.162117205757431,3.0
5.405902297005195,2.0
-3.176892969956744,4.0
-2.4644790347219074,1.0
3.9347947876629443,3.0
-2.868942812055261,1.0
-5.758303577124261,4.0
-1.7450417088694978,4.0
-1.6074891979629415,1.0
-4.481455055444925,3.0
1.898649424644591,4.0
1.7142396500414263,1.0
2.60599237623679,2.0
-3.913277828221211,4.0
0.6035931992690187,1.0
5.017894279106943,2.0
2.261520684218983,1.0
3.954773705763561,4.0
-4.50618965022904,2.0
3.687217331746914,4.0
-6.607388596506066,4.0
-5.1018019906449386,3.0
-3.7162029178863385,1.0
-5.267519657024892,4.0
1.8332464168766012,4.0
3.625213295178004,3.0
4.556091700164398,2.0
-1.9259724283718704,1.0
2.351225815898685,2.0
-3.8230933916210463,3.0
1.5404775731046771,4.0
-4.162977493975957,1.0
7.025438213865375,2.0
0.6294751568586876,4.0
2.706495104648771,4.0
-2.5874842099600683,1.0
-4.576564857273285,3.0
0.8185454471075929,3.0
-4.154446931446477,2.0
2.557966645442135,4.0
6.71334750512216,2.0
-3.5702283379606192,4.0
-4.198841544315369,3.0
-2.0106422770638437,4.0
2.8574970470831316,3.0
-3.425642657008995,4.0
3.9575561484635275,1.0
-7.111041722087051,3.0
-3.415238446429888,3.0
-2.253456240532745,3.0
0.8265158097071459,3.0
6.235618489570941,3.0
7.422753576297855,1.0
-0.14401991192666008,4.0
-4.742411967740062,3.0
-5.229184067429557,3.0
-3.564623947574522,4.0
-4.5625370201947515,3.0
1.6316337047467573,1.0
-3.5354862849215913,2.0
-5.811668928979134,4.0
-3.7571464904550442,3.0
-3.70174498155082,3.0
-0.4133203029808912,1.0
-4.7671568327366,3.0
5.371525732311506,3.0
2.2433681671407593,2.0
-2.39501568769464,4.0
-0.20967210743539777,3.0
-1.1157287186213605,1.0
1.111538265878215,3.0
3.39851417090121,4.0
-4.0290560616761635,2.0
2.4866781745407964,3.0
-1.9634426180379927,1.0
-3.3856138578466375,4.0
0.07140665039291028,2.0
1.4267927639090998,3.0
-3.348846816068839,1.0
2.3805674925812133,3.0
-3.6146861979695455,1.0
6.284888773674504,1.0
-6.611921218254612,4.0
-2.11819729802081,3.0
-2.741142976882766,2.0
-3.4582981582591983,3.0
-6.727597830226662,4.0
-0.6856345859898325,3.0
-2.9120155723016046,2.0
6.199827209262463,1.0
-2.946204020758202,3.0
3.8090836816148363,1.0
1.0904388581591795,4.0
-2.572776016689596,4.0
3.5027869508229985,4.0
-1.840187960077169,3.0
-1.1635041753107251,1.0
-4.3388049732450025,4.0
3.3013828923526325,2.0
-2.5231890681491196,4.0
-2.5797679550728825,2.0
-2.9832199349401964,1.0
1.9906408300980858,3.0
