sal_5_lc2vs0_iate,nation
-31060.58260710701,1.0
-34250.38333671121,3.0
-52188.93214458476,1.0
-39499.53161443522,1.0
-38706.50184684921,2.0
-45620.68043423475,1.0
-58241.20690999697,1.0
-60336.59720173341,1.0
-42919.98748476328,1.0
-41857.99800562881,1.0
-35784.57063145627,1.0
-28891.163381339735,4.0
-32237.093544130366,2.0
-29952.297494244147,1.0
-57597.15436627405,1.0
-40795.602817025916,1.0
-37020.596567680055,3.0
-56383.71788063627,1.0
-32045.190139106453,2.0
-30464.783265314243,5.0
-36896.980444472465,1.0
-59566.51414001359,1.0
-58098.08827523407,2.0
-61506.81154721482,2.0
-35010.15697607805,2.0
-48030.6062438013,5.0
-32983.36514969595,2.0
-40564.67710963322,1.0
-31033.040821530183,1.0
-35398.93995716454,1.0
-40865.97741213369,4.0
-31217.189708079914,1.0
-38751.569056622684,2.0
-41075.356482896554,2.0
-36646.207592498846,1.0
-32190.366379933017,1.0
-42563.956332048896,1.0
-50434.02473488571,1.0
-59496.81307288101,1.0
-44821.51174857962,2.0
-41463.521249237456,1.0
-53568.56993976995,1.0
-63089.43160788158,4.0
-44852.409748507096,1.0
-40373.50663875378,1.0
-60381.69633974518,5.0
-29924.89774153166,1.0
-57822.45623912536,1.0
-33022.312916778385,2.0
-29174.337663550068,1.0
-58069.253890082575,1.0
-57262.297840287596,2.0
-35716.18026792192,2.0
-55567.71002104962,2.0
-56397.43903892131,1.0
-51402.41882738852,3.0
-60073.25123458501,1.0
-31587.87877228351,1.0
-60041.75512811161,1.0
-40940.73007463966,1.0
-54205.46655055652,1.0
-45337.51204946394,1.0
-30543.38135865347,1.0
-46105.62463589427,4.0
-55501.96398404945,1.0
-60399.91509451319,1.0
-33573.9834795069,1.0
-51201.14349545696,1.0
-59410.5288429212,1.0
-59766.39126644319,1.0
-41363.95100972903,5.0
-61132.37306436887,4.0
-42200.939070093795,1.0
-54147.51751237284,1.0
-41925.066781110116,2.0
-51042.738571701775,1.0
-41433.19881311373,5.0
-52028.71474359253,1.0
-52950.678353851734,1.0
-37624.87013363673,1.0
-38988.37641309813,1.0
-54116.43046402349,1.0
-30638.19573275492,1.0
-31996.877330106978,1.0
-58919.247813138994,1.0
-49930.85274069968,2.0
-34819.959496162846,1.0
-59957.5818597878,1.0
-57169.4909896662,1.0
-45919.61345156429,1.0
-40380.058196391736,1.0
-46145.28922669968,1.0
-48809.35935409396,1.0
-42970.11167168931,2.0
-38549.30315600005,1.0
-58453.22365809095,1.0
-42910.76846225557,2.0
-52795.37325276163,1.0
-40448.42697028199,1.0
-41102.760164928026,1.0
-61917.73730629347,2.0
-39346.8809357006,1.0
-28822.04057401551,2.0
-55054.11381184081,1.0
-32665.361121208123,2.0
-39071.453856129374,1.0
-52221.220703424035,1.0
-49569.72330922932,1.0
-60927.51132419624,1.0
-55898.4571445913,5.0
-38694.954523830296,2.0
-38403.10481587438,1.0
-50758.111125521624,4.0
-44126.2599529962,1.0
-40630.60791763403,1.0
-47700.84974498679,1.0
-59857.95952517346,1.0
-39634.88266987542,1.0
-55140.637648162134,1.0
-58831.2726513151,1.0
-30966.766788608882,1.0
-54719.46060372405,1.0
-33750.605268990344,1.0
