sal_avg_lc2vs0_iate,unem_x0
-30782.739853173975,4.0
-26706.156657930547,12.0
-26203.56757693054,4.0
-29278.241244851273,22.0
-39391.10426416049,22.0
-39500.9541134297,17.0
-24764.47320574512,9.0
-26393.54367167318,14.0
-24708.75392754618,22.0
-15960.832021040354,15.0
-18461.496897762438,4.0
-19263.48495875371,4.0
-36708.47701861403,11.0
-26321.166082010466,8.0
-25318.998303019926,14.0
-38295.32292699146,19.0
-18808.253968902845,19.0
-18649.419249393224,13.0
-23255.851867485682,2.0
-37676.22331503729,8.0
-39915.84765573304,3.0
-40972.806390334124,16.0
-20809.62711564327,20.0
-33501.058422117276,9.0
-21957.923944653434,1.0
-25531.001631131585,14.0
-18559.557897065588,11.0
-22534.333486653624,12.0
-23865.89843360806,7.0
-21333.721674314565,8.0
-22518.341958600256,6.0
-29561.110412496655,9.0
-22121.49575358148,21.0
-19962.33002440291,2.0
-24975.78266926251,20.0
-29770.06107200046,12.0
-39377.186273463194,21.0
-28208.590485543442,7.0
-27212.961561675016,7.0
-32205.5182077712,23.0
-40936.663130830326,6.0
-30609.948298356976,12.0
-27698.28551838374,1.0
-42718.46292091183,21.0
-18751.345616443643,1.0
-34732.50344470034,16.0
-18501.294972918848,14.0
-18165.9262665135,5.0
-37227.92831221546,3.0
-38153.858252037535,8.0
-20785.918323496473,1.0
-36549.220714529336,6.0
-37574.96302309602,18.0
-32873.313871936916,9.0
-36625.2291479172,16.0
-18951.446232022976,8.0
-41007.72818836305,10.0
-25794.04087899904,2.0
-31116.48685108959,6.0
-26227.841367239398,12.0
-19024.146492559325,4.0
-30516.591860104436,11.0
-32162.45983182329,4.0
-43820.54591154262,0.0
-22123.924044788975,9.0
-29463.340951426115,13.0
-36602.26515336511,8.0
-38170.603741793355,5.0
-23042.45405504075,11.0
-38237.06556081749,15.0
-26421.708095931193,3.0
-33365.18351803435,5.0
-22779.959846722613,23.0
-32559.605822881178,22.0
-24402.5497803119,20.0
-30045.424992254208,3.0
-30897.684257358516,11.0
-22920.955203869285,6.0
-22214.033939021298,6.0
-30807.676781627757,14.0
-20055.435801921078,7.0
-19315.000082406565,13.0
-39692.42210194134,16.0
-31099.201419048542,2.0
-20630.55608560262,1.0
-36574.08477419347,10.0
-37968.46136517363,9.0
-30572.336253361893,17.0
-27182.020528505916,17.0
-29454.697728624215,14.0
-30340.798283016884,5.0
-28024.880749116848,10.0
-24470.52740258583,21.0
-35994.2264638444,17.0
-26557.873687824944,12.0
-32370.275172349342,14.0
-22866.035259504235,19.0
-23341.858330409945,19.0
-40725.55721444049,20.0
-25571.21195126924,6.0
-16741.00019962033,21.0
-33879.894617772545,22.0
-20551.823146674105,23.0
-23559.99172650735,5.0
-31332.402699830793,4.0
-34572.8759374995,20.0
-41937.805869653486,17.0
-34541.076066964684,11.0
-21909.319951113466,3.0
-23304.378175617487,12.0
-35691.90936135823,23.0
-26048.734697401,20.0
-27980.71221318941,22.0
-27815.498751835625,24.0
-39686.57688745149,2.0
-24461.405496965468,0.0
-34113.31996107551,4.0
-39369.24551231069,11.0
-19591.533881658255,20.0
-34216.62939225018,10.0
-22827.49266669837,5.0
