empl_chge_lc2vs0_iate,school
-2.0736319097457976,12.0
-1.54061831946881,12.0
-2.219743369453498,10.0
-2.190379615686042,9.0
-1.708844647845671,10.0
-1.3302162057297369,10.0
-1.8396640288049044,12.0
-1.922335333034596,10.0
-1.7982761771550875,10.0
-1.5274923201475348,10.0
-1.9517410469781775,8.0
-1.829713986540796,10.0
-1.9620192661006803,8.0
-1.9073536683538324,10.0
-1.6468604472851072,9.0
-1.1642861175493664,12.0
-1.6620409905349653,10.0
-2.054540166220934,9.0
-1.8524749362619788,12.0
-1.4410977133251879,12.0
-1.8355888552304958,10.0
-1.2076567101923548,10.0
-1.8008824596906288,10.0
-1.2709193378354722,10.0
-1.4504753861280815,12.0
-2.2127547282547946,9.0
-1.9200510097678007,10.0
-1.5321956582030818,10.0
-1.544624586999705,8.0
-1.9005839965474844,10.0
-2.218830925268334,10.0
-1.942927168077611,12.0
-2.240118415709933,9.0
-1.5091717962453906,9.0
-1.9628420943490914,10.0
-1.0265130805174463,12.0
-1.6385571039439315,9.0
-1.8948052186504987,9.0
-1.4991974281042457,10.0
-2.24517120004634,10.0
-1.2970246979644193,10.0
-2.0883194431867382,9.0
-1.4989641361929935,10.0
-1.8121511273234958,10.0
-1.1618806761840523,10.0
-1.2189576961925652,9.0
-2.281964108254059,9.0
-1.9886631774859285,12.0
-1.6367038593012784,10.0
-1.0587228233096797,9.0
-1.1862548514535514,10.0
-1.7383369428325264,10.0
-1.6931503434757396,10.0
-1.9264107271840094,10.0
-1.9304423087898908,9.0
-1.6550286020261196,9.0
-1.574165309599135,12.0
-2.0143385135183864,8.0
-2.1292717689222966,8.0
-1.0842141156812026,10.0
-1.1963048903377451,9.0
-2.131222522243802,9.0
-1.8121500942653976,10.0
-1.4812637649776066,10.0
-1.9410298190837856,12.0
-1.890726721585345,10.0
-2.0149078792779083,8.0
-1.212558590671808,12.0
-1.27235916629432,12.0
-1.4519358369320252,12.0
-1.0474202602016243,10.0
-1.6661532151674883,10.0
-2.1966114081320276,10.0
-1.973381942054149,9.0
-1.5430229893043854,10.0
-1.4848867515431112,9.0
-1.9718916838485119,9.0
-1.674621589995881,12.0
-1.8147451876830087,12.0
-1.9836005793050762,12.0
-1.675992576413448,10.0
-1.4491389077838595,12.0
-2.4065098999803833,8.0
-1.3361723649691777,8.0
-1.533226332569958,10.0
-1.8706354760510555,10.0
-1.7056647367244537,10.0
-2.3069345938589216,10.0
-1.8611305191777197,12.0
-1.4725762589335274,12.0
-1.485627793692575,10.0
-2.2408009131340316,9.0
-2.063799858326397,9.0
-1.9757343984129379,9.0
-1.7595673555270932,12.0
-1.9962169538420491,10.0
-1.9885400444815593,10.0
-1.871371148756501,10.0
-1.9848228939305819,8.0
-1.8995684374828017,12.0
-1.6706330061194947,10.0
-1.78036030037717,12.0
-1.673359877078554,10.0
-1.7077737897289944,10.0
-2.127962237970287,9.0
-1.8181447850886745,10.0
-1.0065438172266017,12.0
-1.6289953592542425,12.0
-0.9668806859317861,10.0
-2.161690556055913,10.0
-1.2699836316812516,10.0
-1.5441044403577968,12.0
-0.9420379380590149,10.0
-1.9468171630339213,9.0
-2.0055870707708623,12.0
-1.2918547262742062,10.0
-2.029306468833651,10.0
-1.1428316972373307,10.0
-1.236440572926499,12.0
-2.256207244627398,9.0
-1.9899079786211737,10.0
-0.932807333626131,10.0
-0.9888096993702717,8.0
-1.1953408331219055,9.0
-1.3587960421396437,10.0
-1.7846204703479476,10.0
-2.3032084341478747,10.0
-2.1687928893363497,9.0
-1.2765470622014892,8.0
-2.18631136664283,10.0
-2.2525283541725245,8.0
-2.0236057772746796,9.0
-1.8166081999691153,10.0
-2.171880662656837,12.0
-0.9850601578387145,10.0
-2.278976692927433,10.0
-1.7184314476979945,12.0
-1.6655109148855691,10.0
-2.2994099201896643,9.0
-1.2273629248039843,10.0
-2.0499709269514055,9.0
-1.4530295640152247,10.0
-2.0869945998979436,10.0
-2.2963820982972383,9.0
-1.004383495282304,10.0
-1.8727034823199267,10.0
-2.3157459061786883,10.0
-1.583442682257248,10.0
-1.1780905699945607,12.0
-1.158422816796571,12.0
-1.800861672889631,8.0
-1.6709134362815161,9.0
-1.9650698966581464,10.0
-1.7499778151389431,10.0
-1.8051139389267954,10.0
-1.844068747973076,10.0
-0.632461003397613,9.0
-1.7427344657437496,10.0
-2.064076210877205,12.0
-2.229585603892368,9.0
-1.9897607131796824,10.0
-0.9559559986402831,12.0
-1.5907296556850183,12.0
-0.7790424847630036,10.0
-2.3211609106968507,9.0
-1.7451190371328524,12.0
-1.0333419919449582,10.0
-1.8019742124708709,10.0
-0.8485358237998184,12.0
-1.8551896439000033,10.0
-2.005006971127886,10.0
-1.5331655093695762,12.0
-1.6266764096984163,10.0
-2.3141717812500984,9.0
-1.7092846604317962,12.0
-1.2157571888022383,8.0
-1.420794828292491,10.0
-1.7742156408751781,9.0
-1.7966657184555346,10.0
-1.565573780351458,12.0
-1.127636518012737,12.0
-1.8770484295989074,12.0
-2.1918742104733733,10.0
-1.0943938171282297,10.0
-2.1234816442240927,9.0
-2.227363089850728,10.0
-2.037689998598976,12.0
-2.4397356701969897,9.0
-1.4830320488655353,12.0
-2.417418510279234,9.0
-1.6647266016033635,10.0
-1.9120625549968728,9.0
-2.1240321463069587,9.0
-2.177774181891473,8.0
-0.9251446483492761,10.0
-1.361820637631418,10.0
-2.0813082230016025,10.0
-2.264779062002765,9.0
-1.1159415654570097,10.0
-1.3376083542855344,12.0
-1.5519733121886867,10.0
-1.4614101575949512,12.0
-1.6399428844918944,12.0
-2.190222415781749,10.0
-0.6781340107904698,12.0
-2.0490154812023054,10.0
-1.727646854429009,12.0
-1.1003320719352727,12.0
-2.2795357333838444,10.0
-1.2670003341718075,10.0
-1.7936320712169673,10.0
-1.5592037718900817,10.0
-0.813354350811134,12.0
-1.240831027433825,10.0
-2.4233801487491347,9.0
-1.2495801218283087,10.0
-2.0778039991604933,12.0
-2.09181979656774,10.0
-1.651087412215635,12.0
-1.832076552966504,10.0
-1.5904206507349816,10.0
-2.0079388517533943,10.0
-2.554086247209066,8.0
-0.9090768047183808,10.0
-1.4578015986641204,10.0
-1.1253316105388247,10.0
-1.9922722264486281,10.0
-2.216760162381889,9.0
-2.074895629232351,10.0
-1.8845520169875414,10.0
-1.0751510314224126,10.0
-1.7740552084856638,10.0
-1.363674533579121,10.0
-1.8151065711288303,9.0
-1.2654389358667255,10.0
-2.417588112270351,8.0
-0.794456654915635,10.0
-1.1608877797177448,10.0
-2.233982562132608,9.0
-1.6656817824478922,9.0
-2.5436289332196016,9.0
-1.6464553847686434,10.0
-1.6649951769356757,10.0
-2.2435009231510064,9.0
-1.8576158876210371,9.0
-1.4844531064518067,12.0
-1.7914498010500202,10.0
-1.4289542236714465,10.0
-1.2758255953989717,12.0
-1.5625395561481394,10.0
-0.8268851164883181,10.0
-0.6592835842646207,10.0
-1.6784015883758192,8.0
-1.5853693755019767,10.0
-1.4726285314205447,10.0
-0.9282869064373109,12.0
-2.141351601909206,10.0
-2.310689737272807,8.0
-1.3385264941877328,9.0
-1.3949599523934215,12.0
-1.9323264741655761,9.0
-2.154340109366424,8.0
-1.6820397133119898,10.0
-1.1642299892012828,10.0
-1.5471122221798477,9.0
-0.93568244361881,10.0
-1.6872101109882438,10.0
-2.0461240418131843,10.0
-1.379610158442315,9.0
-2.19879838426008,10.0
-1.5006835434625905,12.0
-1.0746845598455823,10.0
-1.2045202073395231,9.0
-1.4259780361004246,10.0
-1.1101085169605902,8.0
-1.3842174176658621,12.0
-2.426217425604907,8.0
-1.5375216717604643,9.0
-2.032356528029728,9.0
-1.1426919873510173,10.0
-2.067485848402026,12.0
-2.1016371553781674,10.0
-2.1921983940584187,10.0
-2.2033961004631983,9.0
-1.4709614619589066,9.0
-2.2361031481584615,8.0
-1.1583226539957534,8.0
-2.097991439041803,12.0
-1.5428969433793607,10.0
-1.7982765931368974,10.0
-1.5197269073187742,12.0
-1.0180833963989002,10.0
-2.0188906159293847,10.0
-0.8869849096150493,12.0
-1.772161304144132,10.0
-2.2851954566467403,8.0
-1.8234449801451174,10.0
-1.8823358548532272,9.0
-0.9673092923869067,8.0
-1.7000344264197182,10.0
-1.895701698306002,12.0
-2.1933010383104556,8.0
-1.360025971974173,10.0
-1.5280411604834443,10.0
-1.6219637799512032,10.0
-2.3135012126488554,9.0
-1.7875087141234993,10.0
-1.6410927710153913,12.0
-1.4458383527520646,9.0
-1.8784890541665824,10.0
-1.9030363337609257,12.0
-1.6321581942438912,10.0
-1.642858491119926,12.0
-1.846572078029234,9.0
-1.7050268590651085,9.0
-1.7156063010357074,10.0
-1.624727872816274,10.0
-2.0213972897888635,10.0
-1.228509975129615,12.0
-0.864900764923189,12.0
-1.063393979706031,10.0
-2.3644373274436457,9.0
-1.9115290732881525,10.0
-1.1472705312699991,12.0
-1.3545374895197295,9.0
-2.2437304756551435,9.0
-1.654504751648439,12.0
-1.7045516395779585,8.0
-1.696391634770761,10.0
-1.6774722534579118,9.0
-2.0264738278588625,10.0
-2.4532534655462968,8.0
-1.3787230840431532,10.0
-1.962022983615936,8.0
-1.156538918232698,8.0
-2.014155590623463,10.0
-1.490158536945021,10.0
-1.146238465548684,12.0
-1.5631921633422843,8.0
-2.089652482643036,9.0
-2.078100938312562,10.0
-1.4122308664702952,10.0
-1.604268955515038,12.0
-2.0451216551198828,9.0
-1.6386864766055464,10.0
-2.1560801926298354,10.0
-2.4317085216265157,9.0
-1.3213409964311853,12.0
-1.5197822107325285,12.0
-1.3325915680075135,9.0
-1.618232822670362,12.0
-1.4270933869525226,12.0
-2.2044282777596207,8.0
-1.1003836492713437,10.0
-1.440244505898025,12.0
-1.5473012500593508,9.0
-1.0851442892370116,9.0
-1.3413674881356898,9.0
-1.8402319258925468,10.0
-1.5753830971074,10.0
-0.977904567359893,9.0
-1.6404852946397503,9.0
-1.9655179578110382,12.0
-1.7807388684643504,12.0
-1.5584805271635906,12.0
-2.193131178718244,10.0
-1.0476833661332048,10.0
-2.0055598729618276,10.0
-0.9747325686607343,12.0
-2.167252352839485,10.0
-1.5074243233867721,9.0
-1.3986277574876025,9.0
-1.504141708419886,12.0
-2.3433826911874127,10.0
-2.2336693481294696,10.0
-1.8507205338291124,8.0
-1.9379363488774901,10.0
-1.1401004564319397,12.0
-2.123569879545401,9.0
-1.6381901258800742,9.0
-2.0020676646782505,12.0
-2.118151861759588,10.0
-1.977904100855108,10.0
-1.8499702676744318,9.0
-1.3193386351557623,10.0
-1.605467103330905,10.0
-0.7768203726115104,9.0
-0.8907529754381476,9.0
-1.6311705957404783,10.0
-2.2869744660159843,10.0
-1.3685872365631022,12.0
-1.454061682779764,12.0
-1.5905507856568242,10.0
-2.1205287922976894,10.0
-1.7757028681731066,10.0
-2.085224395168357,9.0
-1.4462672612187173,10.0
-1.9043641690100295,9.0
-1.670405699513449,8.0
-1.6373560370054598,12.0
-2.188377782770289,10.0
-1.4995974186534744,9.0
-1.0224713357037483,12.0
-1.15797339109847,9.0
-2.02828440532673,12.0
-2.0188441489887077,10.0
-1.5100241465520727,10.0
-1.6485836866656374,8.0
-0.9907187211977524,12.0
-1.5721360147470331,10.0
-2.116531331533082,10.0
-1.847709952598231,10.0
-1.3568711295010139,9.0
-2.0169714076309426,10.0
-1.797313128353807,10.0
-1.8675361235570151,9.0
-1.6633632004626877,10.0
-1.8876418514282853,9.0
-1.3503286827600465,9.0
-0.6823375479516343,9.0
-1.8375119076486441,10.0
-1.658820202920901,10.0
-2.3527221250624626,8.0
-1.2615797438847838,10.0
-1.8475343362221848,10.0
-1.431201552441772,12.0
-2.189222482445027,10.0
-1.751434142493499,12.0
-2.1333895430942307,9.0
-1.7735096723553303,10.0
-1.9667243712293365,12.0
-1.9732337668252629,10.0
-1.9869315866352,10.0
-1.889904231781529,9.0
-1.2458437396275244,12.0
-1.121487161967701,9.0
-1.9977896566105098,10.0
-1.3049169474587985,9.0
-1.3645400797134468,10.0
-1.1198810153624783,10.0
-1.859073664826656,9.0
-1.1404971405534217,12.0
-2.0467498818206122,8.0
-1.748887267201658,10.0
-1.332723442986347,9.0
-1.7170871775508874,9.0
-1.3525460156381501,8.0
-0.8681865515194043,12.0
-1.6322672187012444,12.0
-0.7395415492957629,9.0
-2.271822514016809,10.0
-1.5123489439816422,12.0
-2.2571304554502403,8.0
-1.4451414531053255,10.0
-1.6784304155179939,10.0
-1.6541235782136459,9.0
-2.212266669710669,9.0
-1.2050670150354796,8.0
-1.1416617796266242,12.0
-1.9749279936417734,10.0
-1.8730495705145898,9.0
-1.5752857681264454,9.0
-1.186745305505532,12.0
-1.0751268549460504,10.0
-1.7581884166662245,10.0
-1.4413463975196699,12.0
-1.4265877496029056,12.0
-1.0793763997244892,12.0
-1.9251982557736893,10.0
-1.1667025204154544,10.0
-1.948716153198625,9.0
-1.4705288550848863,10.0
-1.1012244977157026,12.0
-1.3550331643712714,10.0
-1.588524680310329,10.0
-1.4543983837747207,12.0
-1.5473695351923913,12.0
-0.8409054127790333,12.0
-1.3095855495383155,9.0
-1.7879437423244091,9.0
-2.0645248843666755,8.0
-2.1075926034082224,9.0
-1.4505532212612253,8.0
-1.3148834513344054,9.0
-1.2050613182043175,12.0
-1.7097605286541095,9.0
-1.3906279330392808,10.0
-1.883463884386158,9.0
-2.243943515106097,8.0
-1.4996847279761152,12.0
-2.046270601041174,8.0
-2.1138873066714843,8.0
-1.0865438074401537,9.0
-1.5282016935595668,12.0
-1.9335706227261982,9.0
-1.685059041218599,10.0
-1.857925013053151,10.0
-1.9863760206018755,9.0
-2.1497344530214164,9.0
-1.670740758586358,12.0
-1.827090563110151,9.0
-2.1479015877853764,10.0
-2.3455232977548848,9.0
-1.4074168469819335,10.0
-1.0174873982460675,10.0
-1.5001061269759273,12.0
-1.7068670038946971,12.0
-2.4081120932050326,9.0
-0.7581123762437493,12.0
-1.3489584379703734,12.0
-2.1431850935754677,9.0
-1.5462085840239672,10.0
-0.9004205676019399,9.0
-1.5686105963665578,9.0
-1.3562840134995038,12.0
-1.7897376052822656,10.0
-1.5233866044920534,8.0
-0.960370183952473,10.0
-1.600791752499408,12.0
-1.6167265279337768,10.0
-2.0256213766756113,10.0
-1.8518624888113493,12.0
-1.9957909900765172,12.0
-1.6073436618727324,12.0
-1.244468358892075,12.0
-1.82892748695581,10.0
-1.0656278614163281,9.0
-1.2966442677573453,10.0
-2.3971206836153156,10.0
-2.504828172917276,9.0
-0.6446763467891655,9.0
-1.667476067807054,10.0
-1.732069323971532,10.0
-1.2003202362382919,10.0
-1.8587966502542552,10.0
-1.9588085298467413,9.0
-2.0802544963461522,10.0
-1.8258348405026972,10.0
-0.8106369765906551,10.0
-1.4789522853966948,10.0
-1.8613680079089403,10.0
-1.7922029797106616,10.0
-1.329749655693857,10.0
-1.1377622464098822,9.0
-2.343080258155669,9.0
-0.9262042719798317,12.0
-2.2417829602422428,10.0
-1.930838736981107,10.0
-2.075447845794458,10.0
-2.1632766653223032,8.0
-1.6402619507797327,10.0
-1.530447367723216,12.0
-1.8251040952180009,10.0
-2.010961487829758,9.0
-2.0728980219645585,10.0
-1.2702805253440892,10.0
-1.6552555472385961,9.0
-1.2752448527189921,10.0
-1.5585346653697942,12.0
-1.5534852838983237,12.0
-2.2339176185985083,8.0
-1.0639224037147093,10.0
-1.468003058451143,8.0
-2.172357182444588,9.0
-1.7149540644114847,10.0
-1.908442517825224,10.0
-1.0038744929503791,10.0
-1.829008748443379,9.0
-1.3991958789965733,12.0
-1.4854868896565105,10.0
-2.4036371420404494,8.0
-1.9143041726819068,10.0
-1.064283804051856,12.0
-1.096943436670657,12.0
-2.164616042658337,8.0
-1.7022069180712995,10.0
-1.4865373241747772,8.0
-1.8534449278908425,10.0
-2.1560820293193133,9.0
-1.5086948426522446,10.0
-1.5914546071741995,10.0
-2.2116792852233322,10.0
-1.5764480567647974,12.0
-1.5600010582199584,12.0
-1.5910730768528476,9.0
-1.3293195872631656,12.0
-2.046655652638215,10.0
-1.8888326835407745,10.0
-2.2206884313976154,8.0
-1.7386855367803977,9.0
-1.4688338417326032,10.0
-1.7812901358056734,12.0
-2.0160850485549426,10.0
-1.8965776654909212,12.0
-2.0574203005804086,10.0
-1.2628492535845781,10.0
-1.8019636634480158,10.0
-1.6115440397907421,9.0
-1.9708045145171893,9.0
-1.4119578220001276,10.0
-1.451821707183774,10.0
-0.9195819252779103,10.0
-2.093590607000822,10.0
-2.224315720128348,8.0
-1.7480066734715214,8.0
-1.8430113126373842,10.0
-1.9674128892934974,10.0
-1.5421885072775137,10.0
-1.057751208476689,10.0
-2.1491665599938323,9.0
-1.9551621703533115,12.0
-1.1479626399952665,12.0
-1.940108872201495,9.0
-2.1414025268406633,10.0
-1.2519435669563175,12.0
-1.2960837859322327,10.0
-2.170092231933433,8.0
-2.2928196613866514,9.0
-1.8067849096211517,12.0
-1.198150267163355,10.0
-1.7783952716305311,12.0
-1.5791414085309832,12.0
-1.8485325967061952,10.0
-1.4254457224960573,12.0
-1.495541382648918,8.0
-2.1532916610812007,12.0
-1.8086994143645625,12.0
-2.218835219356053,10.0
-2.5444881755495317,9.0
-1.9327644496344898,10.0
-2.0626242701673227,9.0
-2.395090417159162,9.0
-1.784050051441286,9.0
-1.3391759253366584,8.0
-2.13379120886988,9.0
-1.5917815029985092,10.0
-1.338631569604911,8.0
-2.10203929896929,10.0
-1.223807612058302,12.0
-1.868070633426325,10.0
-1.8625672743805524,10.0
-2.132488333781392,9.0
-2.0012228315523104,9.0
-1.0460873392715435,12.0
-1.5050573339752185,10.0
-1.88119179939031,12.0
-1.5845211541777902,10.0
-1.2995890709095552,12.0
-1.242555275497799,9.0
-2.118613335981137,10.0
-1.7505540086430385,9.0
-1.8320499340693552,12.0
-1.2957876835685267,9.0
-1.7371711414124626,10.0
-1.3145124888556532,12.0
-1.4570278073244702,10.0
-0.9482656826832939,12.0
-1.038943059667474,9.0
-1.5527739063374162,10.0
-0.8930107785048068,8.0
-1.9091344598319693,10.0
-1.8135454839892264,10.0
-1.500354754386694,12.0
-1.9920686595347412,10.0
-1.2068130550532497,12.0
-1.8445217278048296,10.0
-1.6421251248184892,10.0
-1.919566236810331,10.0
-1.3024561200680456,8.0
-1.4844394416939524,9.0
-1.535343985842637,10.0
-2.0460106662142024,10.0
-2.171412948628957,9.0
-0.8010300326891533,12.0
-1.2397061087866021,10.0
-1.4209047523792362,10.0
-1.0929672436588669,9.0
-1.7733397412023204,10.0
-1.9156300057706466,10.0
-1.5795787292121282,10.0
-1.2132354911423855,10.0
-0.8271232399483763,10.0
-0.9694523270361184,12.0
-1.1473201329817453,9.0
-1.6592912220972602,10.0
-2.31780250057116,9.0
-1.9208009189003679,8.0
-1.3532385703163856,10.0
-1.6818831814968878,10.0
-2.199362015579826,9.0
-1.4367487874897682,12.0
-1.50219426989585,9.0
-2.013608041432746,9.0
-2.0107204413502187,9.0
-1.3082802381836596,9.0
-1.1377037079099332,10.0
-2.2081923300931967,9.0
-2.008768659273112,9.0
-1.1373374313118454,9.0
-1.2816773034898241,10.0
-1.819915953047413,12.0
-1.9176699606202066,12.0
-2.160597110470448,10.0
-1.9345571858289297,10.0
-2.011441540854899,10.0
-2.007177711451889,9.0
-0.9663256307848025,8.0
-1.727657555547976,12.0
-1.6190940641779377,12.0
-1.3540801201644392,12.0
-1.0380000450711768,9.0
-2.1179919228500657,10.0
-2.05223015768057,10.0
-1.0432418224570088,12.0
-1.350115962224372,10.0
-0.8421388561696246,10.0
-0.8807756461735071,10.0
-1.7073646900051882,12.0
-1.5666135845014562,12.0
-1.5770578938180688,10.0
-1.951163274505561,10.0
-1.8043403658388755,8.0
-2.0837913708073144,8.0
-2.111747877833284,9.0
-1.6972146699697677,10.0
-1.6621514207505008,10.0
-2.2268072243775334,10.0
-1.1578114887774378,10.0
-0.7631212458678279,10.0
-1.4989951310428908,12.0
-2.197457905135313,10.0
-1.954089159866992,10.0
-1.438749571430931,9.0
-1.6396726705477136,8.0
-2.024532728100911,8.0
-1.8308296537643294,12.0
-1.5006249912490384,12.0
-2.0960556523666765,10.0
-1.093745195615832,10.0
-1.8895545079940843,9.0
-1.0691460978685159,12.0
-1.041845290290884,10.0
-1.7850730724288173,8.0
-1.4341621778442404,10.0
-1.9040719662379828,9.0
-1.8677097720336844,10.0
-1.2727804340955102,9.0
-1.0531249672591738,10.0
-1.198419948273163,10.0
-1.3659499887369164,12.0
-1.8064250830952668,10.0
-2.1424810868307613,9.0
-1.3510099556445896,8.0
-1.9283380875362297,9.0
-2.0296453234071943,8.0
-2.3951189386677263,9.0
-1.8337274264446655,12.0
-1.2283747068419986,9.0
-2.0082354217059106,9.0
-1.5415734682712952,12.0
-1.24943338661709,9.0
-2.2756319818780297,9.0
-1.711379485052256,10.0
-2.085199216962709,9.0
-1.68258626157477,10.0
-1.9223923285686237,12.0
-1.529591221030354,10.0
-1.313316248796896,12.0
-0.7969982440229204,12.0
-1.7024632380107998,10.0
-2.1152347616354916,9.0
-1.2699962544812826,10.0
-1.6450822587867568,12.0
-1.8268815194759003,10.0
-1.7445595390405468,8.0
-1.2090694181324435,10.0
-2.1170592711538903,10.0
-1.310976306354999,10.0
-1.4226705071511296,12.0
-2.110207131690834,8.0
-1.090545311675178,12.0
-1.378998549906618,12.0
-1.877222554525551,12.0
-2.055624503409682,9.0
-2.102441310601139,10.0
-1.2663903774084688,12.0
-2.3469210575439226,9.0
-1.6729020102174883,10.0
-2.019057280047398,10.0
-2.108816512673207,8.0
-1.104551260540192,12.0
-2.0995127900694737,9.0
-1.8783892455641762,10.0
-2.2277266212740625,10.0
-1.184554919674712,10.0
-1.8178098069635509,10.0
-2.149038689094387,9.0
-1.9223682125045267,10.0
-1.8084128533062838,10.0
-2.0314625767583925,12.0
-1.9349371806062918,10.0
-1.4845345718409562,10.0
-1.8509147531753682,10.0
-2.235666719015264,8.0
-1.6423698190344322,9.0
-1.8086289245915934,12.0
-1.6205963826968384,12.0
-1.812233648191801,10.0
-2.355994138354089,8.0
-2.0156440407092333,9.0
-1.6367484791878049,12.0
-1.1601044238561424,9.0
-2.191254140583957,9.0
-1.8260603725662914,12.0
-1.6872100356163715,12.0
-2.015373165331238,12.0
-2.480421455366225,8.0
-2.390164342868908,8.0
-1.638575630789991,10.0
-2.1173641742596505,9.0
-1.8858935574943811,10.0
-1.7943666263753966,12.0
-1.6222249883099589,10.0
-1.2580552925123878,8.0
-1.7881684241367246,10.0
-1.7784470320208012,10.0
-1.7254749036233012,12.0
-2.2206013152459683,10.0
-1.8526887303284918,10.0
-1.9046005311382381,10.0
-1.6797792965895963,12.0
-1.4117364040970615,12.0
-0.9894292110669383,10.0
-1.1867338616150318,8.0
-1.1880921942548457,10.0
-1.1307405504114683,12.0
-1.7434358805658217,10.0
-2.3085058975098423,9.0
-1.2966437967059266,12.0
-2.2210134524488976,10.0
-1.0000290330004433,12.0
-2.423533065723331,9.0
-1.2989375695351018,10.0
-1.8022203445671523,10.0
-1.3950894513109213,12.0
-1.717027166243853,10.0
-1.9561760346099049,10.0
-1.1314491654530265,9.0
-1.1551241653542954,10.0
-1.783111594153383,12.0
-1.3338631921545439,10.0
-1.8171209664459118,9.0
-2.2178173511733723,10.0
-1.2003594412672653,10.0
-2.070714696284754,9.0
-1.1843281211468422,8.0
-1.864121875186853,10.0
-1.6803403303644204,10.0
-1.3179131905334032,9.0
-1.1988672168989911,10.0
-2.473910032629493,8.0
-1.6714183135113598,10.0
-1.2260912437731408,10.0
-2.0430554235971568,10.0
-1.4627640755814981,10.0
-0.6731232827924118,9.0
-2.41508197849251,10.0
-2.156800203274182,10.0
-1.459307459594567,12.0
-1.648717232672299,9.0
-1.6302464938959353,8.0
-1.5577675817318257,10.0
-1.1865473521144876,12.0
-1.7243801018949139,10.0
-2.072350157206228,10.0
-1.6391374172825803,8.0
-1.3448740468272407,8.0
-1.4168743736510072,12.0
-1.156077227110396,10.0
-2.1497186797568038,10.0
-1.7049519833794395,12.0
-1.7442554144377267,10.0
-1.9762585765452605,10.0
-1.9241481127807185,9.0
-2.1700602563766735,10.0
-1.4014046445848982,9.0
-1.3087852972352851,10.0
-2.1822330328532535,10.0
-2.370943228194066,8.0
-1.1119696008486355,12.0
-1.7700225992411125,12.0
-1.981513858363292,9.0
-2.0083212012533562,12.0
-1.8915044651377695,9.0
-2.3396150397599467,9.0
-1.7991445677601516,8.0
-1.2286920954803644,12.0
-1.0446445945342058,9.0
-1.8919695489055441,10.0
-2.134093875410336,10.0
-2.0851241698852347,9.0
-1.127902250884269,10.0
-1.3213295174286745,12.0
-1.3782473632291858,10.0
-1.3136310987978357,12.0
-1.9701358336106536,9.0
-1.256147649721838,9.0
-1.8634626951869933,8.0
-1.575803877825619,9.0
-2.4620854698842156,9.0
-1.6414499130941547,12.0
-1.6106363130234032,10.0
-1.9274944763190756,10.0
-2.174271225320827,9.0
-1.5965584833369655,10.0
-2.2698206295398933,9.0
-1.6363490431004102,10.0
-1.1685324764687903,10.0
-1.9216875192032046,10.0
-2.223160592378674,8.0
-1.6130338717728212,12.0
-1.4463795514118485,10.0
-1.272974857547228,9.0
-1.653087657367235,8.0
-1.5753396118452194,12.0
-1.6359642570953614,10.0
-1.6165658616596108,10.0
-1.50809023421414,9.0
-1.677614499936888,9.0
-2.15095358634254,9.0
-2.4005281773000013,8.0
-1.7199750804745977,10.0
-1.8076264886091626,8.0
-1.345103275712718,8.0
-2.1714268913251713,8.0
-1.2736539570956262,10.0
-1.7603502129846407,10.0
-1.3517207136041862,9.0
-2.010808644066328,10.0
-1.9077383104693335,10.0
-1.73362774953974,9.0
-1.6642432353526453,12.0
-1.9546075131485452,10.0
-1.6311810127691029,10.0
-1.6285928904094473,12.0
-1.761435847745191,12.0
-1.6691521419254136,12.0
-1.2778568562153347,9.0
-2.16467169894222,10.0
-1.649320526975698,9.0
-1.8812458910496068,9.0
-2.244098225599454,9.0
-2.505281431935474,9.0
-2.1060270385508644,9.0
-1.2607157999284895,10.0
-1.86301101387086,10.0
-1.710342267516471,12.0
-1.91171491169685,12.0
-1.3539896482497227,10.0
-1.9006789665237287,10.0
-1.6924428886311735,10.0
-1.6564229898707072,10.0
-1.1782097126723066,10.0
-2.2938237494810796,10.0
-2.2589590452791812,10.0
-1.5661084663159897,9.0
-2.6251835597584297,9.0
-1.8552850115016408,10.0
-2.289206925985819,8.0
-2.3391154215086183,9.0
-2.160878977876685,9.0
-1.9060642785694273,12.0
-1.6338317081030849,10.0
-2.166737325811919,10.0
-1.2296461271358592,9.0
-1.1689688679798875,8.0
-0.930024324613672,12.0
-1.782076929812984,12.0
-1.3868285391146005,12.0
-1.2585242150195317,10.0
-0.9230818320345563,9.0
-2.1679462705959587,10.0
-1.8842101210399946,10.0
-1.8865924794011466,9.0
-1.7045375833518102,12.0
-1.551499750093921,10.0
-2.2580260034110733,10.0
-1.2734261069583226,12.0
-1.3413661584688672,9.0
-1.016273040866988,10.0
-1.9407353665720724,12.0
-1.7840009215136905,12.0
-1.1625644936406971,10.0
-2.093174332189345,9.0
-1.175708835461267,8.0
-2.0193076240683676,10.0
-1.4906753575441254,10.0
-2.193170083748437,10.0
-1.441322024476738,8.0
-1.445953295527809,10.0
-2.0490261007206145,9.0
-1.1681367405272916,9.0
-2.4641651825355932,9.0
-1.8962722021421303,10.0
-1.6023045409352692,9.0
-1.754809680892634,10.0
-1.5043583507314273,12.0
-1.9032786294179496,9.0
-1.6424408863031765,10.0
-2.032561874269877,10.0
-1.6068634115810911,9.0
-1.625578762413799,10.0
-1.528900809449451,10.0
-2.1016997784940847,10.0
-0.9828844336772014,12.0
-1.3204349317718114,10.0
-1.3867378125398762,10.0
-1.3054684137266945,9.0
-1.341240015602063,12.0
