empl_chge_lc2vs0_iate,emplx1_4
-2.2461629375904097,2.0
-2.0736319097457976,3.0
-1.54061831946881,3.0
-2.219743369453498,3.0
-2.190379615686042,2.0
-1.708844647845671,1.0
-1.3302162057297369,1.0
-1.8396640288049044,2.0
-1.922335333034596,2.0
-1.7982761771550875,2.0
-1.5274923201475348,2.0
-1.9517410469781775,2.0
-1.829713986540796,2.0
-1.9620192661006803,2.0
-1.9073536683538324,2.0
-1.6468604472851072,1.0
-1.1642861175493664,2.0
-1.6620409905349653,1.0
-2.054540166220934,2.0
-1.8524749362619788,3.0
-1.4410977133251879,2.0
-1.8355888552304958,1.0
-1.2076567101923548,2.0
-1.8008824596906288,1.0
-1.2709193378354722,2.0
-1.4504753861280815,2.0
-2.2127547282547946,1.0
-1.9200510097678007,2.0
-1.5321956582030818,2.0
-1.544624586999705,1.0
-1.9005839965474844,2.0
-2.218830925268334,1.0
-1.942927168077611,2.0
-2.240118415709933,2.0
-1.5091717962453906,2.0
-1.9628420943490914,2.0
-1.0265130805174463,1.0
-1.6385571039439315,2.0
-1.8948052186504987,1.0
-1.4991974281042457,1.0
-2.24517120004634,2.0
-1.2970246979644193,1.0
-2.0883194431867382,2.0
-1.4989641361929935,1.0
-1.8121511273234958,2.0
-1.1618806761840523,2.0
-1.2189576961925652,2.0
-2.281964108254059,2.0
-1.9886631774859285,2.0
-1.6367038593012784,1.0
-1.0587228233096797,1.0
-1.1862548514535514,2.0
-1.7383369428325264,2.0
-1.6931503434757396,2.0
-1.9264107271840094,1.0
-1.9304423087898908,2.0
-1.6550286020261196,2.0
-1.574165309599135,2.0
-2.0143385135183864,2.0
-2.1292717689222966,2.0
-1.0842141156812026,2.0
-1.1963048903377451,2.0
-2.131222522243802,2.0
-1.8121500942653976,2.0
-1.4812637649776066,2.0
-1.9410298190837856,3.0
-1.890726721585345,2.0
-2.0149078792779083,2.0
-1.212558590671808,2.0
-1.27235916629432,2.0
-1.4519358369320252,1.0
-1.0474202602016243,2.0
-1.6661532151674883,1.0
-2.1966114081320276,1.0
-1.973381942054149,2.0
-1.5430229893043854,2.0
-1.4848867515431112,2.0
-1.9718916838485119,1.0
-1.674621589995881,2.0
-1.8147451876830087,1.0
-1.9836005793050762,1.0
-1.675992576413448,2.0
-1.4491389077838595,1.0
-2.4065098999803833,2.0
-1.3361723649691777,2.0
-1.533226332569958,2.0
-1.8706354760510555,2.0
-1.7056647367244537,2.0
-2.3069345938589216,2.0
-1.8611305191777197,2.0
-1.4725762589335274,1.0
-1.485627793692575,1.0
-2.2408009131340316,1.0
-2.063799858326397,2.0
-1.9757343984129379,2.0
-1.7595673555270932,1.0
-1.9962169538420491,3.0
-1.9885400444815593,2.0
-1.871371148756501,1.0
-1.9848228939305819,2.0
-1.8995684374828017,2.0
-1.6706330061194947,1.0
-1.78036030037717,1.0
-1.673359877078554,1.0
-1.7077737897289944,2.0
-2.127962237970287,1.0
-1.8181447850886745,1.0
-1.0065438172266017,1.0
-1.6289953592542425,1.0
-0.9668806859317861,1.0
-2.161690556055913,1.0
-1.2699836316812516,2.0
-1.5441044403577968,2.0
-0.9420379380590149,1.0
-1.9468171630339213,1.0
-2.0055870707708623,3.0
-1.2918547262742062,2.0
-2.029306468833651,2.0
-1.1428316972373307,2.0
-1.236440572926499,2.0
-2.256207244627398,2.0
-1.9899079786211737,2.0
-0.932807333626131,1.0
-0.9888096993702717,2.0
-1.1953408331219055,1.0
-1.3587960421396437,1.0
-1.7846204703479476,2.0
-2.3032084341478747,2.0
-2.1687928893363497,1.0
-1.2765470622014892,2.0
-2.18631136664283,1.0
-2.2525283541725245,2.0
-2.0236057772746796,2.0
-1.8166081999691153,1.0
-2.171880662656837,2.0
-0.9850601578387145,1.0
-2.278976692927433,2.0
-1.7184314476979945,1.0
-1.6655109148855691,1.0
-2.2994099201896643,2.0
-1.2273629248039843,2.0
-2.0499709269514055,2.0
-1.4530295640152247,2.0
-2.0869945998979436,1.0
-2.2963820982972383,2.0
-1.004383495282304,1.0
-1.8727034823199267,2.0
-2.3157459061786883,1.0
-1.583442682257248,1.0
-1.1780905699945607,2.0
-1.158422816796571,2.0
-1.800861672889631,3.0
-1.6709134362815161,1.0
-1.9650698966581464,3.0
-1.7499778151389431,1.0
-1.8051139389267954,1.0
-1.844068747973076,2.0
-0.632461003397613,1.0
-1.7427344657437496,1.0
-2.064076210877205,2.0
-2.229585603892368,1.0
-1.9897607131796824,1.0
-0.9559559986402831,1.0
-1.5907296556850183,2.0
-0.7790424847630036,2.0
-2.3211609106968507,2.0
-1.7451190371328524,2.0
-1.0333419919449582,2.0
-1.8019742124708709,2.0
-0.8485358237998184,2.0
-1.8551896439000033,1.0
-2.005006971127886,1.0
-1.5331655093695762,2.0
-1.6266764096984163,2.0
-2.3141717812500984,2.0
-1.7092846604317962,1.0
-1.2157571888022383,2.0
-1.420794828292491,2.0
-1.7742156408751781,1.0
-1.7966657184555346,1.0
-1.565573780351458,1.0
-1.127636518012737,2.0
-1.8770484295989074,2.0
-2.1918742104733733,1.0
-1.0943938171282297,1.0
-2.1234816442240927,2.0
-2.227363089850728,1.0
-2.037689998598976,1.0
-2.4397356701969897,1.0
-1.4830320488655353,2.0
-2.417418510279234,2.0
-1.6647266016033635,2.0
-1.9120625549968728,2.0
-2.1240321463069587,1.0
-2.177774181891473,1.0
-0.9251446483492761,2.0
-1.361820637631418,2.0
-2.0813082230016025,2.0
-2.264779062002765,1.0
-1.1159415654570097,2.0
-1.3376083542855344,2.0
-1.5519733121886867,1.0
-1.4614101575949512,2.0
-1.6399428844918944,1.0
-2.190222415781749,1.0
-0.6781340107904698,2.0
-2.0490154812023054,1.0
-1.727646854429009,2.0
-1.1003320719352727,2.0
-2.2795357333838444,1.0
-1.2670003341718075,1.0
-1.7936320712169673,1.0
-1.5592037718900817,2.0
-0.813354350811134,2.0
-1.240831027433825,2.0
-2.4233801487491347,1.0
-1.2495801218283087,1.0
-2.0778039991604933,2.0
-2.09181979656774,1.0
-1.651087412215635,3.0
-1.832076552966504,1.0
-1.5904206507349816,1.0
-2.0079388517533943,1.0
-2.554086247209066,1.0
-0.9090768047183808,2.0
-1.4578015986641204,1.0
-1.1253316105388247,2.0
-1.9922722264486281,1.0
-2.216760162381889,1.0
-2.074895629232351,1.0
-1.8845520169875414,2.0
-1.0751510314224126,1.0
-1.7740552084856638,1.0
-1.363674533579121,2.0
-1.8151065711288303,2.0
-1.2654389358667255,2.0
-2.417588112270351,2.0
-0.794456654915635,2.0
-1.1608877797177448,1.0
-2.233982562132608,1.0
-1.6656817824478922,1.0
-2.5436289332196016,2.0
-1.6464553847686434,2.0
-1.6649951769356757,1.0
-2.2435009231510064,2.0
-1.8576158876210371,2.0
-1.4844531064518067,1.0
-1.7914498010500202,2.0
-1.4289542236714465,1.0
-1.2758255953989717,2.0
-1.5625395561481394,2.0
-0.8268851164883181,2.0
-0.6592835842646207,2.0
-1.6784015883758192,1.0
-1.5853693755019767,3.0
-1.4726285314205447,1.0
-0.9282869064373109,2.0
-2.141351601909206,1.0
-2.310689737272807,2.0
-1.3385264941877328,2.0
-1.3949599523934215,1.0
-1.9323264741655761,2.0
-2.154340109366424,2.0
-1.6820397133119898,1.0
-1.1642299892012828,2.0
-1.5471122221798477,2.0
-0.93568244361881,2.0
-1.6872101109882438,2.0
-2.0461240418131843,1.0
-1.379610158442315,1.0
-2.19879838426008,3.0
-1.5006835434625905,2.0
-1.0746845598455823,1.0
-1.2045202073395231,2.0
-1.4259780361004246,2.0
-1.1101085169605902,1.0
-1.3842174176658621,2.0
-2.426217425604907,2.0
-1.5375216717604643,2.0
-2.032356528029728,2.0
-1.1426919873510173,2.0
-2.067485848402026,2.0
-2.1016371553781674,3.0
-2.1921983940584187,1.0
-2.2033961004631983,1.0
-1.4709614619589066,2.0
-2.2361031481584615,1.0
-1.1583226539957534,1.0
-2.097991439041803,1.0
-1.5428969433793607,1.0
-1.7982765931368974,2.0
-1.5197269073187742,1.0
-1.0180833963989002,2.0
-2.0188906159293847,1.0
-0.8869849096150493,2.0
-1.772161304144132,2.0
-2.2851954566467403,2.0
-1.8234449801451174,2.0
-1.8823358548532272,2.0
-0.9673092923869067,2.0
-1.7000344264197182,2.0
-1.895701698306002,1.0
-2.1933010383104556,2.0
-1.360025971974173,2.0
-1.5280411604834443,2.0
-1.6219637799512032,2.0
-2.3135012126488554,1.0
-1.7875087141234993,1.0
-1.6410927710153913,1.0
-1.4458383527520646,2.0
-1.8784890541665824,1.0
-1.9030363337609257,1.0
-1.6321581942438912,2.0
-1.642858491119926,2.0
-1.846572078029234,1.0
-1.7050268590651085,2.0
-1.7156063010357074,1.0
-1.624727872816274,2.0
-2.0213972897888635,2.0
-1.228509975129615,1.0
-0.864900764923189,2.0
-1.063393979706031,2.0
-2.3644373274436457,2.0
-1.9115290732881525,2.0
-1.1472705312699991,2.0
-1.3545374895197295,1.0
-2.2437304756551435,1.0
-1.654504751648439,1.0
-1.7045516395779585,1.0
-1.696391634770761,1.0
-1.6774722534579118,1.0
-2.0264738278588625,2.0
-2.4532534655462968,2.0
-1.3787230840431532,1.0
-1.962022983615936,2.0
-1.156538918232698,2.0
-2.014155590623463,2.0
-1.490158536945021,2.0
-1.146238465548684,2.0
-1.5631921633422843,1.0
-2.089652482643036,2.0
-2.078100938312562,2.0
-1.4122308664702952,2.0
-1.604268955515038,1.0
-2.0451216551198828,1.0
-1.6386864766055464,1.0
-2.1560801926298354,2.0
-2.4317085216265157,2.0
-1.3213409964311853,2.0
-1.5197822107325285,1.0
-1.3325915680075135,2.0
-1.618232822670362,1.0
-1.4270933869525226,1.0
-2.2044282777596207,2.0
-1.1003836492713437,2.0
-1.440244505898025,2.0
-1.5473012500593508,1.0
-1.0851442892370116,1.0
-1.3413674881356898,1.0
-1.8402319258925468,2.0
-1.5753830971074,1.0
-0.977904567359893,2.0
-1.6404852946397503,1.0
-1.9655179578110382,2.0
-1.7807388684643504,1.0
-1.5584805271635906,2.0
-2.193131178718244,2.0
-1.0476833661332048,1.0
-2.0055598729618276,2.0
-0.9747325686607343,2.0
-2.167252352839485,2.0
-1.5074243233867721,1.0
-1.3986277574876025,1.0
-1.504141708419886,2.0
-2.3433826911874127,1.0
-2.2336693481294696,3.0
-1.8507205338291124,2.0
-1.9379363488774901,1.0
-1.1401004564319397,3.0
-2.123569879545401,2.0
-1.6381901258800742,2.0
-2.0020676646782505,1.0
-2.118151861759588,2.0
-1.977904100855108,2.0
-1.8499702676744318,2.0
-1.3193386351557623,2.0
-1.605467103330905,1.0
-0.7768203726115104,2.0
-0.8907529754381476,2.0
-1.6311705957404783,1.0
-2.2869744660159843,1.0
-1.3685872365631022,2.0
-1.454061682779764,2.0
-1.5905507856568242,1.0
-2.1205287922976894,1.0
-1.7757028681731066,2.0
-2.085224395168357,1.0
-1.4462672612187173,1.0
-1.9043641690100295,2.0
-1.670405699513449,1.0
-1.6373560370054598,1.0
-2.188377782770289,2.0
-1.4995974186534744,2.0
-1.0224713357037483,2.0
-1.15797339109847,2.0
-2.02828440532673,1.0
-2.0188441489887077,2.0
-1.5100241465520727,1.0
-1.6485836866656374,1.0
-0.9907187211977524,2.0
-1.5721360147470331,1.0
-2.116531331533082,2.0
-1.847709952598231,1.0
-1.3568711295010139,2.0
-2.0169714076309426,2.0
-1.797313128353807,2.0
-1.8675361235570151,3.0
-1.6633632004626877,2.0
-1.8876418514282853,1.0
-1.3503286827600465,2.0
-0.6823375479516343,2.0
-1.8375119076486441,2.0
-1.658820202920901,2.0
-2.3527221250624626,1.0
-1.2615797438847838,1.0
-1.8475343362221848,2.0
-1.431201552441772,2.0
-2.189222482445027,2.0
-1.751434142493499,1.0
-2.1333895430942307,2.0
-1.7735096723553303,2.0
-1.9667243712293365,2.0
-1.9732337668252629,2.0
-1.9869315866352,2.0
-1.889904231781529,2.0
-1.2458437396275244,1.0
-1.121487161967701,2.0
-1.9977896566105098,2.0
-1.3049169474587985,1.0
-1.3645400797134468,2.0
-1.1198810153624783,2.0
-1.859073664826656,1.0
-1.1404971405534217,2.0
-2.0467498818206122,1.0
-1.748887267201658,2.0
-1.332723442986347,2.0
-1.7170871775508874,1.0
-1.3525460156381501,1.0
-0.8681865515194043,1.0
-1.6322672187012444,2.0
-0.7395415492957629,2.0
-2.271822514016809,2.0
-1.5123489439816422,1.0
-2.2571304554502403,2.0
-1.4451414531053255,2.0
-1.6784304155179939,2.0
-1.6541235782136459,1.0
-2.212266669710669,2.0
-1.2050670150354796,2.0
-1.1416617796266242,2.0
-1.9749279936417734,2.0
-1.8730495705145898,1.0
-1.5752857681264454,2.0
-1.186745305505532,2.0
-1.0751268549460504,2.0
-1.7581884166662245,2.0
-1.4413463975196699,2.0
-1.4265877496029056,1.0
-1.0793763997244892,3.0
-1.9251982557736893,2.0
-1.1667025204154544,2.0
-1.948716153198625,2.0
-1.4705288550848863,2.0
-1.1012244977157026,1.0
-1.3550331643712714,1.0
-1.588524680310329,1.0
-1.4543983837747207,2.0
-1.5473695351923913,1.0
-0.8409054127790333,1.0
-1.3095855495383155,2.0
-1.7879437423244091,1.0
-2.0645248843666755,1.0
-2.1075926034082224,2.0
-1.4505532212612253,1.0
-1.3148834513344054,3.0
-1.2050613182043175,2.0
-1.7097605286541095,2.0
-1.3906279330392808,2.0
-1.883463884386158,1.0
-2.243943515106097,3.0
-1.4996847279761152,2.0
-2.046270601041174,2.0
-2.1138873066714843,2.0
-1.0865438074401537,1.0
-1.5282016935595668,2.0
-1.9335706227261982,1.0
-1.685059041218599,1.0
-1.857925013053151,3.0
-1.9863760206018755,2.0
-2.1497344530214164,2.0
-1.670740758586358,1.0
-1.827090563110151,2.0
-2.1479015877853764,2.0
-2.3455232977548848,1.0
-1.4074168469819335,2.0
-1.0174873982460675,2.0
-1.5001061269759273,2.0
-1.7068670038946971,1.0
-2.4081120932050326,1.0
-0.7581123762437493,1.0
-1.3489584379703734,1.0
-2.1431850935754677,2.0
-1.5462085840239672,2.0
-0.9004205676019399,2.0
-1.5686105963665578,1.0
-1.3562840134995038,2.0
-1.7897376052822656,1.0
-1.5233866044920534,2.0
-0.960370183952473,2.0
-1.600791752499408,2.0
-1.6167265279337768,1.0
-2.0256213766756113,2.0
-1.8518624888113493,1.0
-1.9957909900765172,2.0
-1.6073436618727324,2.0
-1.244468358892075,2.0
-1.82892748695581,2.0
-1.0656278614163281,2.0
-1.2966442677573453,1.0
-2.3971206836153156,2.0
-2.504828172917276,2.0
-0.6446763467891655,2.0
-1.667476067807054,2.0
-1.732069323971532,2.0
-1.2003202362382919,1.0
-1.8587966502542552,1.0
-1.9588085298467413,1.0
-2.0802544963461522,1.0
-1.8258348405026972,1.0
-0.8106369765906551,2.0
-1.4789522853966948,2.0
-1.8613680079089403,2.0
-1.7922029797106616,1.0
-1.329749655693857,1.0
-1.1377622464098822,2.0
-2.343080258155669,1.0
-0.9262042719798317,2.0
-2.2417829602422428,1.0
-1.930838736981107,2.0
-2.075447845794458,2.0
-2.1632766653223032,2.0
-1.6402619507797327,1.0
-1.530447367723216,2.0
-1.8251040952180009,2.0
-2.010961487829758,1.0
-2.0728980219645585,2.0
-1.2702805253440892,1.0
-1.6552555472385961,1.0
-1.2752448527189921,2.0
-1.5585346653697942,1.0
-1.5534852838983237,3.0
-2.2339176185985083,2.0
-1.0639224037147093,2.0
-1.468003058451143,2.0
-2.172357182444588,2.0
-1.7149540644114847,2.0
-1.908442517825224,1.0
-1.0038744929503791,3.0
-1.829008748443379,1.0
-1.3991958789965733,2.0
-1.4854868896565105,1.0
-2.4036371420404494,2.0
-1.9143041726819068,2.0
-1.064283804051856,2.0
-1.096943436670657,2.0
-2.164616042658337,2.0
-1.7022069180712995,1.0
-1.4865373241747772,1.0
-1.8534449278908425,1.0
-2.1560820293193133,2.0
-1.5086948426522446,1.0
-1.5914546071741995,1.0
-2.2116792852233322,1.0
-1.5764480567647974,1.0
-1.5600010582199584,1.0
-1.5910730768528476,1.0
-1.3293195872631656,2.0
-2.046655652638215,1.0
-1.8888326835407745,1.0
-2.2206884313976154,2.0
-1.7386855367803977,2.0
-1.4688338417326032,2.0
-1.7812901358056734,2.0
-2.0160850485549426,2.0
-1.8965776654909212,2.0
-2.0574203005804086,1.0
-1.2628492535845781,2.0
-1.8019636634480158,2.0
-1.6115440397907421,1.0
-1.9708045145171893,1.0
-1.4119578220001276,1.0
-1.451821707183774,1.0
-0.9195819252779103,1.0
-2.093590607000822,2.0
-2.224315720128348,1.0
-1.7480066734715214,2.0
-1.8430113126373842,1.0
-1.9674128892934974,1.0
-1.5421885072775137,2.0
-1.057751208476689,2.0
-2.1491665599938323,2.0
-1.9551621703533115,3.0
-1.1479626399952665,1.0
-1.940108872201495,2.0
-2.1414025268406633,1.0
-1.2519435669563175,2.0
-1.2960837859322327,1.0
-2.170092231933433,2.0
-2.2928196613866514,2.0
-1.8067849096211517,2.0
-1.198150267163355,2.0
-1.7783952716305311,2.0
-1.5791414085309832,2.0
-1.8485325967061952,1.0
-1.4254457224960573,1.0
-1.495541382648918,2.0
-2.1532916610812007,2.0
-1.8086994143645625,1.0
-2.218835219356053,1.0
-2.5444881755495317,2.0
-1.9327644496344898,2.0
-2.0626242701673227,2.0
-2.395090417159162,2.0
-1.784050051441286,1.0
-1.3391759253366584,1.0
-2.13379120886988,2.0
-1.5917815029985092,1.0
-1.338631569604911,1.0
-2.10203929896929,2.0
-1.223807612058302,1.0
-1.868070633426325,2.0
-1.8625672743805524,2.0
-2.132488333781392,2.0
-2.0012228315523104,2.0
-1.0460873392715435,1.0
-1.5050573339752185,1.0
-1.88119179939031,1.0
-1.5845211541777902,3.0
-1.2995890709095552,2.0
-1.242555275497799,2.0
-2.118613335981137,1.0
-1.7505540086430385,2.0
-1.8320499340693552,2.0
-1.2957876835685267,2.0
-1.7371711414124626,2.0
-1.3145124888556532,1.0
-1.4570278073244702,2.0
-0.9482656826832939,1.0
-1.038943059667474,2.0
-1.5527739063374162,1.0
-0.8930107785048068,1.0
-1.9091344598319693,1.0
-1.8135454839892264,1.0
-1.500354754386694,2.0
-1.9920686595347412,1.0
-1.2068130550532497,2.0
-1.8445217278048296,2.0
-1.6421251248184892,1.0
-1.919566236810331,2.0
-1.3024561200680456,2.0
-1.4844394416939524,3.0
-1.535343985842637,1.0
-2.0460106662142024,2.0
-2.171412948628957,2.0
-0.8010300326891533,2.0
-1.2397061087866021,1.0
-1.4209047523792362,2.0
-1.0929672436588669,1.0
-1.7733397412023204,1.0
-1.9156300057706466,1.0
-1.5795787292121282,1.0
-1.2132354911423855,1.0
-0.8271232399483763,2.0
-0.9694523270361184,2.0
-1.1473201329817453,2.0
-1.6592912220972602,1.0
-2.31780250057116,1.0
-1.9208009189003679,2.0
-1.3532385703163856,2.0
-1.6818831814968878,2.0
-2.199362015579826,1.0
-1.4367487874897682,2.0
-1.50219426989585,2.0
-2.013608041432746,2.0
-2.0107204413502187,1.0
-1.3082802381836596,1.0
-1.1377037079099332,2.0
-2.2081923300931967,1.0
-2.008768659273112,2.0
-1.1373374313118454,2.0
-1.2816773034898241,2.0
-1.819915953047413,2.0
-1.9176699606202066,2.0
-2.160597110470448,2.0
-1.9345571858289297,2.0
-2.011441540854899,2.0
-2.007177711451889,3.0
-0.9663256307848025,2.0
-1.727657555547976,2.0
-1.6190940641779377,2.0
-1.3540801201644392,2.0
-1.0380000450711768,1.0
-2.1179919228500657,1.0
-2.05223015768057,1.0
-1.0432418224570088,1.0
-1.350115962224372,1.0
-0.8421388561696246,1.0
-0.8807756461735071,1.0
-1.7073646900051882,1.0
-1.5666135845014562,2.0
-1.5770578938180688,1.0
-1.951163274505561,2.0
-1.8043403658388755,1.0
-2.0837913708073144,2.0
-2.111747877833284,2.0
-1.6972146699697677,2.0
-1.6621514207505008,2.0
-2.2268072243775334,1.0
-1.1578114887774378,2.0
-0.7631212458678279,2.0
-1.4989951310428908,1.0
-2.197457905135313,1.0
-1.954089159866992,2.0
-1.438749571430931,2.0
-1.6396726705477136,1.0
-2.024532728100911,3.0
-1.8308296537643294,2.0
-1.5006249912490384,2.0
-2.0960556523666765,3.0
-1.093745195615832,2.0
-1.8895545079940843,1.0
-1.0691460978685159,2.0
-1.041845290290884,2.0
-1.7850730724288173,2.0
-1.4341621778442404,2.0
-1.9040719662379828,1.0
-1.8677097720336844,2.0
-1.2727804340955102,1.0
-1.0531249672591738,3.0
-1.198419948273163,2.0
-1.3659499887369164,2.0
-1.8064250830952668,2.0
-2.1424810868307613,2.0
-1.3510099556445896,2.0
-1.9283380875362297,3.0
-2.0296453234071943,2.0
-2.3951189386677263,1.0
-1.8337274264446655,2.0
-1.2283747068419986,2.0
-2.0082354217059106,2.0
-1.5415734682712952,2.0
-1.24943338661709,1.0
-2.2756319818780297,2.0
-1.711379485052256,2.0
-2.085199216962709,2.0
-1.68258626157477,2.0
-1.9223923285686237,3.0
-1.529591221030354,2.0
-1.313316248796896,1.0
-0.7969982440229204,2.0
-1.7024632380107998,2.0
-2.1152347616354916,2.0
-1.2699962544812826,1.0
-1.6450822587867568,2.0
-1.8268815194759003,2.0
-1.7445595390405468,1.0
-1.2090694181324435,1.0
-2.1170592711538903,1.0
-1.310976306354999,2.0
-1.4226705071511296,1.0
-2.110207131690834,1.0
-1.090545311675178,3.0
-1.378998549906618,2.0
-1.877222554525551,1.0
-2.055624503409682,1.0
-2.102441310601139,1.0
-1.2663903774084688,1.0
-2.3469210575439226,2.0
-1.6729020102174883,2.0
-2.019057280047398,2.0
-2.108816512673207,3.0
-1.104551260540192,1.0
-2.0995127900694737,1.0
-1.8783892455641762,2.0
-2.2277266212740625,2.0
-1.184554919674712,2.0
-1.8178098069635509,1.0
-2.149038689094387,2.0
-1.9223682125045267,1.0
-1.8084128533062838,2.0
-2.0314625767583925,1.0
-1.9349371806062918,3.0
-1.4845345718409562,2.0
-1.8509147531753682,1.0
-2.235666719015264,2.0
-1.6423698190344322,2.0
-1.8086289245915934,2.0
-1.6205963826968384,1.0
-1.812233648191801,2.0
-2.355994138354089,2.0
-2.0156440407092333,2.0
-1.6367484791878049,2.0
-1.1601044238561424,2.0
-2.191254140583957,2.0
-1.8260603725662914,1.0
-1.6872100356163715,2.0
-2.015373165331238,1.0
-2.480421455366225,2.0
-2.390164342868908,3.0
-1.638575630789991,2.0
-2.1173641742596505,2.0
-1.8858935574943811,2.0
-1.7943666263753966,2.0
-1.6222249883099589,1.0
-1.2580552925123878,2.0
-1.7881684241367246,2.0
-1.7784470320208012,2.0
-1.7254749036233012,2.0
-2.2206013152459683,1.0
-1.8526887303284918,1.0
-1.9046005311382381,1.0
-1.6797792965895963,2.0
-1.4117364040970615,1.0
-0.9894292110669383,2.0
-1.1867338616150318,2.0
-1.1880921942548457,2.0
-1.1307405504114683,2.0
-1.7434358805658217,2.0
-2.3085058975098423,2.0
-1.2966437967059266,2.0
-2.2210134524488976,2.0
-1.0000290330004433,1.0
-2.423533065723331,1.0
-1.2989375695351018,1.0
-1.8022203445671523,1.0
-1.3950894513109213,2.0
-1.717027166243853,2.0
-1.9561760346099049,1.0
-1.1314491654530265,1.0
-1.1551241653542954,1.0
-1.783111594153383,1.0
-1.3338631921545439,1.0
-1.8171209664459118,1.0
-2.2178173511733723,1.0
-1.2003594412672653,1.0
-2.070714696284754,2.0
-1.1843281211468422,1.0
-1.864121875186853,1.0
-1.6803403303644204,3.0
-1.3179131905334032,1.0
-1.1988672168989911,2.0
-2.473910032629493,2.0
-1.6714183135113598,2.0
-1.2260912437731408,2.0
-2.0430554235971568,2.0
-1.4627640755814981,2.0
-0.6731232827924118,2.0
-2.41508197849251,2.0
-2.156800203274182,1.0
-1.459307459594567,1.0
-1.648717232672299,1.0
-1.6302464938959353,1.0
-1.5577675817318257,2.0
-1.1865473521144876,1.0
-1.7243801018949139,2.0
-2.072350157206228,1.0
-1.6391374172825803,1.0
-1.3448740468272407,2.0
-1.4168743736510072,2.0
-1.156077227110396,2.0
-2.1497186797568038,2.0
-1.7049519833794395,2.0
-1.7442554144377267,1.0
-1.9762585765452605,2.0
-1.9241481127807185,2.0
-2.1700602563766735,2.0
-1.4014046445848982,2.0
-1.3087852972352851,1.0
-2.1822330328532535,2.0
-2.370943228194066,2.0
-1.1119696008486355,1.0
-1.7700225992411125,2.0
-1.981513858363292,2.0
-2.0083212012533562,2.0
-1.8915044651377695,1.0
-2.3396150397599467,1.0
-1.7991445677601516,2.0
-1.2286920954803644,2.0
-1.0446445945342058,2.0
-1.8919695489055441,3.0
-2.134093875410336,2.0
-2.0851241698852347,2.0
-1.127902250884269,2.0
-1.3213295174286745,2.0
-1.3782473632291858,2.0
-1.3136310987978357,2.0
-1.9701358336106536,2.0
-1.256147649721838,1.0
-1.8634626951869933,3.0
-1.575803877825619,1.0
-2.4620854698842156,2.0
-1.6414499130941547,1.0
-1.6106363130234032,2.0
-1.9274944763190756,2.0
-2.174271225320827,2.0
-1.5965584833369655,2.0
-2.2698206295398933,1.0
-1.6363490431004102,2.0
-1.1685324764687903,1.0
-1.9216875192032046,2.0
-2.223160592378674,1.0
-1.6130338717728212,2.0
-1.4463795514118485,1.0
-1.272974857547228,2.0
-1.653087657367235,1.0
-1.5753396118452194,1.0
-1.6359642570953614,2.0
-1.6165658616596108,1.0
-1.50809023421414,3.0
-1.677614499936888,1.0
-2.15095358634254,1.0
-2.4005281773000013,1.0
-1.7199750804745977,1.0
-1.8076264886091626,1.0
-1.345103275712718,2.0
-2.1714268913251713,2.0
-1.2736539570956262,2.0
-1.7603502129846407,2.0
-1.3517207136041862,2.0
-2.010808644066328,3.0
-1.9077383104693335,2.0
-1.73362774953974,2.0
-1.6642432353526453,1.0
-1.9546075131485452,1.0
-1.6311810127691029,1.0
-1.6285928904094473,2.0
-1.761435847745191,2.0
-1.6691521419254136,3.0
-1.2778568562153347,1.0
-2.16467169894222,1.0
-1.649320526975698,2.0
-1.8812458910496068,1.0
-2.244098225599454,2.0
-2.505281431935474,1.0
-2.1060270385508644,3.0
-1.2607157999284895,2.0
-1.86301101387086,1.0
-1.710342267516471,1.0
-1.91171491169685,2.0
-1.3539896482497227,2.0
-1.9006789665237287,2.0
-1.6924428886311735,2.0
-1.6564229898707072,2.0
-1.1782097126723066,2.0
-2.2938237494810796,1.0
-2.2589590452791812,2.0
-1.5661084663159897,2.0
-2.6251835597584297,2.0
-1.8552850115016408,2.0
-2.289206925985819,1.0
-2.3391154215086183,2.0
-2.160878977876685,2.0
-1.9060642785694273,2.0
-1.6338317081030849,1.0
-2.166737325811919,2.0
-1.2296461271358592,1.0
-1.1689688679798875,2.0
-0.930024324613672,3.0
-1.782076929812984,1.0
-1.3868285391146005,2.0
-1.2585242150195317,2.0
-0.9230818320345563,2.0
-2.1679462705959587,2.0
-1.8842101210399946,1.0
-1.8865924794011466,2.0
-1.7045375833518102,1.0
-1.551499750093921,1.0
-2.2580260034110733,2.0
-1.2734261069583226,2.0
-1.3413661584688672,2.0
-1.016273040866988,1.0
-1.9407353665720724,1.0
-1.7840009215136905,2.0
-1.1625644936406971,1.0
-2.093174332189345,1.0
-1.175708835461267,2.0
-2.0193076240683676,1.0
-1.4906753575441254,3.0
-2.193170083748437,2.0
-1.441322024476738,2.0
-1.445953295527809,1.0
-2.0490261007206145,2.0
-1.1681367405272916,1.0
-2.4641651825355932,1.0
-1.8962722021421303,2.0
-1.6023045409352692,1.0
-1.754809680892634,1.0
-1.5043583507314273,2.0
-1.9032786294179496,1.0
-1.6424408863031765,2.0
-2.032561874269877,2.0
-1.6068634115810911,2.0
-1.625578762413799,1.0
-1.528900809449451,1.0
-2.1016997784940847,2.0
-0.9828844336772014,2.0
-1.3204349317718114,1.0
-1.3867378125398762,2.0
