empl_ttl_lc1vs0_iate,school
-4.950335022779152,12.0
0.5256776551689657,12.0
-1.9139403119566305,10.0
-3.8342644421630108,12.0
-4.442746199472466,10.0
2.413137194448539,9.0
-5.621136121726995,12.0
2.185908117937459,10.0
-2.8095181873942408,10.0
0.4801582864472236,10.0
-3.9124514875608845,10.0
-5.306479576416392,12.0
-0.03478593700860966,8.0
-2.895603815442875,9.0
1.3006105374202566,12.0
-2.315571722566077,8.0
-3.3858249602780752,9.0
-4.09258497504317,12.0
-2.2057002871026627,10.0
4.803586471764284,10.0
2.2197286432821866,9.0
-4.89134790223155,12.0
-5.942747944183408,10.0
-4.4164320847436205,12.0
-3.5134192655223653,10.0
-0.5359292890927934,8.0
4.9528453073973875,9.0
-2.8934713112076076,10.0
3.4848034528204637,10.0
2.414838414606587,10.0
-4.764207489054151,12.0
3.2271618390075356,10.0
2.7691365700814785,10.0
-1.5395416935179667,9.0
-4.832599031506935,12.0
-1.654843611678814,12.0
-5.545785191484228,10.0
2.6838594597898044,8.0
-1.7077926984564886,9.0
-4.836486754034606,12.0
7.829417296521066,8.0
0.7488929282967163,10.0
6.17123767797095,10.0
-3.5064439236197855,10.0
-2.8918654385101976,10.0
-0.3265199312014295,10.0
-0.7541093629029234,12.0
5.62375767700266,10.0
4.057894087979059,10.0
2.9355194230113857,9.0
2.986355523518304,10.0
2.7493264392123384,10.0
5.403576670195691,9.0
-4.760415526174169,10.0
6.753952257809122,9.0
-4.0121383138253455,12.0
2.639193903004866,10.0
-1.3329897609641348,8.0
2.3635047658915154,10.0
-5.134624290692189,12.0
-1.473365449601389,8.0
-3.26110431608067,9.0
3.218986476125871,9.0
2.382583074478925,10.0
4.5475855977318735,9.0
-3.417545387946795,12.0
-4.179209917767784,10.0
1.640202945018571,10.0
2.568329904789347,10.0
4.168642152127552,10.0
-1.452722280148095,12.0
-2.688467978710321,8.0
-4.82399662506908,12.0
5.546597202196234,8.0
-4.016945678093515,10.0
-5.115920426205432,12.0
3.7294278607055142,10.0
2.3340484705158424,9.0
-4.956380242680426,12.0
-4.989444200797878,12.0
-4.194114239143946,12.0
-5.128906618622393,12.0
-4.663085152919754,10.0
4.792352866919196,10.0
3.4694783194871324,9.0
-4.488058950739695,10.0
-2.121859601188758,8.0
-2.1322914708223735,9.0
1.4573621320491128,10.0
-1.4070494348384468,10.0
-0.7758274720053753,12.0
2.55904083782653,10.0
-1.933145282391608,9.0
-1.4035755138953379,12.0
2.619865533045105,10.0
-2.124809715592194,8.0
-2.1083594961703,12.0
5.147131241550229,9.0
-2.6281169422759616,10.0
-3.377968890511771,10.0
-4.5038982543543,12.0
-4.166301452698261,10.0
-3.166448377329249,9.0
-2.394839592752299,12.0
-2.236329595006463,9.0
-4.731079123106321,10.0
2.293940252634666,9.0
-4.604045287197037,12.0
2.9767716052249042,9.0
1.954723686882227,10.0
-2.5670502913805833,10.0
-2.1074287477661056,9.0
2.655532488904,10.0
4.3498653803150065,10.0
-3.898760539043654,12.0
0.048092423294751274,12.0
4.31654371405361,9.0
-2.7559647851814324,10.0
-2.872684533002216,12.0
-4.351390014850102,10.0
-4.512594479172228,12.0
-3.5259852456250305,10.0
-4.036945153681208,12.0
-1.6113526277662724,9.0
-3.1592904379045463,9.0
-1.814386180831832,12.0
6.309530703845729,9.0
-3.564952991253822,10.0
-3.1941604478561647,10.0
1.9038337157036327,10.0
-4.952349685167616,10.0
-6.125665289768303,12.0
4.042562481124445,10.0
-0.3533778927528619,12.0
-3.8716703896283535,10.0
-4.329369749538178,9.0
4.9447488115343115,8.0
-1.0952339824614725,12.0
-2.6685771984231574,9.0
-0.6560387483250838,12.0
-3.3166481572982156,9.0
3.2271644736640486,10.0
2.7345882345187342,9.0
-2.577369197277741,10.0
1.62075645686458,10.0
-2.7170254055263685,8.0
1.601286228443381,10.0
0.18996087068198597,12.0
