earn_x0_lc2vs0_iate,school
164.58706549833502,12.0
312.7956991829872,10.0
204.72221582811443,10.0
-41.04298837446731,12.0
126.46008726385338,10.0
245.44346431044013,10.0
205.03697814853695,10.0
147.74575973292212,9.0
128.8653803469038,12.0
207.96029480347812,12.0
177.81251229331673,12.0
188.21947895617956,10.0
112.28293932500358,12.0
171.1365896910213,10.0
159.04584533307846,10.0
189.41754806278269,10.0
168.41028298647132,9.0
113.4755796291195,9.0
120.29753911882426,9.0
265.1406663167949,10.0
185.2362783423171,8.0
269.8556201675845,10.0
227.14295693414525,10.0
163.13508273074154,10.0
123.47523790310777,10.0
211.95759395727072,8.0
176.1468131465956,8.0
225.41385242992786,10.0
368.91868831514125,12.0
202.82458977692767,10.0
-40.981814078924685,10.0
59.38383166000574,10.0
174.71774364633868,10.0
-0.6958999740741092,12.0
370.6962360952436,10.0
62.25038906148694,10.0
196.42203089092956,10.0
310.3844419140791,10.0
323.24588566643024,10.0
85.37745300804932,10.0
355.4710155417963,10.0
108.5645004158992,9.0
284.553906156621,12.0
87.84638285041939,10.0
298.6500794579955,9.0
307.3902826458218,12.0
332.08597892497244,8.0
23.33896275076512,10.0
92.43610699402012,12.0
181.60497947702981,9.0
248.86977020966376,10.0
142.60867535293943,10.0
184.0536964434311,8.0
476.44250579942053,9.0
201.84772271981302,9.0
374.3667406922148,9.0
171.5528944960471,9.0
95.59425314120608,10.0
259.7148591126237,8.0
13.341274378856298,10.0
192.9830551225301,8.0
348.03225068275344,12.0
99.40728752914441,10.0
255.1427437936415,10.0
-87.24713676724343,12.0
72.82689374251959,10.0
190.52450717567302,10.0
63.37420449869535,10.0
285.54970861221346,10.0
184.77336355924336,8.0
199.01570624179976,10.0
197.03827194243058,10.0
39.36336194132247,9.0
181.18132655860205,9.0
208.33872663272015,10.0
39.05543662808083,10.0
54.568519589102834,10.0
263.91946507783143,12.0
323.2195956883802,9.0
118.87122122313443,10.0
97.80643420372735,10.0
293.0078191142527,9.0
175.8106476243373,10.0
59.586021721138025,10.0
348.1538191296056,10.0
361.87685264931497,10.0
78.27353532727506,12.0
202.16912333860793,10.0
273.97570331017573,10.0
148.07272033718243,8.0
28.132167286481533,12.0
448.93067096531024,8.0
240.6849567746454,10.0
124.8312879575632,10.0
150.55035912365824,10.0
27.66093005051141,12.0
-22.530893706549534,12.0
196.68556213504607,10.0
313.01427480644304,9.0
187.771116200983,10.0
330.79111868635147,8.0
28.568068702300934,12.0
154.0245604929903,10.0
147.9271491389018,12.0
172.75401017495074,9.0
312.48087952083745,10.0
85.30647496662601,9.0
309.1156015531418,10.0
77.65506494228536,8.0
350.81905319216963,9.0
289.24082447754824,8.0
410.4626323976404,10.0
153.27277790390988,10.0
189.51070448039957,10.0
-10.07968508490535,12.0
141.7498853721538,10.0
165.76329792919282,12.0
89.84415335324184,10.0
269.68125648200925,9.0
101.67887049072579,12.0
276.5839283671331,12.0
97.62509014069099,10.0
410.76014558817945,10.0
508.61773792646704,10.0
76.50776295529954,10.0
97.27293090878791,10.0
20.02167756675621,10.0
358.9706693637575,12.0
94.35911703155314,12.0
120.34700214727422,12.0
172.89889216919073,10.0
266.2346896112584,9.0
57.941929927871115,12.0
154.58740303459265,10.0
209.2813021329598,10.0
367.9905182776091,10.0
323.8628484911929,12.0
85.82904681256466,9.0
128.6950241525745,9.0
53.433502249347725,10.0
135.93042251567294,10.0
28.09167228123428,10.0
119.1950791173138,12.0
147.73883521915792,12.0
313.56900943402167,12.0
176.36173640487152,10.0
111.482048086697,12.0
255.22053749779462,8.0
131.55492622711432,12.0
187.28359725266932,12.0
176.6047080058569,9.0
243.49688414141076,10.0
284.564187880183,12.0
396.9754359620813,10.0
192.311354724475,9.0
275.3658033865477,10.0
109.19018677246092,10.0
191.74725276362506,10.0
96.54858853817721,9.0
238.89816329094805,10.0
93.18362932438598,10.0
16.252365183087704,10.0
67.03252627114762,10.0
224.85994590855825,10.0
-31.052168443647872,12.0
296.8917419794872,9.0
68.70901092322845,12.0
204.92662939890647,10.0
94.9931622637348,12.0
100.18904556398891,9.0
85.62216791180072,10.0
257.0748029340115,8.0
13.258811811685499,10.0
187.81983416239933,10.0
153.4495839753482,9.0
319.81679707918704,12.0
441.51535162972385,10.0
189.8825108315361,8.0
432.0956051856325,9.0
230.34336123389966,12.0
48.60616950610802,9.0
203.81760180227468,10.0
98.04603683519511,8.0
160.13491731477063,10.0
273.8613119863629,9.0
103.66652264749166,10.0
303.565063426248,10.0
160.2688917153298,12.0
135.37623686201255,10.0
336.46846523719887,9.0
503.54005214401747,10.0
33.27480392413571,8.0
99.51328830731472,9.0
-53.13647611756073,12.0
151.00922058240565,12.0
328.6833265942233,9.0
258.4049216327609,9.0
127.52710529726312,9.0
184.32656946435463,9.0
475.86655164623835,10.0
487.5297359916284,10.0
206.60642365838328,9.0
6.218206782126003,10.0
449.91309068336056,12.0
143.63963127475466,10.0
245.13328083309796,10.0
360.5260966302095,10.0
209.81201251526173,10.0
119.16913261546215,12.0
286.1312660924999,10.0
344.8002536560762,12.0
142.16416775326846,8.0
77.36956621848907,12.0
39.97759088177716,9.0
96.30074157966067,12.0
256.51447392698924,10.0
458.6015317954533,9.0
23.96676346897351,10.0
209.42100872349658,9.0
245.00803832736523,10.0
157.81065406815,8.0
101.79654334224057,9.0
268.02612049551794,10.0
265.7220849838509,9.0
110.24161366783521,9.0
139.591749084944,10.0
224.79981070258697,10.0
288.4201266879399,12.0
397.7786882103477,8.0
229.36884689770403,10.0
286.3459819552428,9.0
71.82898378944702,10.0
278.2874880567721,10.0
349.237257451653,10.0
82.11935727600599,10.0
150.0429349094668,12.0
206.56030142530744,10.0
155.87687506961475,10.0
84.8267079841159,10.0
128.70760934889174,9.0
107.0914881700725,10.0
237.72902683420415,12.0
141.01830019554592,10.0
196.12761761248743,12.0
217.2649555008853,12.0
55.3237914382116,9.0
352.1218977046743,10.0
61.8798471235487,9.0
75.64452408533134,12.0
237.2112976911481,8.0
168.02532707129689,9.0
329.90261081208484,8.0
196.53671287087687,10.0
358.2048053896615,9.0
310.55564191586734,9.0
155.92304489547956,10.0
112.48880421990532,10.0
234.71824213864295,10.0
389.9421307417447,10.0
73.28359347468569,12.0
73.33901667403057,10.0
105.78730568637496,9.0
150.35379699701832,10.0
278.20393190811126,9.0
239.50353666901586,10.0
295.1042279810733,10.0
412.1739455990929,10.0
29.73203706283354,10.0
391.0579180485532,10.0
60.32443152655014,10.0
183.47497112439436,10.0
117.18606337110339,12.0
97.30907363827016,10.0
181.68630073518003,10.0
35.606190696495105,10.0
344.93286611434314,10.0
122.52224321318624,12.0
50.00749808538305,12.0
129.86736701299276,12.0
61.29732690060496,12.0
100.48519658826348,10.0
121.96333475967202,10.0
161.80281621425956,10.0
142.80803484585516,10.0
198.79463885214648,12.0
399.1396551530488,8.0
213.85380267187708,12.0
198.3536380674437,10.0
334.3090318655113,10.0
376.35639226413326,10.0
258.3142120014287,10.0
0.176243940150016,9.0
173.70859076515276,8.0
124.16456102737416,12.0
319.61735725006537,10.0
68.87156223035058,12.0
208.7747193637398,9.0
198.58667623987094,10.0
194.38375017321493,10.0
140.11650932549634,12.0
145.36114348506766,10.0
57.9143096299793,10.0
170.6576952124714,10.0
382.5256885731835,8.0
101.08669002252009,12.0
293.395479062301,10.0
87.96783742604725,9.0
380.10655643175227,8.0
106.3830181397322,10.0
227.86338115901376,8.0
106.04264534152989,8.0
172.8348561735395,8.0
12.756506759905164,12.0
302.7824811117051,9.0
169.24931398453054,10.0
-80.5704039030166,12.0
194.55012629323193,10.0
355.8824889021658,9.0
89.63278930311048,12.0
311.601643420722,8.0
307.16882337119375,12.0
275.1029435251821,9.0
228.00938998804477,9.0
343.750836247563,10.0
351.59168301503513,9.0
224.108330141701,9.0
130.22535791702845,9.0
257.3407408191481,10.0
129.44023318979964,10.0
170.04672530034657,12.0
327.90649359169754,9.0
258.6044906648222,9.0
280.2090163009318,12.0
191.48256051380696,12.0
190.53709040869012,10.0
240.83135894338804,10.0
157.96277516492296,9.0
244.44719241051018,12.0
238.25797624435288,9.0
324.5635593322937,12.0
148.90364423134832,9.0
267.2217614522191,8.0
147.02943268661465,10.0
129.6949782552402,9.0
375.5095218901841,10.0
130.5655244807633,9.0
329.069588263249,10.0
532.6529517529345,9.0
191.00336698162218,10.0
292.9830867956345,9.0
114.68249976876723,12.0
419.2005855704343,9.0
395.37995136557254,10.0
312.7638323825335,9.0
104.89915186770352,12.0
76.24116008977819,8.0
145.95636218200025,12.0
302.89722092373916,10.0
145.01896840724703,12.0
139.47618914175212,12.0
344.7789576739333,8.0
253.87414353228172,12.0
513.7912672511193,9.0
166.24998403889106,9.0
196.51163258464544,10.0
308.81838693303166,9.0
141.36835064160698,10.0
295.02018150606375,9.0
132.39102357148442,10.0
155.30535103416094,10.0
-6.42556765187058,9.0
244.53844423806243,10.0
169.26154888854887,12.0
322.00115625894114,8.0
181.0314407750862,10.0
263.6530107555136,8.0
245.04977693617258,10.0
248.1429913027639,10.0
302.7174127031101,12.0
63.60872150985472,12.0
98.41852295095802,8.0
303.79206952279594,10.0
254.0490995819916,10.0
83.8529292163144,10.0
139.6186843387631,9.0
237.80588477549557,10.0
151.9141099305299,10.0
118.23740571563405,10.0
196.74223514135116,10.0
283.36509070598396,9.0
103.57704115704986,12.0
147.7070787536939,10.0
35.67162025978786,10.0
-31.709101305609465,12.0
452.1067811856759,10.0
301.4496393575919,10.0
220.9950157505674,12.0
340.0051560459473,9.0
160.27719281237313,12.0
6.867161948679154,10.0
383.07886126900644,10.0
107.70413734834587,10.0
160.7516153767584,12.0
164.5147950544898,12.0
342.14626670650676,9.0
122.24943992196913,12.0
97.55243164629843,12.0
90.97959673470606,10.0
268.54754931804666,9.0
157.30863098692254,10.0
96.0159436157087,12.0
143.4146638335702,9.0
287.66589116879607,10.0
245.64341847300062,10.0
195.13871264265916,10.0
-26.88928570152393,10.0
202.69829815405362,10.0
-27.801827640763463,12.0
191.67990194304508,10.0
257.0545502393396,9.0
158.04900508724478,10.0
168.20761353337485,12.0
346.0405233439602,10.0
267.6697747125215,10.0
162.43819564528397,10.0
92.13165351089437,10.0
352.091652689478,10.0
207.24357418276688,10.0
87.03073309212974,8.0
219.35408057604306,10.0
131.3003198458282,10.0
139.3669966742616,10.0
107.95244238048346,10.0
31.683786701985923,10.0
418.72908127432197,10.0
316.25288311372645,10.0
202.24862477868103,12.0
121.32412159439559,10.0
134.09958970810982,10.0
183.18666470021788,9.0
213.11311020544093,8.0
354.92975191409465,9.0
119.94694950353764,12.0
30.06250478528625,10.0
133.33162651166953,10.0
145.3898327307623,8.0
64.33930171922876,12.0
120.3436447917411,10.0
120.10390409504515,10.0
341.60867760739194,10.0
21.933268164189087,12.0
188.88898897807513,8.0
110.49437135401621,9.0
215.7218349343542,9.0
160.6800521796379,9.0
82.25375239924227,10.0
442.2206039442138,10.0
114.86454138966883,10.0
345.41849884565477,10.0
134.08146960387631,12.0
453.87367910063756,10.0
272.18610259068373,9.0
414.21887494804326,10.0
285.89475695912876,8.0
305.4259295948177,10.0
181.20809821279255,10.0
135.43165629634,9.0
60.08596234790996,10.0
122.9456558104409,10.0
136.15048178505026,10.0
264.49677322461685,9.0
165.0511733510269,10.0
530.0658788546465,12.0
138.6264145400221,10.0
398.19044046916287,9.0
311.00561874989245,9.0
207.98678421235388,9.0
68.09956661659481,10.0
71.88288475958723,10.0
427.5037640562212,10.0
86.31642902357481,8.0
101.17421109232362,9.0
134.11295865561488,8.0
59.466033834050805,10.0
452.543299301624,10.0
274.31266197869763,8.0
198.79394387681307,10.0
183.69671969696913,10.0
94.60947925239515,12.0
106.21385613858841,10.0
113.11321210162043,9.0
424.3527112668717,12.0
277.269665001803,12.0
105.64166722010873,10.0
285.2430641074533,12.0
132.39929567630136,10.0
151.84205752300363,9.0
287.90562377318685,8.0
279.5511918883557,9.0
35.63763055307927,10.0
90.08767467358669,10.0
320.0964228816903,12.0
535.6185307542455,8.0
98.29050746432061,10.0
172.22249325166143,9.0
127.17867852785521,10.0
76.85593811178649,9.0
219.96773870669188,9.0
15.179061480849555,10.0
276.25877728634146,12.0
122.75901695419593,10.0
166.74622572499112,10.0
118.88169596013496,10.0
137.19710210610978,8.0
174.94172292533116,10.0
53.63298653845891,9.0
300.915457662356,12.0
181.13261788514617,10.0
46.39239144425699,12.0
364.25169219853126,10.0
184.50332956705867,9.0
149.79337181465849,10.0
325.5796866384658,10.0
305.2575977784546,12.0
244.36510106542687,10.0
309.0497726127059,9.0
187.17706665107528,12.0
81.97336862791747,12.0
41.4373258058905,10.0
337.17846405402867,9.0
188.34652513491704,10.0
145.94737008325825,10.0
285.37216751190005,12.0
286.3202297739797,10.0
441.06386880001867,10.0
217.33176182703738,10.0
461.0108514748489,8.0
179.23020055889265,10.0
352.6398230634654,8.0
263.2850758998271,10.0
136.10165308614123,9.0
59.50511847412281,12.0
161.09549160595668,10.0
268.75977445195866,9.0
85.42986968027469,12.0
98.34742070045445,12.0
47.50127393629962,10.0
246.0708374213365,10.0
157.35832846644473,10.0
256.0869506343738,10.0
274.4538965516691,12.0
48.43295386097907,9.0
294.90826380426955,10.0
207.2771829555629,10.0
237.1228066909547,8.0
300.86831113416406,10.0
190.83965255871718,10.0
138.5364030762209,12.0
421.7635444066161,9.0
417.12916448923323,9.0
244.47526424306045,10.0
140.42275724654982,12.0
195.33037655160553,9.0
4.871153486010996,10.0
198.35480318486887,10.0
237.74445908080153,10.0
170.510599166542,9.0
181.03653795667185,10.0
312.49934505580893,10.0
360.6054532265827,10.0
92.44424996373007,9.0
435.3712071378685,9.0
33.17809029298107,12.0
123.54557221210501,10.0
95.12199662559004,9.0
374.46405039555634,10.0
415.40694360069324,10.0
282.2022630887517,10.0
106.12228631034876,10.0
225.73905573166988,9.0
459.340307489996,9.0
517.7321157942256,12.0
442.520021738986,8.0
327.5891490646094,8.0
208.92906444628332,10.0
361.307643568804,9.0
298.3011013424192,9.0
245.59859944762263,10.0
395.57070685472945,10.0
191.91785956566554,12.0
271.49352444192283,10.0
125.66795574878472,8.0
16.8296826884997,12.0
131.47746265973603,12.0
315.80899821258186,12.0
338.5346478965257,10.0
274.3247925696819,8.0
117.81443403173819,10.0
129.0086669325883,10.0
384.9127550742111,9.0
159.83017838161817,10.0
232.0501099549573,9.0
96.31048745427626,9.0
224.84520420101882,12.0
166.6474301163687,12.0
111.86800499115341,12.0
351.96624789397396,10.0
242.81527791872162,12.0
467.81363697862133,8.0
311.4036349308697,8.0
68.64485591193414,10.0
12.75472011629165,10.0
157.85269566535476,12.0
156.04945574698206,12.0
145.13840404991507,10.0
155.89854492878573,9.0
451.0597294404069,9.0
136.7788617655669,9.0
53.14956674421531,12.0
247.38028772859826,10.0
349.48818871475027,10.0
126.7176793105447,10.0
308.5098427060204,8.0
94.16504116996933,12.0
99.97991156215062,10.0
185.97997059218932,12.0
99.67427598740215,10.0
113.16431106608837,10.0
142.7492787550335,9.0
57.1171534338302,10.0
123.9102067076459,12.0
116.348730416921,12.0
187.24095754051226,10.0
125.16647400610745,10.0
310.4334735240616,10.0
149.0373876557764,12.0
132.96379799578943,10.0
74.56371838079693,9.0
456.99182007212465,12.0
158.4307192511792,10.0
253.27428171313957,10.0
276.12908090923185,10.0
251.40115844210544,12.0
404.8793043582907,9.0
309.04516742153425,10.0
117.14196780847436,10.0
215.82128951243067,8.0
149.43802217027104,9.0
259.1570952320974,10.0
411.668007570402,10.0
240.37866981695413,10.0
141.15395607141207,9.0
228.32990998059284,8.0
172.0871075191066,10.0
266.59948379666145,8.0
414.909489503882,9.0
72.81676786375458,10.0
-15.717904548106773,12.0
77.89865885269316,10.0
188.06668545287283,10.0
75.52315967925475,12.0
164.12806166136775,10.0
398.10678228590257,9.0
143.28629013474136,10.0
167.55518203876488,9.0
144.52877705733442,10.0
180.33218147183644,10.0
303.118711949132,9.0
106.3302807982797,10.0
349.0760349965678,10.0
79.33230852070051,10.0
49.664626950771975,10.0
56.97992768213658,12.0
230.5608735944453,12.0
408.12422952519717,8.0
264.4220358364044,9.0
194.76604060687222,10.0
90.9319068365075,10.0
151.85752962072672,10.0
266.41456373152,10.0
116.09940313797722,9.0
73.12416812360048,10.0
377.45702350386966,12.0
104.86415701773356,9.0
41.68592353002123,10.0
49.039118917283645,12.0
