earn_x0_lc1vs0_iate,empl_x0
-43.31811768462802,101.0
-30.923334710813805,61.0
-45.03119943550797,92.0
-32.50454474870572,68.0
-26.1591628897948,95.0
-24.730116113333594,82.0
12.895754873479959,95.0
27.457558289625425,43.0
3.4525423034237974,97.0
-12.419521841949347,103.0
-3.1465685788814426,45.0
-14.018661030875705,45.0
-45.8922138154735,54.0
-11.979553948498364,31.0
-74.75954896158487,68.0
-30.45302951676672,86.0
-7.507674126759525,42.0
-2.92018016080479,41.0
18.550405594213743,94.0
30.80332645610244,54.0
-14.77588171410725,55.0
-52.24027955688129,81.0
-76.53536157876056,48.0
8.619419747071436,99.0
-9.691475558335938,32.0
6.301733223745231,76.0
-29.897245520806482,58.0
17.870508001221765,70.0
-20.26857469588353,56.0
-71.32346097116846,71.0
-53.768218353487384,37.0
-22.158183519816504,56.0
-47.1198965614158,39.0
-57.949159125438484,40.0
-33.96752751984559,93.0
6.860071209306511,84.0
18.620445450617183,90.0
-9.604627781267055,54.0
-14.268766880621342,71.0
-95.34410512895784,76.0
-4.321506317719933,108.0
-12.28387849309351,92.0
-4.067555122146416,85.0
-7.0566348714383835,88.0
-10.193809270181305,56.0
2.3520426168961635,55.0
-1.3853037546469977,83.0
-9.324614609248782,56.0
-11.582890654651294,70.0
-6.0405959394886395,102.0
-18.496439952800955,104.0
5.975118436072535,92.0
-32.121240210440845,57.0
-28.962151671789513,41.0
-22.57513944524507,74.0
-15.986175661235961,101.0
11.925680014205636,70.0
-21.838504911723494,59.0
-25.795755060698184,101.0
-2.273496036654933,70.0
-17.958818172511098,72.0
-35.450658939228646,48.0
-19.192281376266713,92.0
1.827310819667354,38.0
-22.71758101808257,69.0
-10.19430146596062,37.0
-15.23718256472091,21.0
8.277164917422715,74.0
-12.899191010779916,62.0
-6.20977841455624,62.0
-8.424886225222963,24.0
-20.675238860239915,34.0
44.41052764152485,61.0
-15.898433547923247,37.0
2.448371036943172,74.0
-8.181431892063724,59.0
-117.8096159493441,99.0
-0.6083609914351271,61.0
-27.98879967764497,64.0
11.26377629718462,60.0
-22.23647117608266,79.0
-54.4490006151845,54.0
-56.19261258777496,71.0
-10.869502169572645,53.0
46.78179619616824,117.0
-8.748820006522237,60.0
-23.06111383656048,90.0
18.539336969941132,59.0
-51.66898750583971,68.0
-51.64720529502881,61.0
-15.761819987081793,72.0
28.059927830977585,117.0
-5.327261037039733,19.0
-35.30207409116929,39.0
-35.2085326069282,88.0
-19.585421410866445,52.0
-118.82026871228436,49.0
-39.8592619516574,64.0
0.2067958178997742,62.0
-79.03962268919827,68.0
7.274769292750611,48.0
1.145183892071259,77.0
-90.86207419126436,24.0
-5.521043526973557,93.0
-23.135303824794732,59.0
17.637972267673895,57.0
40.0150472198897,84.0
-83.07797261184885,95.0
-61.58736387914564,97.0
-18.670264840517007,70.0
-4.365075272238045,78.0
17.665716920385393,100.0
-15.534787321892015,82.0
-41.30797780274573,50.0
16.325970846555762,78.0
1.895016715260283,76.0
-77.35484771678341,38.0
-22.35593181821706,77.0
-37.70079056414352,59.0
-12.896248212452292,88.0
-25.546329858069697,40.0
7.305719055347424,50.0
-28.576140208374497,86.0
18.522818410505522,98.0
-5.456271029082771,79.0
-6.170703834925405,41.0
-33.89916562068697,75.0
-83.92621177151443,105.0
-39.887187944813945,86.0
-89.75900238926624,53.0
-0.39616892194362663,52.0
-34.692483148793606,36.0
5.1301850924780865,65.0
-10.590961704579513,56.0
-9.847323506997903,57.0
-133.51945098523584,47.0
-9.848579108485254,71.0
-28.530533527393217,82.0
2.045309914953094,51.0
0.04207907400710997,58.0
4.521354805761604,76.0
-99.77322652231442,77.0
28.979780725695733,47.0
-67.50891579793813,43.0
-20.186638654239573,76.0
22.713426813656838,73.0
11.241981726475391,49.0
-63.00656849787316,42.0
-24.59136632125154,89.0
14.10183477201263,83.0
2.5275149731257898,61.0
11.669718815493766,105.0
-50.12661215772903,61.0
-7.8535957047889156,71.0
-11.457529529876297,27.0
-14.466264441164697,58.0
7.8981926420856325,34.0
-18.133637241448298,52.0
25.857636759093808,109.0
14.007349890116537,69.0
14.983426359619564,78.0
-9.991426576545848,74.0
-93.34459960044467,82.0
-4.063990344970762,88.0
1.9120478574982371,90.0
-39.633239084089126,106.0
-12.646369492398094,78.0
-48.061591572287966,66.0
-24.616038259003858,40.0
-3.0894280168090944,93.0
-46.09522110023386,61.0
-43.82439236023174,48.0
-62.02247881066569,95.0
-54.72329838017538,24.0
-13.164626275433172,76.0
-17.17956595642383,86.0
-5.676800288582015,86.0
-63.75151756910725,40.0
4.813208507497416,88.0
9.895771681722877,88.0
13.973232288740377,98.0
-14.423512422204624,59.0
-75.94786226038991,96.0
3.336927905754173,84.0
0.7788261635264604,59.0
-4.247713049673848,76.0
-15.13350658569309,90.0
-30.893267150814836,114.0
-14.314495609497996,77.0
-4.593649589260579,99.0
-7.334097033604053,80.0
-12.474010136092772,43.0
3.3601935762454502,93.0
14.795207424372101,106.0
-6.485782252184265,103.0
-9.320257768977882,22.0
16.85394952500974,88.0
-16.98370708872249,71.0
-53.91039877142043,89.0
-8.730995876537236,66.0
-17.943190734592747,52.0
31.45903186993587,66.0
16.91843267323987,84.0
-123.87798146939372,54.0
-0.420669779366726,45.0
-39.3964607174353,50.0
-18.566742846796075,67.0
5.694781786638714,81.0
0.7167308848669336,73.0
-28.726567642146875,46.0
-3.650633974221421,49.0
25.796925548300194,49.0
6.627628811840054,66.0
10.220462490807591,68.0
-6.493008107414198,118.0
-2.353233680521697,92.0
-36.65406015839932,107.0
-5.32231278792969,74.0
-39.71046695121353,49.0
-23.769443582932922,79.0
-6.614302676252379,40.0
-35.674544738211864,64.0
9.481243996673644,98.0
-9.777745969659385,73.0
3.1323688059936385,81.0
3.7981722543363983,64.0
-9.85427007134885,65.0
-7.778801919641666,85.0
3.3308038862265903,41.0
-13.392983685219448,44.0
22.352647127672753,78.0
-16.388657171188754,86.0
-28.644675022176386,53.0
-15.82743263685245,101.0
-0.7808960554459645,44.0
11.089029036480365,47.0
-1.6134511146724293,70.0
-11.355488895709556,84.0
-10.148304701283848,88.0
-25.057784482717295,59.0
-89.33877475870224,74.0
5.3243381744161695,87.0
7.60455508994221,54.0
28.30143917851275,42.0
8.021745632187049,49.0
-12.286699713389943,34.0
-16.862993850883072,49.0
-10.790988848240872,75.0
-22.880293629934215,60.0
10.065073667284594,94.0
-33.15132425702946,54.0
2.3476975576907435,88.0
31.741715962436192,89.0
-39.5197417658359,91.0
-13.656959781648936,70.0
-12.164404352385645,86.0
-3.347024290487578,40.0
21.53193024048099,78.0
5.127191926326002,62.0
-19.17295433283735,41.0
11.37746894525445,72.0
-19.54732677183307,79.0
-10.533149239540624,85.0
-15.668607377270448,25.0
-75.91730463225139,42.0
-69.96492701780562,63.0
-28.8388046787515,83.0
-17.605134776769887,45.0
-19.396437311792965,62.0
-31.61391393163865,106.0
-49.14358124179688,83.0
-19.99691766192872,20.0
-64.69690923097835,80.0
-31.892444512313176,42.0
-20.017351368185103,57.0
-57.365203365782804,77.0
-28.967072271979532,67.0
-3.0841774221638047,116.0
-32.40931778200047,77.0
-21.65794772734492,59.0
-19.005672477108845,51.0
-61.79031164510212,53.0
-108.6942269080979,33.0
0.8460570770561233,70.0
-30.665452000561856,83.0
-53.6417330345995,101.0
-0.6887902249379465,64.0
-28.223631418311825,54.0
8.371342855605121,97.0
12.074061237156911,50.0
-30.652912942435535,34.0
-23.36838131997598,65.0
-33.63311603296218,47.0
-9.61506490902994,55.0
46.11954397750046,89.0
10.107864319855878,52.0
-4.170273815426334,92.0
-7.459717012957071,35.0
-42.88917582483563,87.0
29.410669726617698,71.0
-104.87171156018701,87.0
6.807007039249001,83.0
-7.251968762019679,50.0
-4.044762232370971,37.0
-28.448579618924676,50.0
-87.76800828974422,60.0
13.54637489981667,45.0
-1.1775259087104408,62.0
-9.29120276583717,98.0
7.451449260418599,91.0
-19.732878007396266,107.0
-17.07042657471075,85.0
-13.338744947865223,107.0
2.0737732021808863,70.0
-2.077258551044679,99.0
-3.595984737836787,74.0
-44.80675721526703,66.0
-15.329428344081066,82.0
-9.990131538106297,80.0
-27.963930016284692,64.0
31.87675888156924,37.0
-56.87968354785093,40.0
-19.996401290282336,69.0
15.95356064299314,74.0
0.17013421437172838,56.0
1.8229120807015846,57.0
11.717683268764816,93.0
-31.56516588030223,18.0
-21.89509619921921,66.0
-14.802649125952229,91.0
-1.651553584151518,51.0
-22.4600352625408,46.0
16.788497849334064,91.0
-32.67187160556193,80.0
50.07955461335385,71.0
15.24530874339365,90.0
-93.5318370403121,88.0
-2.0207471128079533,71.0
-13.710588463956556,62.0
-23.73095168871548,42.0
13.299620434434814,103.0
-48.395891006567325,57.0
-2.9023259641445094,75.0
-25.174825291577378,33.0
-13.598124647320631,62.0
6.337701308128587,74.0
-74.87720875803666,74.0
-16.31717434579889,89.0
-9.833923662431971,68.0
-94.72914036131135,68.0
13.0607616234729,60.0
-78.37825036282601,71.0
-14.916888075674763,83.0
-23.38580229176722,60.0
-35.122673368894596,76.0
-2.6474796766761557,49.0
-11.278162399122152,77.0
-31.18344306033623,66.0
40.89709370507671,51.0
-0.9643776749041031,84.0
12.892135121123033,76.0
-20.006527878695223,45.0
-8.634690545541616,79.0
-25.49658361463341,102.0
9.184821764384765,69.0
-50.39722886464,97.0
-27.388832951219456,52.0
-23.36978183350972,101.0
-56.18727982943838,58.0
-17.34799483296045,49.0
-2.1815737298110918,78.0
-4.134335156844507,55.0
-5.786380767900312,76.0
-12.47558680428125,67.0
-0.2651090867954906,79.0
-88.44888929600472,75.0
4.295333130639091,47.0
2.3416373231843437,95.0
-20.02946271234157,71.0
-56.30109027071296,50.0
21.564791505317714,95.0
1.044056915152897,92.0
3.56320353926359,82.0
-58.833381469902065,98.0
13.591570683249813,57.0
-22.877472044723884,53.0
-131.45076985814694,107.0
1.1462262808393833,99.0
-4.8751564047515785,83.0
-39.33053201566133,42.0
-90.747449807468,60.0
-48.67303501406991,76.0
-64.66716577110049,27.0
-60.94528218185167,85.0
34.33017987902459,70.0
-127.19928226996137,72.0
0.7790632822782442,79.0
1.9817540087508974,99.0
-28.83551344911308,60.0
-43.58140010621804,89.0
-0.8399072614560128,96.0
-12.292423694156582,60.0
12.115696650564473,79.0
-39.34749199886454,82.0
-33.03801736695331,80.0
-80.07995503223572,40.0
1.739125655107582,92.0
-37.405494097423514,79.0
-36.24631362121994,32.0
2.985664116505756,34.0
-32.8821552005797,71.0
-106.62889539252654,60.0
-24.083443845883323,55.0
5.579881794184303,96.0
-27.210762247757657,105.0
-35.63949601580697,86.0
-28.205019790596133,45.0
-111.40969925622653,43.0
-3.2115326493854788,36.0
-0.25015296892229344,70.0
-4.723883903860326,73.0
-83.71839483966937,86.0
12.520231746216133,74.0
-3.161727201239408,84.0
-18.10743071069517,59.0
-27.569210941127892,59.0
6.796653888564231,81.0
26.212020152408343,28.0
-40.7674389777315,83.0
12.329791017422622,72.0
8.287086113496514,43.0
-11.395437610547134,111.0
-50.09332085829607,69.0
-3.673073354002696,97.0
16.04255557122577,92.0
-8.410589374206054,29.0
-31.27990341323516,95.0
-64.03585961931776,90.0
19.987876170830646,58.0
-73.21709459953473,52.0
-17.827535878121928,74.0
7.293626998104035,68.0
-1.3277497327147785,65.0
-38.29843364331384,50.0
2.7997960635598815,87.0
-26.81724847561903,55.0
-39.06726464169793,69.0
-34.17124795112363,107.0
10.57246151666169,94.0
-0.23189773676017467,48.0
-39.85540264817644,39.0
-49.15674805612207,76.0
-3.0988683640497925,64.0
-34.13577888606275,55.0
-29.64071627304145,81.0
-10.739882673752422,109.0
-37.635926810129774,84.0
-0.2622166621970905,62.0
-22.225829822974553,71.0
12.064544035079464,91.0
-20.591213022683945,86.0
19.058391026257937,85.0
-29.34268242713449,61.0
9.505516991724264,51.0
0.14447748504068159,92.0
-8.300098942478233,53.0
-77.76966338059447,86.0
-25.32342017792439,61.0
-8.267257538922697,60.0
-36.25595059919135,62.0
-28.88431582515203,90.0
-29.438539942099624,84.0
1.063219630424996,55.0
-125.67092163404368,100.0
8.597869250258299,72.0
-36.10845475539528,67.0
-18.681398360384833,51.0
-42.336741786644495,64.0
19.276917884862044,87.0
-68.39846522027597,109.0
2.9308127674177626,79.0
16.934714201111404,67.0
-39.692539436630454,101.0
-65.3750721827621,65.0
5.93916537271158,80.0
-60.33350287319695,86.0
-32.64793058530559,86.0
-9.703855646151567,33.0
-22.669501119263828,43.0
21.20027250867455,114.0
-10.420018499468,63.0
31.776065771968206,79.0
-48.6093003472464,36.0
1.171418139296435,80.0
-68.31737874633961,57.0
-42.202770292183146,94.0
-24.35959017725378,46.0
-39.86288513682018,76.0
-4.42699865797681,48.0
-26.065782251804563,16.0
-104.20642043218265,58.0
-81.16574986353919,60.0
-7.7372599697943265,57.0
-7.901910519810031,75.0
-2.685925765739171,75.0
-84.25198345117661,65.0
26.323023480827487,73.0
33.77551750032723,70.0
10.802184484913617,57.0
38.17170597470664,64.0
-65.08206285303203,97.0
3.0426182025473523,54.0
10.782084664544882,80.0
-86.73911338320613,61.0
45.4716811457637,60.0
-4.54227214708628,60.0
-28.03170578547312,36.0
11.895005912405281,95.0
-41.35368629412528,88.0
-107.38344399584037,9.0
23.14338767448845,47.0
-34.58178813816005,81.0
-5.92236264582499,35.0
-32.81336585305894,62.0
-48.82765586819471,83.0
-88.07043192513805,82.0
2.31472967067576,79.0
-56.46365976783335,78.0
-19.67822677667752,82.0
16.92150800511535,102.0
16.169060601522347,87.0
-36.36230786278965,78.0
-42.37937504431966,49.0
-51.88553227485488,90.0
-3.419348857538864,22.0
-64.38182138285123,51.0
-11.763304975846381,45.0
-14.302771958828373,44.0
-8.584716488107802,73.0
-27.79851596756106,51.0
-20.169736932239665,59.0
6.544698256649525,61.0
17.87450368099183,94.0
38.83922133074995,69.0
-32.49009657106903,46.0
-2.218063186188431,63.0
-9.706085628607127,68.0
13.130347257796746,64.0
-70.87968528355509,66.0
-10.680698696028042,103.0
0.17274521777730456,67.0
30.853069716310536,59.0
-12.823281499813973,73.0
-23.392239477231954,61.0
-54.07620384345444,51.0
34.4212854063918,49.0
-18.254848325440662,52.0
-7.68336829050935,60.0
-20.03589088283868,82.0
-22.129584528464648,54.0
-2.1906342392360756,55.0
8.450131089886554,61.0
-29.860601750472952,72.0
79.39143756052363,73.0
-20.809360289934943,63.0
-8.702983478851593,65.0
-121.81147108465473,111.0
-2.4186125996200474,85.0
-7.170461939784104,57.0
52.328534327180364,84.0
6.753949247936099,93.0
5.668299556151851,91.0
-26.516000479262885,74.0
-23.625224161798428,58.0
-28.091264672578518,65.0
-21.87212823347724,75.0
-23.63583162206369,91.0
16.96680239563898,75.0
-25.5963524761641,76.0
-11.32072249227403,94.0
-1.959924368715253,95.0
-16.043581701629236,69.0
6.467009623040383,60.0
-11.561194182428153,66.0
-4.253907911910915,105.0
31.001933703390137,73.0
-55.400872028340615,42.0
-18.215948506909598,61.0
2.4797974049379548,61.0
-19.294832836772343,75.0
-89.97792791161464,37.0
4.004407817562793,59.0
-40.202354806477615,50.0
-20.396040470464072,31.0
-4.161053893110932,69.0
20.02014302971861,42.0
-4.393627106094527,89.0
-26.650547445841028,66.0
-18.33130709846428,69.0
-17.277408693524066,56.0
-9.412142390274653,65.0
-57.99268831952287,64.0
-1.7886062287898383,93.0
10.679374832360267,90.0
-1.7664417544243634,95.0
-93.47274022358562,71.0
-44.00403937348878,74.0
-65.56184247348813,41.0
-40.5395587287951,83.0
-1.0951865207871379,87.0
-59.49073986881882,84.0
-2.519090759586551,98.0
-48.88845697128363,62.0
16.994370299379383,69.0
1.0055537239465906,44.0
-13.982860599956265,98.0
5.238167411517608,73.0
-32.05073529578715,36.0
-108.87002795302976,92.0
-40.20941998901529,88.0
-17.17378519808699,103.0
-5.81733106422908,58.0
-47.59109184907591,65.0
-1.6450943855536622,53.0
-28.270283233925397,66.0
9.32920361217019,70.0
-40.661805981315524,83.0
-37.955349084364116,62.0
-25.938703470790557,58.0
-35.35570808784203,35.0
-15.926730545982537,23.0
-9.145547468856591,67.0
-9.549672321228641,42.0
-27.09109566553053,69.0
-23.056442842035096,97.0
-99.38798907912758,73.0
-16.604116858658642,48.0
3.2137938651059628,71.0
-3.1400771991403076,103.0
18.29164237747881,89.0
7.771444786572715,61.0
-75.5194364176075,61.0
8.731818354729652,56.0
-12.124763566557306,80.0
2.3585488890913098,69.0
-5.798588220660918,75.0
6.542815657120185,74.0
-49.028881130453215,106.0
0.5771034632913654,64.0
42.49788752836867,38.0
7.932698089445099,63.0
-16.520904193504784,74.0
-14.667223098137569,59.0
-7.217004985305252,79.0
-16.45460472320407,88.0
-9.764911563524237,95.0
-6.971049991398047,97.0
3.098580016001808,82.0
-29.040807458488842,48.0
-28.204012940353017,53.0
-55.77551261801045,54.0
43.82106778030837,47.0
8.39585645897074,79.0
-22.054251466671957,58.0
-0.7059851707049027,44.0
10.795972036937144,73.0
-9.539955330416305,85.0
2.1915514054142164,56.0
-129.95984347503304,96.0
-7.742066983863346,114.0
-13.01071241151648,63.0
-22.681951639199497,106.0
-3.693812746942129,98.0
-14.404685463705022,69.0
10.799216379427946,40.0
-49.63694159257335,53.0
-71.81731220681615,53.0
-76.20617048243173,70.0
-0.855707357362121,51.0
-18.564904780756272,71.0
26.343796010718847,72.0
3.988139587566394,92.0
10.750255406846271,62.0
-1.879901148548356,38.0
-9.172340019076211,99.0
-16.67237323543776,46.0
-48.372366358421914,76.0
-12.880950396900289,73.0
10.572313146050206,55.0
-18.746230252879855,75.0
-38.693223159837544,87.0
-3.8065014992396016,35.0
-22.185899335364866,60.0
0.992057630593898,99.0
-3.4175442480169345,85.0
30.66327326955755,89.0
3.805934327858857,109.0
-30.103829710227785,106.0
7.309507016575978,45.0
31.112562500171066,71.0
-4.530521421819856,85.0
-7.378275193792305,71.0
15.474512126517713,58.0
-75.77295792673999,67.0
-21.26495316357378,33.0
-133.13962646064726,88.0
-119.00698803576722,89.0
33.138870735779435,102.0
-29.030440419542458,55.0
-3.0812519877305533,47.0
8.530080173301187,100.0
37.999271553531344,35.0
34.73515596396341,76.0
-81.14447419958196,90.0
-47.834450972825834,89.0
-1.32083458599201,48.0
-51.82250998790789,44.0
-17.2086504218461,63.0
-42.13363483705871,56.0
11.291181593378909,76.0
-26.561116626662,62.0
10.159150478054642,79.0
-24.18157014784242,97.0
-3.8002288895215486,71.0
-2.6922684147406244,56.0
47.92600107955613,99.0
9.196998782484144,90.0
12.420794628806789,72.0
-26.8880355256022,30.0
17.53073337717376,94.0
-7.555836293936991,83.0
-10.7939026092033,51.0
-28.653441073555086,105.0
-49.817684409491676,62.0
-94.44886994220718,54.0
5.497596880833443,89.0
-46.722206927599416,59.0
-10.604304870091575,95.0
-64.02701829945659,36.0
-1.0549179553141315,73.0
-21.218777573215583,31.0
-12.072791208252,96.0
3.7684798816978855,100.0
14.321001989699411,94.0
10.13684815066324,83.0
-6.06845392610694,63.0
2.185189619510595,101.0
-28.683852414691984,59.0
-46.512127455015275,84.0
-14.292171820618073,29.0
34.20924390440615,64.0
16.886499133004577,102.0
21.671579843304688,60.0
10.970796073604788,48.0
18.55888698714061,102.0
2.684772243593727,101.0
-76.2797281538152,53.0
-23.00787918837274,69.0
-74.81491119806219,26.0
-68.91859575785116,67.0
-36.58291842876946,52.0
-48.05313425973327,56.0
-17.690622440150477,40.0
0.5678833010104958,87.0
-9.344660426995006,75.0
-48.549228159745155,51.0
-106.96738171098013,98.0
22.753932778643048,94.0
-25.926811063221294,96.0
5.158669487959401,71.0
20.68151534794555,93.0
-0.5030136037798734,75.0
11.626944714158608,48.0
-16.156407569157025,56.0
66.89110501175128,37.0
15.393831904202557,66.0
5.384721467761096,98.0
-23.166135229377346,105.0
-8.311383989529162,84.0
-11.274567771501495,87.0
-2.656976986095998,54.0
18.759909344839883,64.0
1.407687070121824,81.0
-14.068605518139435,86.0
6.9466805057537755,76.0
-5.714871634432189,46.0
-23.62738703640838,107.0
-11.045502282372858,73.0
43.31019110547993,52.0
-26.869932947114236,111.0
2.9720994466791097,59.0
-19.075455900714246,20.0
-72.1274961669609,64.0
-3.2258373653470116,71.0
-19.08613603168402,65.0
-7.780310430820464,96.0
-33.1891464081676,62.0
-107.76340560721889,104.0
-24.47565111994021,62.0
-14.95385042966538,57.0
-16.26062477926655,81.0
47.393282901202724,81.0
8.96801775871404,26.0
29.522918118563453,89.0
18.430926151365725,74.0
-11.6721512478465,47.0
1.3203640806448105,107.0
-4.719306408612006,36.0
-54.99286999834516,44.0
-32.913104926686245,30.0
-47.99401415079308,69.0
-16.798154864347417,41.0
-21.013405059457966,51.0
-68.31812780184987,70.0
6.924184839873135,81.0
17.67556779342584,83.0
7.281642478546729,56.0
-60.16337298634835,48.0
-17.45037984767207,39.0
15.307126809914891,69.0
-12.524726477389692,46.0
4.23995468488264,31.0
-5.3673595097851035,77.0
-29.598308848534742,82.0
-31.10677905811272,85.0
-12.434533386139606,90.0
-36.388646758061626,48.0
-25.441213402245808,64.0
-37.18501086022735,60.0
-91.86152085422634,66.0
-90.88021886219758,55.0
9.418676170375605,84.0
-0.7960541779899146,96.0
3.812601903725886,76.0
-8.92085740185513,66.0
-4.189548957906453,81.0
-17.922404107226413,92.0
12.526966680648457,45.0
-53.3283223712379,44.0
-34.17450773563624,63.0
6.5636420670394955,55.0
-3.6699586987046757,49.0
27.2710551519732,110.0
9.521992830429454,41.0
14.634975371059113,69.0
19.495738338008223,76.0
10.6827723335972,53.0
-10.289178339538907,46.0
-127.11261929554144,60.0
-40.29198411830478,83.0
-49.69151061461196,92.0
-33.830483982440654,55.0
-26.91165456169358,104.0
-19.844568879724648,89.0
-41.22403347438657,69.0
-25.427646232461232,55.0
18.286280917891546,64.0
-65.22466832978517,48.0
-16.954293433657085,51.0
-41.74154166940906,53.0
48.53326103310519,72.0
-5.354875103540621,57.0
-5.086993171539689,46.0
-50.503641605862796,71.0
1.1642161158909516,44.0
-22.676643375544188,81.0
-3.4851706744849764,39.0
-8.453017401541716,23.0
-21.603605529461962,90.0
-1.1768508112991185,101.0
7.071092253707974,50.0
-52.49482872290349,39.0
7.0736702069736594,88.0
-7.8151339989403255,89.0
-21.018718471254488,51.0
20.962724451965926,80.0
-0.8662957764017278,56.0
-21.448069328006554,77.0
-1.3793059760859023,66.0
-4.3282319516023335,57.0
1.2538109317404746,71.0
1.7665437149296395,78.0
-28.48767234434115,111.0
6.979682463139966,93.0
-14.99847044768795,78.0
-11.16100512454426,60.0
-22.61031042569526,76.0
-29.00789105535158,50.0
-2.3855337914745576,58.0
-26.712971749711016,95.0
6.690424776778578,52.0
-12.042459354553898,71.0
-16.339944086336345,63.0
-10.555356119970725,87.0
-29.758680531063156,57.0
-35.00178999469242,56.0
17.447103489833296,63.0
-24.326504533067748,91.0
-15.601850499112913,59.0
12.210769039928266,87.0
-12.263936427194963,67.0
-12.893460268574614,38.0
-3.46507893306482,83.0
-14.835521177689571,95.0
-56.992811561748,70.0
11.641889737871196,97.0
-18.07586325608537,50.0
-55.95862464632603,61.0
-10.499176096453304,96.0
-3.396720414715759,63.0
-63.74574335593522,94.0
-1.5055783593625307,94.0
-74.58009934347072,84.0
-29.367919505031978,106.0
-21.694894624030276,41.0
-70.09116117836624,95.0
-42.391694840635125,68.0
-18.03601615664447,89.0
-56.26522053647477,99.0
21.174010338783887,46.0
36.60864791526558,96.0
25.133887348341972,50.0
23.78443230802236,106.0
4.930044489779348,95.0
-16.596326492078504,79.0
-9.80867918626251,99.0
-30.7228388187551,65.0
18.033885836871022,104.0
-3.3644707250687134,41.0
-3.693783595935649,70.0
-23.027673468907153,79.0
-17.212335146515713,32.0
-1.310740119789365,108.0
14.386646667195045,41.0
-6.346211029620562,63.0
-7.563539101050559,94.0
-4.773883477630463,65.0
0.9223778849416817,88.0
2.636801196221512,67.0
-17.562826065044533,94.0
-97.04876104647974,92.0
-20.1593145105457,100.0
-5.3962484538051925,73.0
44.88595217104484,52.0
-7.278441960552735,103.0
-7.582865153800425,82.0
-10.743483081814809,57.0
4.886561160315452,90.0
-46.980007138038445,48.0
-44.34762405122257,19.0
-84.5287471432718,41.0
-54.525281766374405,57.0
-44.54866179592864,68.0
-21.568623658927606,97.0
10.81433375466159,91.0
8.260999490662286,51.0
-55.141101493638416,94.0
-66.96805273993397,35.0
-31.738117815534338,101.0
-13.573153471277095,39.0
25.489806339069617,86.0
-22.18595157905365,46.0
-47.214088636793974,107.0
-6.007203628729307,61.0
-23.15128736111285,84.0
-12.726018707838193,83.0
-26.174766555039238,66.0
-0.4162192107114606,86.0
-10.92537346073459,97.0
-25.721383222864233,71.0
-23.226481585078275,44.0
-2.518910881473019,91.0
-29.94141767736778,93.0
-33.94750087985324,82.0
-0.5332416524576047,99.0
-92.06388378778797,49.0
-0.6747416614422264,56.0
-9.484043674681175,85.0
-7.915799081170803,78.0
-16.40421977197813,74.0
30.110759084102675,111.0
-21.517367756422217,74.0
1.0617322818886805,56.0
17.826469289011868,18.0
-12.63275926553024,73.0
-53.59663638313543,70.0
-67.73773190574855,90.0
-41.20145607751056,52.0
-41.94246549284969,38.0
-41.02495402016166,33.0
-11.679658300177955,75.0
-11.258143552908109,77.0
-144.71172982255405,103.0
6.911463460978823,81.0
65.47521458807825,97.0
-5.064996395282584,81.0
-63.75971014464653,68.0
-10.053139282472472,107.0
-7.284392859744571,84.0
-16.372522512182456,90.0
-15.008625129320109,45.0
-78.85487819736045,88.0
-21.055169309830106,49.0
13.963150202881664,41.0
6.4950348903925175,73.0
-14.35533147974374,110.0
-28.29854180298412,76.0
0.7245045466413274,67.0
-1.730620698378175,82.0
24.247653183011522,74.0
-27.39285318020501,25.0
4.083965849266825,68.0
-19.54062955570197,49.0
-32.86027101007516,83.0
-74.80960254384615,66.0
9.4168033923456,111.0
-53.09870352256786,90.0
-54.6202155834759,101.0
-15.074407196783483,92.0
-29.562820497041486,73.0
14.055730352223549,87.0
-28.393132588832714,41.0
-30.497350566862345,91.0
17.73538446115294,74.0
21.460584567402407,60.0
1.8281673850730158,84.0
-1.4650480299058728,108.0
-14.651273331699887,34.0
-13.285925905102715,92.0
0.3378287514502176,70.0
-8.790171649463232,107.0
3.495568142230468,65.0
-13.305256863707143,73.0
-16.12192705494229,45.0
-68.24474995191429,88.0
-1.9446115806702693,83.0
-31.10754546305772,34.0
1.013069484820953,50.0
-2.893981509356763,75.0
-14.977619732955986,40.0
-14.341626264859073,57.0
-7.900961950290139,88.0
-48.27203464771014,65.0
-40.70906575622382,70.0
-65.58795345474107,85.0
13.806873684696983,76.0
-8.062653295486484,61.0
3.958901204326395,110.0
-17.58278703975975,40.0
-16.91240715030483,28.0
0.6588258339137134,62.0
-11.135125809063453,70.0
-20.27679477993547,71.0
11.784432113638786,53.0
-36.54885340612153,19.0
-46.83557907490763,56.0
-33.211682402453505,35.0
1.7980068334617272,86.0
1.0091880357163632,43.0
-24.093354505627303,105.0
19.359691780611588,34.0
-13.497547838685534,74.0
-1.65667584746123,58.0
-18.864858243105047,78.0
-36.71125286294637,44.0
-38.50414755331158,84.0
-10.613933742232177,53.0
26.055284410009335,33.0
-6.766808670430237,66.0
-5.253833101569967,34.0
-21.97034870651521,69.0
-7.458840278034984,93.0
-117.77616102778973,34.0
-1.9812259788661275,86.0
-8.356812371052087,95.0
6.170811584540985,96.0
-37.0376411863416,87.0
-7.776420316791018,71.0
-5.526311045822219,73.0
-116.89730155032896,94.0
-1.317395075239034,98.0
-59.15856161004916,84.0
-34.677690077931516,55.0
28.90244199790743,63.0
0.5543510932546951,94.0
-18.98936350184431,64.0
1.7414145322283616,61.0
-36.65225769276199,82.0
-26.900003769078044,88.0
-14.320618221895074,94.0
