empl_ttl_lc2vs0_iate,age
-10.375079626697376,40.0
-11.383665893363396,41.0
-10.340440358801901,43.0
-9.710375600812629,32.0
-10.374323052723495,45.0
-9.789396160226818,31.0
-9.266330793102576,34.0
-10.456938512008918,50.0
-10.88021682147265,43.0
-10.20926852574214,43.0
-9.606733161756893,35.0
-9.58528114856334,31.0
-9.79600014211934,36.0
-10.493059390157546,33.0
-9.526423541957625,47.0
-9.682411802650623,35.0
-9.947120949309427,45.0
-10.01870648291364,43.0
-10.334121868706285,43.0
-10.299344268155116,42.0
-9.714118795701323,32.0
-10.150084441364829,47.0
-10.391662370234553,38.0
-10.790717429992913,30.0
-10.192238283962153,37.0
-10.480972994340316,42.0
-11.00841002832693,48.0
-10.570395766759109,50.0
-9.822496222725373,44.0
-10.43962791497887,45.0
-9.340349474728871,47.0
-10.55250652302599,33.0
-11.38286488867859,38.0
-9.441020655354311,40.0
-9.475351379485613,38.0
-10.264658716878596,38.0
-9.56951986189625,30.0
-9.709855549857924,37.0
-9.956881240569317,35.0
-10.54049891363536,38.0
-9.223473159343794,31.0
-9.214845121909505,48.0
-10.402372013622264,44.0
-9.996382206692996,34.0
-10.589414547457428,36.0
-10.876171420455188,32.0
-9.764984202854071,46.0
-10.947985387322287,50.0
-11.638576199372988,39.0
-11.228480670165276,49.0
-11.3415824337849,33.0
-9.749212453590157,49.0
-10.68320835350151,33.0
-9.811527969266024,40.0
-11.935721458864773,37.0
-10.118260380249202,46.0
-9.253974615655798,34.0
-10.338980055032575,41.0
-9.958977016120567,46.0
-11.321109141730265,36.0
-11.697425256022024,38.0
-9.074958783548336,44.0
-9.739131335838842,47.0
-13.432524870737403,33.0
-10.306669396662786,38.0
-9.968542571219889,34.0
-10.912266532516622,32.0
-9.065248094698717,31.0
-8.928312981062858,45.0
-9.326265859417482,32.0
-10.637050083706228,43.0
-10.000946965597205,45.0
-10.26356609936119,31.0
-9.39220280974454,33.0
-10.004962714022712,43.0
-9.109446962341444,48.0
-11.440036708199814,38.0
-9.903036721827423,42.0
-9.788833580091387,47.0
-9.726261501617078,45.0
-9.203214289812639,44.0
-11.928414154814721,35.0
-9.198122206976176,31.0
-11.914852009597947,39.0
-9.4101544981586,47.0
-9.404386903720495,44.0
-10.423345621040006,32.0
-9.810548382611538,38.0
-9.963612972820528,48.0
-10.710918330465423,40.0
-10.402258375707932,47.0
-9.831763856448676,37.0
-9.46900780694948,37.0
-9.819149344161087,41.0
-10.237935466915419,38.0
-10.454545371376259,40.0
-11.515370954759717,34.0
-9.634203783676034,42.0
-10.76779160762177,36.0
-11.519207206069487,41.0
-9.976849801733506,45.0
-9.776146187248454,39.0
-9.83159479853003,47.0
-11.64556743342712,40.0
-9.727922110025792,30.0
-10.463619940033468,32.0
-9.363984375416722,34.0
-10.132420436559071,41.0
-12.218104199615148,32.0
-10.745501423828667,30.0
-10.490506403312189,42.0
-9.220822853978577,32.0
-9.69007893069568,48.0
-10.258687046542942,35.0
-10.769385829966302,44.0
-9.75271814530265,38.0
-9.495462622778142,50.0
-10.747704222842843,37.0
-10.103544049598614,40.0
-10.36568879063196,40.0
-10.400568546202347,36.0
-9.606929233553736,45.0
-10.716516736498766,33.0
-9.668150762978177,49.0
-10.137625450282169,34.0
-11.926932725777394,34.0
-9.316612875702573,41.0
-9.82509053444993,49.0
-9.553541424482301,48.0
-9.683338880330423,44.0
-10.207438037232526,41.0
-9.459751046209105,40.0
-9.860107459472934,47.0
-10.15468946497581,37.0
-9.148650833289071,44.0
-10.589705528660476,48.0
-11.137569414037499,45.0
-10.195040087303049,34.0
-10.467288643747453,41.0
-9.727678523461016,45.0
-12.043286120664922,33.0
-10.216571624352559,39.0
-9.989051092601192,39.0
-10.517181948987572,42.0
-8.889690352179041,38.0
-9.209392543596014,44.0
-10.650816214715697,34.0
-9.552934925656167,49.0
-9.474375271255902,37.0
-10.56203374335495,50.0
-10.475557801258061,43.0
-12.67269527186381,30.0
-10.857749886223548,43.0
-10.87183112352303,40.0
-11.412804239876904,32.0
-11.174452269903327,45.0
-9.686935401345353,34.0
-11.785748713695423,42.0
-9.214812001714915,43.0
-9.345769766084238,30.0
-10.074668424109422,31.0
-10.651907033687417,39.0
-10.360199812233256,39.0
-10.16810625472496,49.0
-9.852953446064529,49.0
-11.115925492440311,40.0
-11.736498899833848,39.0
-9.784177793845306,31.0
-9.927133077525237,43.0
-8.672367224473334,33.0
-9.008014351157827,34.0
-10.842410628018921,32.0
-11.9381060481881,38.0
-10.891903271793606,48.0
-10.947791119110786,34.0
-9.156299646607142,48.0
-11.397360989953565,41.0
-10.149954825985278,37.0
-11.837645666293895,36.0
-13.07327482935025,32.0
-8.99937561352743,36.0
-11.483436150328243,44.0
-10.093341021058933,46.0
-10.211680579568663,47.0
-10.16973566646997,39.0
-9.726818888583958,37.0
-10.057075382202418,40.0
-9.300342447023498,49.0
-10.025957999349584,42.0
-11.053631268390623,38.0
-11.561118145003642,46.0
-10.554382665178426,50.0
-11.428190838229769,31.0
-11.36923311513993,31.0
-10.866169391823746,48.0
-10.072954446031595,43.0
-11.52886226566956,50.0
-11.270075016912589,38.0
-9.823356153472927,49.0
-10.325767972083984,46.0
-10.802566858913174,44.0
-10.15220834165919,43.0
-8.967879634179889,45.0
-10.032842028281825,44.0
-9.33639861401129,44.0
-11.153026160674623,40.0
-11.058036316945078,42.0
-12.03401453417423,35.0
-10.259660547164483,34.0
-9.371273016212566,42.0
-11.267921485369703,50.0
-8.604057994951605,37.0
-9.99873997317046,50.0
-10.193978968560419,34.0
-9.736228767430946,41.0
-9.971910849013888,32.0
-11.790540601181679,32.0
-9.056497194715309,41.0
-9.745723749570136,48.0
-10.959132722524135,42.0
-9.129509607819237,33.0
-10.416953037981163,35.0
-8.47910220890485,39.0
-11.129008603543666,50.0
-9.84999213606081,48.0
-8.95039414849865,39.0
-10.44066937831188,43.0
-10.051289975802087,42.0
-10.470332255098592,30.0
-10.183865188938583,40.0
-10.09985333762353,42.0
-10.542021684303732,41.0
-10.129296730227047,40.0
-10.701021187536345,30.0
-9.167875822947362,37.0
-11.449903773669426,30.0
-9.798765287961006,36.0
-10.435683463238918,48.0
-11.067488497555857,43.0
-10.17793122713819,44.0
-11.3083033489042,31.0
-10.96237827286249,48.0
-9.648628878990456,48.0
-10.109019819513357,33.0
-9.946043455191818,31.0
-10.703347136516795,41.0
-10.513636927491433,44.0
-10.232302813183704,36.0
-9.660533201737614,32.0
-9.823048477817338,36.0
-10.173933975075268,40.0
-10.382142374328957,47.0
-9.933991976648615,35.0
-11.522315092026702,36.0
-8.560000903715897,50.0
-10.425680363229096,30.0
-9.58868022445969,47.0
-11.260010675546713,49.0
-9.396910941863634,30.0
-9.177676661294878,30.0
-10.432420687558214,37.0
-10.46042681290416,40.0
-10.787875973148203,44.0
-10.311606395717737,45.0
-9.789224987924364,39.0
-11.62634266563268,33.0
-11.471620798535547,40.0
-9.26931702270663,35.0
-10.211441039695302,34.0
-10.235305286046327,50.0
-9.496420569382755,44.0
-11.593685772046136,47.0
-9.379980411491283,43.0
-10.082313595394364,44.0
-11.193436204023014,43.0
-10.158629513981841,40.0
-11.339612693127615,34.0
-9.25796381391408,39.0
-11.009545917139743,50.0
-10.93663167900139,44.0
-11.078440364752328,48.0
-10.325855872863245,42.0
-9.34344304823714,40.0
-10.783410820853844,49.0
-8.91083267526945,38.0
-9.750172713057868,47.0
-12.19326356064532,44.0
-9.441223608009535,33.0
-9.364326434297075,40.0
-9.774495547323886,41.0
-8.50249333595206,31.0
-10.354449156175992,50.0
-9.727595237952183,50.0
-10.038908298449423,31.0
-8.857081220110805,38.0
-12.105810187019554,34.0
-10.219856782196414,39.0
-11.244649097761313,42.0
-11.90323653272521,32.0
-12.794313284421042,30.0
-10.825981577737736,36.0
-10.226120595703165,50.0
-10.392890022444945,33.0
-9.540037187184605,44.0
-9.488736799482432,44.0
-9.257266931008846,43.0
-10.812122529240844,41.0
-9.68454189500045,48.0
-11.988545162754859,32.0
-8.789815012633829,39.0
-11.566271221830267,31.0
-8.999419901687777,41.0
-11.96223524039025,33.0
-10.571828408612424,35.0
-9.429534395857933,48.0
-9.268261460718804,35.0
-8.51690230804182,42.0
-9.891850261397705,50.0
-9.594196842558514,46.0
-10.408771189469618,40.0
-9.427910997611665,31.0
-10.209966095322361,48.0
-9.542656927054502,35.0
-9.141442212908972,31.0
-10.135785731434753,50.0
-9.763167757885148,44.0
-10.852166225928485,39.0
-9.949673390280903,45.0
-10.327172442752074,35.0
-10.73743251060155,34.0
-11.46111951724291,47.0
-9.218246901903887,42.0
-9.444262311254096,48.0
-10.183879194566652,40.0
-9.908913929412691,40.0
-9.11069403123079,41.0
-11.151465610098743,48.0
-9.29613379120038,32.0
-11.225161691982372,49.0
-10.592625473846892,31.0
-11.126088970344389,47.0
-9.995291021496977,46.0
-9.722600357872471,38.0
-11.531709289037767,35.0
-11.219947008797323,37.0
-9.540864596873966,41.0
-9.70270615110499,48.0
-9.852952506398065,41.0
-11.374519958364175,44.0
-10.725194060461726,43.0
-10.406756161403067,47.0
-9.600164287752236,30.0
-9.678518124698329,48.0
-10.635184280236544,45.0
-9.856905908454774,43.0
-9.376227453444422,35.0
-9.644793880091246,42.0
-9.219720898546319,41.0
-10.595897897991579,36.0
-9.380074205714196,35.0
-10.95131719202308,46.0
-10.125923960716264,32.0
-9.24901632997566,33.0
-9.968768732109174,44.0
-9.749781340274586,45.0
-11.527854607769303,45.0
-10.232801260505846,41.0
-9.561181637513153,33.0
-8.232644243599331,31.0
-11.05748085292864,41.0
-9.969394449940031,33.0
-10.291516267841427,32.0
-9.134965606405835,32.0
-10.92062151569364,44.0
-9.036133415507042,37.0
-10.200754778458284,35.0
-11.798632355072105,37.0
-11.708527411534632,30.0
-9.343668040823326,41.0
-11.37772896543833,38.0
-11.986771421904145,31.0
-11.419728064986641,35.0
-10.297569609395001,50.0
-10.794602823165103,43.0
-9.78289945959154,50.0
-10.43759150988483,32.0
-9.08881700205658,40.0
-9.737730865596452,46.0
-10.01170895985811,38.0
-10.817132497732459,39.0
-9.341617931754891,34.0
-11.125082051822453,33.0
-8.916070883453324,39.0
-10.243726534724546,47.0
-10.48141206237047,42.0
-11.381957686794589,42.0
-10.652124159523458,33.0
-11.301823285974015,50.0
-9.237893218621885,34.0
-10.31925492017735,45.0
-9.814738227817728,47.0
-10.127475406844207,45.0
-10.392481719887218,34.0
-9.90479137671008,44.0
-10.911702601492678,38.0
-10.060471005314366,42.0
-11.291597821615193,42.0
-9.362652914514975,49.0
-11.687255325590426,40.0
-10.89925074432767,41.0
-9.693160152665715,35.0
-10.784099238967123,31.0
-10.573553015137906,34.0
-11.626816288507607,50.0
-11.369872863299893,40.0
-11.642927130819576,48.0
-12.486613881111268,39.0
-10.550816051312628,32.0
-9.057709185093607,38.0
-10.548207583798234,45.0
-10.838973874011877,50.0
-10.406557094517083,47.0
-9.466484541615495,50.0
-9.282068175027424,45.0
-10.914696200561405,49.0
-11.108546786190573,50.0
-10.56597254172065,37.0
-9.48599088905949,34.0
-11.110142101421077,42.0
-10.004742760192425,45.0
-9.736160111375497,40.0
-10.127938459645188,39.0
-8.93364571135837,31.0
-9.678982913752806,36.0
-10.304476401102896,34.0
-9.600277973004596,41.0
-9.926674250428388,50.0
-9.94988191848024,49.0
-10.13220853282418,42.0
-9.891274871776307,41.0
-9.482064407291517,35.0
-9.036517437018237,42.0
-9.942656149488478,39.0
-9.69773457731035,34.0
-10.063161385242603,45.0
-11.591901271633322,45.0
-11.580851344379642,31.0
-8.062079839672226,42.0
-9.455742195203774,33.0
-10.103522824967888,41.0
-11.239788043172428,33.0
-11.279154009538042,47.0
-9.746297137365776,36.0
-10.490615721313112,41.0
-10.591925780384784,33.0
-11.212206924522665,48.0
-9.924729758644958,39.0
-10.18725100017431,48.0
-9.483112225095107,47.0
-10.135532258153088,30.0
-9.23650956435653,39.0
-10.059780453846447,36.0
-10.009178339743691,36.0
-9.250279160475728,33.0
-8.894328259674326,46.0
-9.037301745469973,42.0
-10.339523016804106,37.0
-10.306334877742072,30.0
-9.88968828222736,38.0
-11.5006058072223,41.0
-9.2457580524681,49.0
-9.854287975027345,41.0
-10.225380208073364,36.0
-10.32965716488933,34.0
-9.87051953685269,41.0
-10.024602327203421,32.0
-10.154107854507,43.0
-9.66288237019026,41.0
-9.994339229010988,34.0
-9.799351634544902,48.0
-11.083738542102271,42.0
-10.948674457310283,34.0
-10.260887768971505,41.0
-10.5664871631543,34.0
-11.882593547724792,45.0
-10.454356132707499,48.0
-9.998842452327931,44.0
-10.407067768416546,37.0
-9.878463121688581,44.0
-10.845957152692947,46.0
-8.544246318992538,47.0
-9.456047771191722,35.0
-11.6525912288466,40.0
-9.642778020646706,46.0
-9.667456430268219,36.0
-9.99785966922894,47.0
-10.02483576542119,37.0
-12.818690696189377,36.0
-10.833528021660207,48.0
-11.514645399675208,41.0
-9.398557203128906,39.0
-9.667722380385705,41.0
-9.911269706937365,30.0
-11.355412858874956,34.0
-10.66141351961176,36.0
-9.666557454816287,32.0
-10.075312487932171,47.0
-10.367889855638955,44.0
-12.404577531272903,34.0
-11.934907077820483,50.0
-10.224475683157829,34.0
-11.772205458808997,49.0
-9.250142681663208,38.0
-9.091582150881006,39.0
-10.978536467875994,48.0
-10.944944846505592,43.0
-9.116046512364669,38.0
-10.614587636534997,40.0
-10.12216247865129,37.0
-11.043772248722007,34.0
-9.673000917744886,31.0
-11.160424398383817,32.0
-10.424254183052662,33.0
-8.737625653102784,30.0
-10.133562105193484,42.0
-9.72205427978122,34.0
-11.42241052571119,42.0
-10.142357428679592,34.0
-9.525964391408188,48.0
-9.386981375208165,36.0
-9.78988304638394,36.0
-9.464505465481611,41.0
-11.583363687403667,46.0
-9.477301647467467,34.0
-9.498622485541201,50.0
-10.109254165257095,42.0
-9.640897725833671,39.0
-9.924249829270192,35.0
-10.502028334091221,35.0
-11.086252310535798,44.0
-9.96846790310617,39.0
-12.680866608583344,33.0
-10.023105954403086,42.0
-11.779328914673261,30.0
-9.417828191624206,39.0
-9.668032085582258,42.0
-10.354900284843655,48.0
-10.541176871870862,43.0
-9.986111871550873,36.0
-10.83394075836356,39.0
-9.853800234119182,36.0
-10.421356104430654,46.0
-10.036587964905301,37.0
-12.095356385546825,31.0
-10.396088610145558,44.0
-9.523832568842865,45.0
-11.634084043198156,49.0
-11.203356525080377,40.0
-9.642340018305548,39.0
-9.955841560711383,50.0
-10.06487398594806,38.0
-11.129163578573081,40.0
-9.695530408789125,33.0
-9.68973782229453,45.0
-8.805342079887836,34.0
-11.695068116032699,36.0
-11.251352509940396,45.0
-8.80364721142312,43.0
-9.482500245675897,50.0
-9.583159464883698,40.0
-9.664665132656474,41.0
-9.631831968290761,41.0
-9.247485553457679,31.0
-9.227920917201963,40.0
-10.000637521980519,49.0
-9.986770377247892,37.0
-10.399442319303652,40.0
-10.38297923469596,33.0
-10.23383044568654,34.0
-9.152022404887116,42.0
-11.01105675431436,30.0
-8.653865828035219,38.0
-9.109975744390406,39.0
-10.371837922727352,32.0
-9.046510205546074,30.0
-11.462467826508933,46.0
-11.828937605221707,43.0
-9.268484043090208,47.0
-9.745594371843655,43.0
-11.165323308249642,49.0
-10.02136472894789,50.0
-9.508960325536412,41.0
-10.086846457950443,48.0
-9.304043498578757,35.0
-9.724347500388319,46.0
-8.846950860904284,41.0
-9.906751024602837,35.0
-11.174267327255505,49.0
-11.301152345862445,32.0
-9.429154832408146,39.0
-10.591678905237304,46.0
-10.320733593156827,35.0
-10.507886256846746,40.0
-10.55566803992052,31.0
-10.468225829083062,49.0
-10.755428114657612,48.0
-11.328461680077872,30.0
-10.09484134641259,35.0
-10.066009171253777,38.0
-9.213659282349191,33.0
-10.189469815750392,32.0
-10.251560030284015,44.0
-11.282628839865772,49.0
-9.04847316682681,31.0
-9.570071644430858,39.0
-11.811692338460196,30.0
-12.873915237579205,32.0
-10.655169335301988,45.0
-11.159520479250416,33.0
-10.272901004025316,47.0
-10.695993454872518,44.0
-10.990217238541,38.0
-12.294836142112702,36.0
-11.347947925663467,34.0
-11.84604436332722,34.0
-10.590092225880266,41.0
-10.494411749614622,45.0
-10.207022856447992,50.0
-9.463394007223073,47.0
-11.099372131274308,42.0
-10.27798430242538,44.0
-9.712925200626216,44.0
-10.324375906487296,36.0
-9.56894233018679,42.0
-9.746064413580081,46.0
-9.622332086443773,44.0
-9.949810580218145,47.0
-10.200711665460256,31.0
-9.186567511364313,48.0
-9.340078980518182,30.0
-10.913309065377945,42.0
-11.435033460963822,40.0
-8.689626847371626,39.0
-9.01037879466324,46.0
-9.68299452470633,49.0
-10.857737755902036,35.0
-8.810803629030572,34.0
-9.32785154363193,34.0
-10.025754872120999,39.0
-9.84615944393732,33.0
-9.657685228208097,35.0
-10.82367821850575,39.0
-10.397700352898543,38.0
-10.073240659620861,43.0
-9.626335952573658,37.0
-11.309644513944928,39.0
-12.435928415258598,35.0
-9.899266624096732,33.0
-10.528665084124304,32.0
-9.432293527255982,40.0
-10.263624205545225,34.0
-12.653522296888156,43.0
-9.79567424049294,31.0
-10.396720598973998,44.0
-10.439569765420037,36.0
-10.445151862019348,43.0
-9.720380205575111,48.0
-10.424480822210874,48.0
-10.480437978949015,37.0
-12.240138064902077,35.0
-11.080004611458904,33.0
-11.734566983512792,45.0
-9.259250005465752,39.0
-8.936937025083731,32.0
-11.35851028131118,46.0
-10.948716921665229,42.0
-9.822237992748981,30.0
-9.533465460898686,46.0
-9.453651081725205,37.0
-9.53419538685834,38.0
-12.41625840297982,31.0
-10.122000363420344,31.0
-10.377479977850209,43.0
-11.408639732226208,48.0
-10.316110662492113,32.0
-12.125611832675592,44.0
-10.553076730713418,43.0
-9.35956269761887,31.0
-11.076202027588835,37.0
-10.269342716618759,33.0
-10.069129267193786,48.0
-10.402751970215933,49.0
-9.262458839952709,37.0
-9.44875859306782,44.0
-9.55321709012053,38.0
-9.944895582713546,33.0
-10.037785448903373,32.0
-9.457961936064587,42.0
-9.004203394108128,38.0
-11.562579446030297,31.0
-10.684245897123514,43.0
-9.117738104909172,37.0
-10.503761057095414,40.0
-9.777118410492186,35.0
-10.065645875266698,36.0
-10.00399581287863,48.0
-9.349082604807377,47.0
-9.188556334020564,31.0
-11.912991601676053,49.0
-10.802185586306832,34.0
-11.053529463297064,34.0
-11.234799580747918,42.0
-8.917278471785021,34.0
-11.121891847835364,36.0
-10.11462680196659,33.0
-9.656190375724488,42.0
-10.969592410751918,48.0
-12.655679958101047,33.0
-8.83339918687919,38.0
-11.400244530764066,42.0
-10.854028397018647,46.0
-9.471804386711351,36.0
-11.267969038694046,36.0
-8.896059656913666,37.0
-9.95393014149337,50.0
-10.163226935890048,35.0
-10.688747941535574,50.0
-10.471874271267351,47.0
-9.632203272906825,50.0
-10.790805464601593,44.0
-10.294458481259742,40.0
-9.521707374230393,46.0
-11.948838469079693,34.0
-9.171202442116142,37.0
-9.453586193321328,40.0
-8.659646610980396,50.0
-12.000033731336298,48.0
-10.263867777861545,46.0
-9.60419629362994,31.0
-9.55117247789049,34.0
-9.609553794292768,31.0
-9.45993663342669,45.0
-9.79006205918514,45.0
-10.317944585008927,31.0
-10.221780382964038,38.0
-9.817843360385705,41.0
-9.60983807282319,50.0
-10.025887648906323,36.0
-10.387778027700893,37.0
-11.099142659102341,45.0
-10.327470560056424,44.0
-10.338464455606994,43.0
-9.65052388185497,39.0
-9.688847824430376,39.0
-10.019218692037235,40.0
-10.035231038511144,48.0
-8.993289919601214,39.0
-9.909258768803054,43.0
-10.168396239887013,47.0
-9.84309551401424,47.0
-11.043420770254514,40.0
-9.922277648461542,37.0
-9.745228643557075,39.0
-10.073115657232044,45.0
-10.316186760978782,34.0
-9.652606982402283,31.0
-10.374074207982094,49.0
-9.303640505317116,32.0
-9.489013873374233,35.0
-9.806472566668592,40.0
-11.138444779804647,38.0
-10.002205029248023,49.0
-9.678800501570741,47.0
-9.578256104135168,48.0
-10.774593805768234,31.0
-9.781893323778203,41.0
-11.05947253652049,41.0
-11.435193021165038,33.0
-9.980497433635113,40.0
-9.479100227050072,39.0
-11.07288698144558,43.0
-9.873095314515776,37.0
-11.524988111657914,36.0
-10.22834446966877,35.0
-12.687264867605382,32.0
-10.414005301228219,39.0
-11.094186784783135,32.0
-11.33681612305553,43.0
-8.657080561969284,32.0
-9.740332536722704,40.0
-11.271796375106558,30.0
-9.229432668512015,49.0
-12.091886367657029,48.0
-9.468410282139116,45.0
-8.932793895904934,31.0
-11.148873615996528,38.0
-9.845197814022251,34.0
-10.86864998129294,39.0
-11.60782084553162,50.0
-10.410473151830484,34.0
-12.282291457466375,38.0
-10.78491883889266,42.0
-10.08159358101866,39.0
-11.102006353355428,46.0
-11.547421792768102,36.0
-9.353492343286089,46.0
-10.348560546132177,46.0
-10.210509958594626,32.0
-8.176161521515606,44.0
-10.326951522611365,40.0
-11.837918357536694,43.0
-11.496796187232153,42.0
-9.330260267329475,43.0
-9.966956566420473,30.0
-10.749845456056061,31.0
-9.390974160750684,37.0
-9.19106262187594,36.0
-10.873239358224273,43.0
-10.253729785496215,35.0
-9.25475340106164,38.0
-11.891532929309026,34.0
-9.613038334776768,44.0
-10.302318039504478,46.0
-10.273027179661627,32.0
-9.405766555738158,50.0
-9.856732781172125,35.0
-9.832107757158395,38.0
-10.548725458131578,47.0
-10.160550489803242,40.0
-9.996110379518662,50.0
-9.387695304746158,34.0
-11.348332086468309,47.0
-9.476911654190104,37.0
-9.756761575169286,32.0
-9.348940537147778,38.0
-10.404695212283585,34.0
-10.106501004162224,48.0
-10.323417386682223,49.0
-10.809615834616,49.0
-10.167941334945795,42.0
-10.005970473221149,39.0
-9.884806302890642,47.0
-10.008056949822485,42.0
-10.595906630634621,48.0
-9.519843781397975,47.0
-11.162397235313293,44.0
-10.319163560176069,47.0
-9.914937863515656,34.0
-12.236194476686851,30.0
-10.362077020017987,46.0
-11.488623621776275,40.0
-9.498163317488284,41.0
-10.733412194442533,41.0
-9.667474014418186,40.0
-8.99078594157953,33.0
-9.957108367467157,46.0
-9.569920827056505,37.0
-9.497270635723787,31.0
-9.227083310579012,45.0
-10.928190551353229,35.0
-9.563034007335379,46.0
-10.582189640232853,45.0
-10.48749932810021,34.0
-12.127468417760028,38.0
-11.63588174002766,50.0
-10.081508908214044,50.0
-10.315483592248126,40.0
-11.462714860311458,37.0
-11.03932892061786,32.0
-10.098586518239522,47.0
-11.518802993197598,40.0
-9.794407693539192,43.0
-10.168003903396972,43.0
-9.658854535934019,41.0
-8.95054908388838,41.0
-9.720639535507177,48.0
-10.185161755647307,34.0
-11.57123998558609,47.0
-9.28446177043758,42.0
-10.503777811529329,48.0
-9.518291853219,36.0
-10.061986784875224,37.0
-10.822161186685898,49.0
-9.678514951527948,50.0
-9.939106039156922,43.0
-11.502846476655426,45.0
-9.72345755161715,47.0
-9.122719932808485,45.0
-10.617804033304443,37.0
-11.090821379776818,32.0
-8.796572486568458,35.0
-10.16683385340229,40.0
-9.943315045340587,41.0
-10.052620548947681,35.0
-9.463345766764466,40.0
-10.434065333605258,30.0
-9.794663949032648,37.0
-10.047958803982837,34.0
-10.211115984782781,33.0
-8.954804206255266,49.0
-11.474543265788984,48.0
-10.15018125809902,32.0
-11.200486526746364,44.0
-10.287474519584233,39.0
-10.97331733064924,44.0
-9.473410898665268,40.0
-8.956305704337673,50.0
-9.26777908006042,48.0
-9.518757805611877,47.0
-9.000612580514984,38.0
-10.049277631667147,35.0
-10.04101486866827,47.0
-9.650988291573842,30.0
-8.92121399785733,30.0
-10.656736085835373,33.0
-9.95591845058171,36.0
-10.961848449405561,39.0
-10.288075716023943,44.0
-11.782194901484427,34.0
-10.326798139555287,46.0
-11.16437106945587,45.0
-11.368746206086927,40.0
-11.990671504189876,30.0
-8.884148216420579,46.0
-11.334881411520048,40.0
-10.306422685016123,39.0
-9.986401531267807,44.0
-12.291555208238236,42.0
-8.544471187669101,48.0
-11.620693988206213,39.0
-10.038201829303366,38.0
-11.477019120399383,36.0
-10.326808823606703,36.0
-8.753110318409245,39.0
-11.458554057816656,42.0
-9.404213902206513,37.0
-11.181000826129857,34.0
-9.807988378618882,41.0
-9.072431779570252,46.0
-9.597319946250225,45.0
-9.500065611144173,33.0
-10.845186691869653,38.0
-9.588851816195335,33.0
-10.218793610609229,36.0
-9.731119781389268,45.0
-10.289983598213396,30.0
-11.76846745334385,47.0
-9.919300442103815,30.0
-9.330103312080766,47.0
-10.584426639873021,48.0
-10.557712295893868,32.0
-9.6274939201737,45.0
-10.575529994377554,44.0
-11.086879568176538,40.0
-12.066031927153281,43.0
-10.057700933237058,50.0
-11.160829524246498,41.0
-12.151831304951818,34.0
-10.968291929729725,39.0
-10.429937343579216,44.0
-9.626985994956375,33.0
-11.71976712539011,35.0
-9.42757093640719,38.0
-10.313069228533436,41.0
-10.916807329524184,38.0
-10.241001651159767,43.0
-11.409518909396944,43.0
-11.158160044850458,41.0
-10.779933824952186,38.0
-9.996514594708154,36.0
-11.331866103256699,50.0
-10.12263415891733,50.0
-11.30524393638461,46.0
-10.199212121061157,35.0
-10.118252977159313,35.0
-10.92303182095038,49.0
-9.919475376125686,43.0
-10.767482294836055,38.0
-9.392176103819974,41.0
-9.420544854277535,41.0
-9.93106142316435,46.0
-9.71370719404491,47.0
-10.248377521075554,34.0
-9.373492288225544,49.0
-9.913198885511056,45.0
-10.2477883200311,43.0
-10.882628683159945,37.0
-10.013890065002624,38.0
-11.678127505218917,35.0
-8.620049286348811,40.0
-8.585114547867327,39.0
-9.884509139431072,45.0
-11.74608084988538,49.0
-10.016141713631907,36.0
-10.864087717033662,36.0
-11.917722578719196,45.0
-9.505185817996349,41.0
-9.1586992600915,40.0
-9.560152278651636,49.0
-10.326252356959065,49.0
-11.656941207740262,32.0
-9.746554037865753,35.0
-9.833907313517463,47.0
-9.618664323962205,41.0
-9.763769618636603,50.0
-9.908226276495492,45.0
-9.594117341188062,47.0
-11.240512728384314,34.0
-10.389519924571594,30.0
-10.31444141878239,45.0
-12.279941232695194,35.0
-10.523218732333603,32.0
-10.247242922031019,42.0
-10.144431924446241,42.0
-8.694321036199229,35.0
-10.849968337917446,40.0
-9.104782673242171,36.0
-9.930125242178605,44.0
-11.192227883587261,40.0
-10.126304336822379,42.0
-10.613737678758635,35.0
-10.802401107872644,47.0
-9.347589073205377,40.0
-12.01108289832992,31.0
-9.770006886121067,47.0
-9.725181089285913,45.0
-9.841641234408012,43.0
-10.878970628514455,48.0
-9.317292491431152,49.0
-10.275580221144391,41.0
-10.243908515986686,47.0
-12.59806910970853,34.0
-10.830414200794834,47.0
-12.18518322687456,35.0
-11.291956679193508,50.0
-9.314404049170008,39.0
-10.904745007193881,42.0
-9.661630558034917,30.0
-9.414330834986023,30.0
-10.060416459094206,47.0
-11.434028465627915,35.0
-9.950249840718131,41.0
-9.880165139334869,30.0
-9.928067036126246,47.0
-11.962884995027773,48.0
-8.94882363695137,36.0
-11.568978533022712,38.0
-10.030315377442095,49.0
-11.65229387025591,36.0
-9.72136567781189,34.0
-10.358375541941342,43.0
-9.454718411049694,49.0
-10.904687653360412,45.0
-9.268343298480731,37.0
-11.122291236987849,39.0
-10.281364263270843,40.0
-10.866173161514798,48.0
-9.57475174121064,42.0
-10.07157451920778,46.0
-9.753653070976839,31.0
-9.774900090531386,39.0
-11.642468849322968,38.0
-10.179688510922414,38.0
-9.249160645324805,47.0
-10.582555933959632,35.0
-10.46042819087949,34.0
-11.425098513981734,35.0
-9.52420390129479,48.0
-9.972310755715153,44.0
-8.690331901293561,47.0
-10.203758315991356,48.0
-10.032236192459385,40.0
-10.27589461005121,32.0
-10.270994685216246,38.0
-10.68987422469237,33.0
