sal_avg_lc1vs0_iate,unem_x0
-7548.648617341284,3.0
-2411.60347741115,22.0
-9600.321312895849,10.0
-555.882862898301,10.0
-10195.542267849274,3.0
-1148.7157186597578,1.0
-11718.244110317779,13.0
-5892.681274541948,20.0
-3159.035855673721,5.0
-1751.808869251291,6.0
-14193.708567088273,23.0
-404.48705680869034,19.0
-11742.4883390046,4.0
-5881.630399346825,14.0
-12180.579641292692,16.0
-536.9362103508898,11.0
-3442.1904670571057,9.0
-7844.980110687478,20.0
-5198.832375801821,0.0
-8663.767338522606,2.0
-4981.931730344419,17.0
-1148.5483261860154,23.0
-3325.209509403041,9.0
-5902.062608513033,17.0
-16177.091693922288,7.0
-7519.614909214413,23.0
-556.5006934991197,18.0
-502.1132889324465,1.0
-832.8669323597087,13.0
-803.098385916238,20.0
-6019.253974394493,13.0
-13551.490419301335,7.0
-5500.502572842329,4.0
-13806.984967583532,12.0
-12211.104086067404,4.0
-2231.6116843758327,22.0
-19386.204384970133,22.0
-17010.185955027173,17.0
-6148.911821069387,9.0
-1054.0891395394665,14.0
-5048.934768514677,22.0
785.1335286409281,15.0
-8657.448372004357,4.0
-3683.3114541823106,4.0
-5387.808777099523,11.0
-18501.627354358832,8.0
-8623.227805993398,14.0
-22145.020420318942,19.0
-1598.6325643808486,19.0
-3102.0813243682865,13.0
-7039.304495392645,2.0
-9831.833507663157,8.0
-20976.0080672992,3.0
-19693.463314767472,16.0
-10404.19076796824,20.0
-14764.67665204595,9.0
-10467.251484857949,1.0
-15201.191261677855,14.0
-1177.9462121313964,11.0
-16260.942832224713,12.0
-1980.8578209797515,7.0
-9535.964416199004,8.0
-5042.727981268076,6.0
-12248.19046350365,9.0
-1769.6951995626528,21.0
-4936.104325880917,2.0
-2976.3769308420756,20.0
-16182.598340632368,12.0
-15531.459970847785,21.0
-16245.48708236116,7.0
-1877.363315294644,7.0
-6122.2072713525495,23.0
-12785.321249138413,6.0
-12885.100287960291,12.0
-14034.29417301881,1.0
-9932.480122805733,21.0
-3948.573725673654,1.0
-3634.114316724874,16.0
-12287.344805987403,14.0
-1708.6779421014044,5.0
-3671.3202733647213,3.0
-16949.866332791855,8.0
-10403.105992638042,1.0
-4323.101115311798,6.0
-4504.964236796293,18.0
-3018.4783630622296,9.0
-3698.751812517443,16.0
-816.5476910608546,8.0
-21769.191396688017,10.0
-11324.08890951542,2.0
-6401.4827803649905,6.0
-4752.388506269864,12.0
-4126.334936248365,4.0
-10628.260960609434,11.0
-7171.745261846843,4.0
-12146.348963870134,0.0
-10747.389091558198,9.0
-7521.124242711459,13.0
-8501.421397128124,8.0
-17050.116457490774,5.0
-5140.694081190669,11.0
-8618.673045810121,15.0
-15035.647590064265,3.0
-6333.3320418814355,5.0
-3116.317993212555,23.0
-3012.235524184307,22.0
-2446.7954755765822,20.0
-6019.723937528811,3.0
-6961.607885598829,11.0
-4768.010796063879,6.0
-3535.3967039300924,6.0
-15326.183152139649,14.0
-657.7451655403181,7.0
-9367.038798330734,13.0
-14893.8876671549,16.0
-4733.826482278974,2.0
-5461.704272678652,1.0
-18251.329264726042,10.0
-18906.956097589045,9.0
-2634.1253398391364,17.0
-6653.027314377927,17.0
-13488.268860463366,14.0
-4250.545613492001,5.0
-5007.61511484565,10.0
-1287.6041199756423,21.0
-4514.517508549527,17.0
-3571.089184913337,12.0
-2448.3292691821516,14.0
-6065.627799330901,19.0
-3651.3342307161447,19.0
-8799.96466501931,20.0
-16304.195988854284,6.0
-121.72854196432786,21.0
-5618.739763971913,22.0
-8854.136314929377,23.0
-557.9526696239877,5.0
-2297.7420145037268,4.0
-17339.549787912758,20.0
-13352.824113785045,17.0
-3448.903742245415,11.0
-1907.1285054987366,3.0
-13244.649515837506,12.0
-7800.505517260167,23.0
-5028.323372908599,20.0
-6481.8780047604005,22.0
-4352.590748586854,24.0
-18665.003473792225,2.0
-10244.750443134664,0.0
-5128.580366361117,4.0
-14010.838031100882,11.0
-4418.263491939749,20.0
-14490.087777987887,10.0
-6122.166529895597,5.0
