empl_chge_lc1vs0_iate,age
-1.1983855525764566,47.0
1.603167032721935,34.0
1.845813777726602,30.0
-0.2624452939922461,45.0
0.14952189957465822,35.0
-0.044676647145843296,32.0
0.747657594083273,42.0
1.8312129088076279,42.0
-0.06889833208197438,35.0
0.4978152443623715,40.0
0.10115536178780316,36.0
-0.21594132822628928,44.0
-0.23834705898235112,40.0
0.5834205353375019,42.0
-0.4779278140679605,35.0
1.017068109238109,47.0
0.09709616529478993,40.0
2.083980912569372,31.0
-0.9997170401890711,47.0
-0.07005248211529774,45.0
-0.47437897363353465,43.0
-0.7385795425729949,48.0
-0.9145809609119067,49.0
-0.23946423765358701,41.0
-0.44842673416818146,47.0
1.1162659864615183,34.0
-0.13266110133174322,47.0
1.6486313518522273,35.0
0.15912483429784863,50.0
-0.07859361184549996,39.0
0.9391311922210034,42.0
0.3149867458636021,30.0
0.5701192646519482,30.0
-0.36088845308180606,47.0
1.0832549369078357,35.0
-0.20798873090596826,41.0
-0.4775389039437721,30.0
-0.18806048230603745,47.0
0.7618762870723055,48.0
-0.16330134610054797,36.0
-0.4234936543143384,38.0
-0.9425821425865124,49.0
-0.18313480406120217,36.0
0.19730209541045912,34.0
-0.9496221678121034,43.0
-0.629051842805405,49.0
0.4400278763798708,45.0
-0.38112924914375246,37.0
1.34816237993425,39.0
-0.5922165527165151,40.0
-0.049378334224403186,48.0
-0.27833209695098776,42.0
-0.942519103706772,46.0
0.5779734892649859,31.0
-0.45195684125450425,39.0
0.35660047945080375,38.0
-0.3454836328252759,38.0
-0.2717925730211744,47.0
-0.4282177562475564,35.0
-0.2646448028842643,34.0
1.5843202342193523,35.0
1.2864808317781187,48.0
-0.8907746769988814,44.0
-0.6654645511209875,47.0
-0.7656346707115577,48.0
-0.20597183066228192,40.0
0.4565878837642499,32.0
1.8258058664346275,38.0
-0.08054134437884342,33.0
1.3834551474001349,30.0
1.8416001263926773,30.0
-0.7668726073546356,45.0
1.190765010024737,36.0
0.4044857721021879,41.0
0.08109195104434441,37.0
-0.7791530309372754,33.0
0.7230756258193796,46.0
-0.1276953143016522,49.0
1.1372183240731655,50.0
0.2641891144397325,32.0
-1.0209296223376014,35.0
1.4369169738409195,31.0
1.089773948357739,44.0
1.2565355219028482,33.0
-0.3488072258614977,47.0
0.5268425218057673,31.0
1.0866494352079243,47.0
-0.637057759499121,41.0
0.8780355650473355,34.0
0.6660194499909298,42.0
1.6069024979939155,45.0
1.8341104243264938,35.0
1.4006146694893504,33.0
2.004685990435201,39.0
0.3122889793650548,42.0
1.7692411376789414,32.0
-0.7375101562148164,44.0
1.2572711449209633,31.0
0.10047536858366224,44.0
2.0208225153869597,32.0
-0.3825254404864931,37.0
0.4796198040328092,31.0
-0.3300414422105131,43.0
0.9201993597217017,39.0
0.224153129175852,48.0
1.7159745281046588,35.0
-0.6649076769273371,49.0
-0.6777037577571291,46.0
0.16471356542863658,50.0
1.5030233861646745,40.0
1.2444429493449698,33.0
-0.3867071360835307,37.0
0.17733824273576304,36.0
-1.3590244577141053,48.0
2.033434927764732,39.0
0.302717677069486,33.0
-1.2496867440904595,44.0
0.7047043384579696,38.0
1.2141083095408842,43.0
-0.720531899358082,32.0
-0.7068595441008514,34.0
-0.8039606217932532,33.0
-1.0420901121428359,43.0
-0.3150185258070596,47.0
1.1717842942538592,35.0
1.0022868660196051,46.0
-0.631955194865623,37.0
-0.16238789717330127,48.0
0.5650631774088664,37.0
0.7639904298646457,42.0
-0.5181058859205278,39.0
-0.08633794441040982,34.0
1.5532157240418185,35.0
-0.08479395156708358,32.0
-0.6205294426137662,40.0
0.5175260679949814,43.0
0.12227745612106089,37.0
-0.9363197485283699,44.0
2.0629886844731065,40.0
-0.7535173918411809,47.0
-0.41561832888831857,43.0
-1.036881593599602,49.0
-0.5690634716315858,40.0
-0.5303654866219043,50.0
-0.7137264998572104,32.0
-0.13945444133610052,37.0
-0.2921601078007414,34.0
0.9178762769093378,45.0
-0.23800934735156726,40.0
0.9289627126380029,44.0
0.3442118842740054,43.0
-0.05830263949505146,50.0
0.27968094281044975,34.0
0.9933943110146708,39.0
0.8416951564805871,38.0
-0.6319126125829394,36.0
0.3922953153096777,43.0
1.4161414040918618,44.0
0.05317222714375869,39.0
0.0041658013622285495,32.0
-0.39534976958374896,44.0
-0.7110981660828222,38.0
-0.3506452907717826,39.0
-1.033150682064191,47.0
0.11288311041158294,37.0
-0.2912802214001331,49.0
-0.8302257217253026,48.0
1.721489247227856,34.0
0.17566847565827232,42.0
-0.8703805149488589,49.0
1.696494384983183,32.0
-0.8817356831610603,41.0
-1.1002130743552274,40.0
1.946562483477189,32.0
0.06591444739619673,34.0
-0.7407600709665809,49.0
-0.5428350012694958,50.0
1.5906651169717088,43.0
0.35355372615021075,37.0
-0.30358704982925877,46.0
0.2814103768064481,49.0
-0.2185816712055812,47.0
1.0491297610961077,38.0
1.1164735580041096,49.0
-0.5445500030262618,41.0
-0.06800860028346245,47.0
0.08875816819530247,36.0
0.3345607129543121,36.0
0.4365122678294724,39.0
