sal_3_lc1vs0_iate,voc_deg
-21175.960464042633,1.0
-32762.59513289704,1.0
-22056.102048475717,1.0
-24142.012795770956,1.0
-28838.35670904736,1.0
-18451.76875417393,0.0
-24806.121280159517,1.0
-31088.441261431355,0.0
-19364.77130005582,1.0
-32325.07764735805,1.0
-24985.26461580403,1.0
-35723.75845686643,1.0
-24686.201751215798,1.0
-20705.161843518486,1.0
-36525.499264091784,1.0
-35416.6863433362,1.0
-25616.286324443445,1.0
-29432.626217339137,0.0
-25805.000403055114,1.0
-26545.708787397067,0.0
-42753.144412167385,1.0
-22718.998759994603,1.0
-36605.396351412885,1.0
-26724.148144679704,1.0
-36303.05974067643,1.0
-24161.525315424667,0.0
-20343.344496031383,1.0
-25256.300757765624,0.0
-35344.75669651313,1.0
-24275.779004083633,1.0
-18093.438413282307,1.0
-39008.42690970941,1.0
-19124.497347839937,1.0
-25132.442507113214,1.0
-28630.397877006224,1.0
-19675.99038311179,1.0
-17406.557356112084,0.0
-33451.62464669669,0.0
-23067.660176909638,1.0
-21648.92747720522,1.0
-32231.9974170036,1.0
-34755.72111029891,1.0
-34966.403034349256,1.0
-42694.38275784104,1.0
-31733.338240989182,1.0
-25396.08430128535,1.0
-35456.50939287542,0.0
-18972.939135323366,1.0
-23764.207152032002,1.0
-18067.794718898007,0.0
-34244.80643361583,0.0
-36264.339947431065,1.0
-39551.08896230649,1.0
-33619.97752995255,1.0
-26671.023610020806,1.0
-24236.169325693998,1.0
-21139.857204837765,0.0
-23105.166951474024,1.0
-21489.384878185352,0.0
-25914.91433822838,1.0
-18753.4292738298,0.0
-22577.98861462762,1.0
-17757.935126684326,1.0
-25239.065683327062,1.0
-36139.45687137703,1.0
-34270.73521007307,1.0
-33254.97175618129,0.0
-34009.07061766925,1.0
-18192.18684880226,0.0
-17592.40727228862,1.0
-34048.70003509306,1.0
-17870.232866216684,0.0
-31264.525356226175,1.0
-33274.11512633281,1.0
-31087.478998430226,1.0
-22020.193318990547,1.0
-23420.03738484399,0.0
-39700.611847363965,0.0
-25983.32240353884,1.0
-33904.7079755013,1.0
-17083.40330836444,1.0
-25099.924909608646,1.0
-17750.463132470668,0.0
-22205.68153181037,1.0
-28389.591236917382,1.0
-36241.97391578983,1.0
-19185.085513769558,0.0
-23321.520442257606,1.0
-38067.940273424785,1.0
-33049.963436614984,1.0
-32067.872016831905,1.0
-38220.971187633906,0.0
-20920.02148246133,1.0
-26658.706408535618,0.0
-30733.40036943586,1.0
-33340.89874726413,1.0
-31446.91981353916,0.0
-24400.79772675352,1.0
-17889.921291531653,1.0
-25961.409973185982,1.0
-31406.866845067227,1.0
-36572.36686328147,1.0
-27948.63394486659,1.0
-20948.136446044005,1.0
-21355.27972268949,1.0
-25338.098528704642,1.0
-24175.797057639596,1.0
-17380.998062906223,1.0
-32380.928071780254,1.0
-32910.69293601009,1.0
-19222.163456404327,0.0
-22464.650035197235,0.0
-25188.82600432389,1.0
-35916.538540183086,1.0
-18125.99871806841,1.0
-21227.115071712888,1.0
-33000.13901524161,1.0
-25322.545800378273,1.0
-17727.66722572611,1.0
-33272.74861353423,1.0
-20661.77921759155,1.0
-20478.508644786933,1.0
-23898.46928469595,1.0
-36306.605063766016,0.0
-25963.65606883213,1.0
-29253.94655880826,1.0
-19373.008822681353,1.0
-32212.335593937292,1.0
-25515.888910702524,1.0
-35423.39779854621,1.0
-17912.176771216873,1.0
-38754.61466226069,0.0
-34467.881971916046,0.0
-17861.059815695815,0.0
-37576.33571536948,1.0
-18453.705973089487,0.0
-25877.506370769377,0.0
-34888.66787257914,1.0
-23816.485929545815,1.0
-29465.608796061402,0.0
-18849.230938715365,1.0
-36524.7318388516,1.0
-29111.673888402664,1.0
-26334.28683722322,1.0
-21395.826462736273,1.0
-26919.158473278938,0.0
-31020.919523216224,1.0
-32352.636760292786,0.0
-31826.67655627107,1.0
-25211.95862251335,0.0
-32602.814053988754,1.0
-31747.797445452255,1.0
-36044.47042386274,0.0
-20743.99437725888,1.0
-35063.53606718668,1.0
-18881.175582943528,0.0
-28715.707774701725,1.0
-24166.555939096033,1.0
-23582.979304592132,1.0
-35051.2666416024,1.0
-36804.985393147814,1.0
-31760.06886764383,1.0
-21405.12405873734,1.0
-35352.42416712672,1.0
-25228.127906206217,1.0
-35267.649341490265,1.0
-43037.563042220616,1.0
-23504.759247874303,1.0
-25852.126360298324,1.0
-24391.28176047441,0.0
-17678.53389463087,0.0
-23395.568343386643,1.0
-19147.896968026696,1.0
-32093.767805924483,1.0
-26787.5746259766,1.0
-26429.39400915708,0.0
-40535.528086319166,1.0
-28415.9847099093,1.0
-30314.628823638726,0.0
-20025.546864210348,1.0
-35615.587192033454,1.0
-22779.482252235633,1.0
-23999.99117799267,0.0
-38209.17496245527,1.0
-34138.47185775729,0.0
-34686.48819191771,1.0
-33634.00042088695,1.0
-27214.876101189562,0.0
-37067.16124188332,1.0
-25552.88204219329,1.0
-38313.1444965847,1.0
-31874.23691107917,1.0
-17711.528151070015,1.0
-37791.46451005355,1.0
-35945.80141825871,0.0
-18630.138232544417,1.0
-30609.632647892347,1.0
-20569.22575375579,1.0
-25797.535708788768,1.0
-26850.124477763344,1.0
-17816.123976251027,1.0
-25071.843670184793,1.0
-27447.89901024884,0.0
-40364.12405565431,1.0
-32503.89035793828,1.0
-22421.579743551607,1.0
-38888.82633719402,1.0
-30411.584182078477,1.0
-21136.38797420631,0.0
-21868.336495330095,1.0
-32876.97007723106,1.0
-31462.151853337316,1.0
-31573.440510342763,1.0
-17747.382768028107,1.0
-31664.720648848757,1.0
-23973.434490077623,1.0
-36795.13088579451,1.0
-29603.592543808947,1.0
-21746.929373148218,1.0
-30261.834579084592,0.0
-36423.170118140944,1.0
-32971.21543818504,1.0
-21684.163962211405,1.0
-38323.53102399076,1.0
-23538.85339104381,1.0
-32937.0025624822,1.0
-30531.36420032211,1.0
-29061.826518299837,1.0
-27588.034471690407,1.0
-24866.057472410095,1.0
-33980.961158224396,1.0
-25656.22529419791,1.0
-20926.878709607958,1.0
-34914.39338123901,1.0
-19971.087249614306,1.0
-28744.96210031536,1.0
-25103.3865458574,1.0
-19274.655493087485,0.0
-17494.601675434693,1.0
-29829.51834568448,1.0
-36591.62041551121,1.0
-25569.824839275796,1.0
-33837.707487851425,1.0
-25387.816914146882,0.0
-32942.817177665616,1.0
-34203.61267504356,1.0
-18774.010264190558,1.0
-23868.128906472302,1.0
-26086.451210745996,1.0
-29177.500344640644,1.0
-32516.05967224671,1.0
-18586.804122049492,1.0
-33359.495258897514,1.0
-24918.269221953105,1.0
-26582.059557075,1.0
-35153.99296325249,1.0
-26243.215037313188,0.0
-25997.88849745217,1.0
-25981.188986422305,1.0
-17680.81371158426,1.0
-25825.968381769788,1.0
-33445.143948248246,1.0
-26750.731383932827,1.0
-22589.876246238753,1.0
-33425.16791280943,1.0
-20670.428862426255,0.0
-18331.141517928496,1.0
-33846.83735974916,1.0
-34187.21085435474,1.0
-25379.468202314845,1.0
-20957.250550045275,1.0
-17331.26769988083,0.0
-17654.0032737023,1.0
-26731.380446668838,1.0
-33397.408568768646,1.0
-35637.01674056244,1.0
-22953.388472021878,1.0
-29427.011057022686,1.0
-33304.7865998801,1.0
-27620.214149706233,1.0
-24984.015329039772,1.0
-24391.813362852834,0.0
-36766.3517443265,1.0
-21084.80413087253,1.0
-24396.20464765968,1.0
-26461.488970400278,1.0
-29087.370914949475,1.0
-25762.447051833245,1.0
-19303.3035817267,1.0
-30378.25697833211,1.0
-38793.710568916926,1.0
-32044.592237028985,1.0
-38128.92167327918,1.0
-19073.141147115417,1.0
-32396.216307671508,1.0
-24893.07537522201,1.0
-17576.608669297933,1.0
-19313.662372709907,1.0
-32114.49938634842,1.0
-22675.661781197734,0.0
-26382.723217230276,1.0
-38743.66596969918,1.0
-24826.706952443128,1.0
-19917.193299401162,1.0
-35478.58565829905,0.0
-35052.37057854037,0.0
-17813.385388389695,1.0
-17621.07386789572,1.0
-24800.244970724503,0.0
-32804.19554961037,1.0
-20858.86517753289,1.0
-34812.46104442282,1.0
-28071.692196281394,1.0
-32823.54282784306,1.0
-24491.13713963092,1.0
-42201.948686394055,1.0
-31319.25711590206,1.0
-17046.493952735316,1.0
-26312.02368431257,1.0
-34503.34735576022,1.0
-21535.302650602534,1.0
-33614.17642510911,0.0
-31442.644951258022,1.0
-29210.12707010882,1.0
-19928.052926782064,1.0
-18427.26777855683,0.0
-30660.178900118754,1.0
-34670.33629053626,1.0
-21971.859233453935,1.0
-22161.414603475845,1.0
-19569.826274566483,1.0
-23937.99210248489,1.0
-23863.054983622926,1.0
-19037.658477352084,1.0
-17911.1469443595,1.0
-40185.94517566476,1.0
-19746.456535921145,1.0
-18538.240071768698,0.0
-39484.36136260111,1.0
-19278.34386945439,1.0
-25288.530528262043,1.0
-25076.947989604407,1.0
-17827.779484080587,1.0
-17738.999128735966,1.0
-21843.69481259409,0.0
-29864.230873094028,0.0
-18651.352346419375,0.0
-25641.94516839798,0.0
-37047.11633936605,1.0
-24077.384144302065,1.0
-21882.02687445801,1.0
-19138.132652528435,1.0
-27486.886993823944,0.0
-30243.573487228336,1.0
-31202.95676253335,1.0
-18099.40637818259,1.0
-26810.678253971684,0.0
