empl_chge_lc2vs0_iate,olf_x0
-1.341240015602063,59.0
-1.182703755601826,27.0
-1.4129850990417294,67.0
-1.7458671021527383,86.0
-1.766114266051169,57.0
-1.662272417243703,40.0
-1.4021891872423877,39.0
-1.5302562466517693,15.0
-1.3639173709034214,8.0
-2.2292201845637996,60.0
-1.1860106173613776,13.0
-1.8716970078933155,84.0
-1.5015976816998664,18.0
-1.7068472904741514,74.0
-1.514406417569734,14.0
-1.598940892183697,59.0
-1.336849948404403,2.0
-1.4954164142547313,59.0
-1.8788672043898933,35.0
-1.6374420120228668,31.0
-1.7698646337832302,46.0
-1.9288478144967072,22.0
-1.0243054355315024,22.0
-2.0874021294254836,27.0
-1.843555990102149,58.0
-2.0658476158331807,25.0
-1.0218022709463639,22.0
-2.3356768852019085,29.0
-1.0989665511370652,8.0
-1.393606323554705,69.0
-2.2257890889674403,50.0
-2.327697473659968,31.0
-1.6068151477378012,32.0
-0.8588491519684467,32.0
-0.9103662656924256,8.0
-1.1378627629304003,43.0
-2.1311460381248324,46.0
-1.8464914696303327,83.0
-2.2125561403836977,25.0
-1.7042521591301585,39.0
-0.6442457247339453,20.0
-1.9097046162252151,54.0
-1.4409504974342981,68.0
-2.2350566375518137,79.0
-1.8404524296704312,33.0
-1.2051831571455338,43.0
-1.6823099324990283,3.0
-0.8996310303460753,30.0
-1.8003278385827333,18.0
-2.3043945503223244,28.0
-0.8545075141489614,45.0
-1.7291801443271364,12.0
-1.702784282352011,12.0
-1.7231891770481291,10.0
-2.121573884677299,60.0
-1.1913460752386247,11.0
-2.0266122585397954,51.0
-2.008675239145611,66.0
-0.9281637262204306,24.0
-1.1637783351205462,6.0
-1.4210027291348981,41.0
-1.433950534802115,53.0
-1.7262758772083406,27.0
-1.0213599582676645,35.0
-1.6371003319180901,82.0
-2.302160009722117,31.0
-1.9055181725366857,61.0
-1.5999372466555564,26.0
-1.4377510069858594,42.0
-1.4047281599674208,9.0
-1.9715562347259201,22.0
-1.1859625471670905,11.0
-1.6272052545385738,24.0
-1.1025083449131474,33.0
-1.730013050965268,26.0
-2.309986378443238,78.0
-0.9808357215576703,24.0
-2.14658792295295,33.0
-2.099759383572702,55.0
-1.635204605357865,33.0
-0.8433328303302124,2.0
-2.2526698811429107,76.0
-1.916253719433465,25.0
-2.4743847119105324,28.0
-1.720326310621192,3.0
-1.9761848801942237,45.0
-1.4331610959029888,44.0
-1.367725750359245,74.0
-0.9791844381393648,19.0
-2.1375635455227457,17.0
-1.8758751546332253,81.0
-1.7487804983540343,64.0
-1.3752522644046274,22.0
-1.8145958151399686,61.0
-1.2156296384053769,59.0
-1.8873165018934928,18.0
-1.634920957526697,39.0
-1.93220105568026,39.0
-1.6312992352439082,26.0
-1.9800722129374604,24.0
-1.9510321078550605,59.0
-1.1201888269417075,8.0
-1.9710403972577626,63.0
-2.316921731920415,69.0
-1.5307414096684906,49.0
-1.6745776442948959,33.0
-0.8618474897863924,42.0
-1.976690701368033,44.0
-2.048175689970918,83.0
-2.261293323303214,63.0
-1.9757741208492203,72.0
-2.230573585624539,14.0
-2.3135656142790544,64.0
-0.9203403145402875,8.0
-1.4370017786255023,82.0
-0.9203141683461088,34.0
-1.3173066195771648,58.0
-1.761634136623544,20.0
-1.435332406283679,54.0
-1.4770305999849829,19.0
-2.203400452931014,58.0
-1.9219396465877838,73.0
-1.892103112729815,32.0
-2.058813136304363,71.0
-1.6840952860802856,47.0
-2.072129461389494,23.0
-1.589669892565051,75.0
-0.7134024760908142,26.0
-1.8272820796941651,11.0
-1.116007501333103,5.0
-2.4558964180828977,14.0
-2.0104861823700317,36.0
-1.6989819098584618,45.0
-1.1659389446299855,18.0
-1.198124093789539,19.0
-1.2034430162782452,20.0
-1.5038830316000196,45.0
-1.3629106399588178,48.0
-1.3339235841771138,25.0
-0.6935914110176573,42.0
-1.8670833758055663,48.0
-0.8512695041857208,26.0
-2.068997937707305,25.0
-1.596935549208722,18.0
-2.1463145749750807,17.0
-1.3346094261543047,32.0
-1.8525465804129357,45.0
-2.242104189314323,19.0
-2.2073369473327005,71.0
-1.2049582869312077,48.0
-1.3258829562807268,20.0
-0.8148200161009493,43.0
-1.8320325758526677,35.0
-1.933151706185336,14.0
-1.4644212105690848,9.0
-1.3400551092866912,32.0
-0.7589977012817212,13.0
-1.2613816730483323,33.0
-2.4343556469906575,38.0
-1.539713897229821,24.0
-1.5996554340018585,60.0
-1.7525277197863236,25.0
-1.3063903266733363,53.0
-1.4449705868633334,22.0
-1.3246442564517507,54.0
-1.788944246827874,31.0
-1.5653386399746647,66.0
-1.526742878702475,78.0
-1.4398158088651756,31.0
-2.2109477031155413,32.0
-1.5195434435860575,51.0
-1.232862477518649,37.0
-1.7479887675910617,37.0
-1.9421758307806645,7.0
-2.429399517623108,49.0
-1.1987511052323536,18.0
-1.7726040298279384,10.0
-0.8767951632174245,29.0
-1.3625975423476104,30.0
-1.8110994821336406,56.0
-1.1864192914415033,15.0
-1.5446255945489527,41.0
-2.26308999814008,39.0
-1.2094578241140765,6.0
-1.1493256419816538,42.0
-1.878382957748961,61.0
-2.356170309796568,50.0
-1.2973217414896272,47.0
-2.186612031666579,65.0
-1.8116723932748917,68.0
-1.82952818826115,13.0
-2.2368096452323605,24.0
-2.0433199163643105,70.0
-1.337726498835762,36.0
-1.883893849311092,50.0
-1.5506832112669382,7.0
-1.7756118638571914,38.0
-1.7715561262308004,20.0
-1.9794613672406758,54.0
-1.1689510602172835,54.0
-1.2847311707806301,15.0
-1.6327405900044711,70.0
-1.1748405727225675,51.0
-1.440507047211896,12.0
-1.6973031975444692,30.0
-1.9189749658524198,60.0
-2.040879221951116,57.0
-1.3773330962449404,46.0
-1.5627207829790746,45.0
-1.3874678518311874,50.0
-2.172483183630897,66.0
-1.9146010839681682,50.0
-1.2945502815127503,9.0
-0.6048479957703017,14.0
-1.9949704475679955,10.0
-1.97115856216945,44.0
-1.6137798906475795,56.0
-2.1478368722697625,74.0
-1.3349960876302625,85.0
-1.217098540455598,22.0
-0.9033234622360258,37.0
-1.8442838607573746,30.0
-1.7717533636163498,71.0
-1.5476644099865167,19.0
-1.0411593476060996,37.0
-2.334053315448498,59.0
-1.592887005588632,7.0
-1.9591990001020445,50.0
-1.2094976573840373,58.0
-1.4328223154474191,45.0
-1.6533176645391743,59.0
-1.7760903960803975,15.0
-2.4137742960462636,34.0
-1.25362552961949,57.0
-1.6783862322372995,5.0
