empl_ttl_lc2vs0_iate,unem_x0
-9.52420390129479,23.0
-9.972310755715153,18.0
-8.690331901293561,1.0
-10.203758315991356,13.0
-10.032236192459385,20.0
-10.27589461005121,13.0
-10.270994685216246,7.0
-10.68987422469237,4.0
-10.455272575170456,12.0
-10.495215773805379,4.0
-9.943273272656464,22.0
-11.63726759927718,22.0
-12.263698971470621,17.0
-10.060826222107703,9.0
-9.869283514593556,14.0
-10.376136674381657,22.0
-8.937427014658777,15.0
-9.500680053270631,4.0
-10.397448488887635,4.0
-9.821778058907077,11.0
-11.24536717162849,8.0
-10.745990378605423,14.0
-12.188621207232252,19.0
-9.62485277341956,19.0
-10.107888235406197,13.0
-9.78754829147461,2.0
-10.870456532773062,8.0
-12.75145477308685,3.0
-12.41528845519504,16.0
-9.705468855207563,20.0
-11.581492825186581,9.0
-10.2848954204407,1.0
-10.960041033292418,14.0
-9.756263539862722,11.0
-10.247703615521035,12.0
-9.242283678742954,7.0
-10.241669040828516,8.0
-9.971395228081153,6.0
-11.28646000625155,9.0
-8.917401228400058,21.0
-10.10040438824571,2.0
-10.161896222176733,20.0
-9.971287256633902,12.0
-12.013310147436286,21.0
-10.208185080158842,7.0
-10.521425518488908,7.0
-9.50408541242431,23.0
-12.568956844036432,6.0
-11.504879675534607,12.0
-11.18706375865329,1.0
-10.944037256278797,21.0
-9.903164334048505,1.0
-9.290584529269633,16.0
-9.828899395232781,14.0
-9.549898177526694,5.0
-9.606080242822854,3.0
-12.220311829937902,8.0
-9.280698071035472,1.0
-10.052373034790593,6.0
-10.180731513804696,18.0
-10.288883947702733,9.0
-9.627339707193892,16.0
-9.098179749555285,8.0
-12.35198321386795,10.0
-11.199513138312943,2.0
-8.5925013331309,6.0
-10.246578235074892,12.0
-10.127313530181636,4.0
-11.70950530416489,11.0
-10.757311187035091,4.0
-11.036577768112876,0.0
-10.055606291181203,9.0
-9.69725823825079,13.0
-10.587636794762474,8.0
-11.464537604641631,5.0
-9.194567812563145,11.0
-9.631200327695025,15.0
-11.088473628182493,3.0
-10.383050734086867,5.0
-9.068414459076767,23.0
-10.479530395908036,22.0
-9.50760292278771,20.0
-9.33260996790436,3.0
-9.655335936520864,11.0
-9.747346863977224,6.0
-8.750608586558938,6.0
-9.929602805378035,14.0
-9.851361280132995,7.0
-9.706199079440095,13.0
-12.239834772623823,16.0
-11.127883791177776,2.0
-9.30363970782708,1.0
-10.469911126629555,10.0
-12.058192142117653,9.0
-10.86095525424162,17.0
-10.908260885465904,17.0
-11.842967409348766,14.0
-10.933997222437064,5.0
-10.32951554653137,10.0
-10.082464455729294,21.0
-10.204701413448761,17.0
-10.169230310129418,12.0
-10.23607901951144,14.0
-9.490034012801832,19.0
-9.549928954034101,19.0
-10.387561882504741,20.0
-10.981703578585307,6.0
-9.644267703930073,21.0
-10.4681642632919,22.0
-9.723687198452673,23.0
-9.606470108643125,5.0
-8.675754712635836,4.0
-11.575640191256287,20.0
-10.656408922350355,17.0
-10.603010206957732,11.0
-9.264024889382844,3.0
-10.414256422062563,12.0
-11.506783714199306,23.0
-9.94527128106973,20.0
-11.000730118598462,22.0
-9.892397271225239,24.0
-11.751360716837436,2.0
-10.738428203766436,0.0
-10.87965032560004,4.0
-12.148291250118255,11.0
-10.197302826185998,20.0
-10.930419370610895,10.0
-10.367778713682101,5.0
