empl_ttl_lc1vs0_iate,sex
1.2534553763912615,1.0
-2.8673178821035528,2.0
5.4105244058591895,1.0
-1.1939900419156904,2.0
1.0315717132328213,1.0
-3.461183418600194,2.0
3.347623755417092,1.0
2.701397795009934,1.0
-1.6908096195303841,2.0
-4.3418262627146955,2.0
5.166933937322375,1.0
6.446341684757163,1.0
2.5203492266194405,1.0
-0.04299972478866665,1.0
-3.1230758050851133,2.0
-3.9036750078157265,2.0
-0.5599639576111,2.0
2.3809195162142247,1.0
-4.300131243279523,2.0
-2.0539981238875997,2.0
-1.7676036110350846,2.0
1.3284573049666641,1.0
3.5635605215181254,1.0
-2.18993649786662,2.0
-2.36031608598838,2.0
-3.9684775777267935,2.0
-3.886767794135391,2.0
-2.9427757210008796,2.0
-2.1022606099751844,2.0
-2.5977046857418156,1.0
-5.445869916330995,2.0
-0.571972985982273,1.0
1.8416188335355015,1.0
-2.463684454347333,2.0
-3.8535155726767667,2.0
-2.8033181076140052,2.0
-0.10354683436000656,1.0
3.742633763716438,1.0
-2.6814862147170317,2.0
-1.7361944282936044,1.0
-3.3441991495043744,2.0
-4.419681263872567,2.0
1.875849346151295,1.0
1.8551869803488632,1.0
-1.5157329545668632,2.0
4.522220096254094,1.0
-4.31944367803346,2.0
-3.8969432758878098,2.0
-4.2620945785335875,2.0
-3.0678213168830886,2.0
-5.041652183630826,2.0
-4.6764241622984635,2.0
3.1389680531076323,1.0
-2.430394743853609,2.0
-1.7982765804819372,2.0
-1.538095366254404,2.0
-5.232484035686584,2.0
-2.328486192056155,2.0
-3.4136124381246673,2.0
-3.1463370459077975,2.0
-1.4720221119983732,2.0
-5.007633553366876,2.0
-4.113504424676826,2.0
-5.539249271132295,2.0
-4.025652778310239,2.0
-2.554735467175884,2.0
-3.0664365808886607,2.0
-4.530782166055744,2.0
-0.10691394637946194,1.0
-0.2790920492430593,1.0
4.440391354706313,1.0
-4.015421519449094,2.0
2.7371152013381366,1.0
-5.842028509742422,2.0
4.990055866637549,1.0
-2.0138816002038102,2.0
-4.0705415158045675,2.0
2.029411603517957,1.0
-4.045114113552409,2.0
2.8358235050475664,1.0
-0.13358371144345416,1.0
-2.760688546601262,2.0
-5.06886425423534,2.0
5.781717911808048,1.0
6.7365943742748,1.0
4.825234853663787,1.0
2.392573420224453,1.0
-3.2241152363628798,2.0
-4.4200595089451165,2.0
-1.8513106004497195,2.0
5.288707619110385,1.0
-3.8845379541075435,2.0
-1.194998241600984,2.0
-2.372856280766842,2.0
-3.4970349616712664,2.0
-4.9036221291012625,2.0
4.167857902775922,1.0
-4.174327121558783,2.0
-5.521521395542476,2.0
-0.08856295417295246,1.0
-3.8493747926243955,2.0
3.622634781115147,1.0
-2.0379113480479596,2.0
3.222536632813382,1.0
-4.560186820749864,2.0
-2.8691433028900404,2.0
3.1260738940635022,1.0
-4.050637366875423,2.0
-3.278835854562838,2.0
-3.269369628042261,2.0
-1.5682177878100192,1.0
-4.964247388040497,2.0
-2.2344376570718425,2.0
2.9431989094513753,1.0
-3.5283167360164374,2.0
-3.626079727490998,2.0
-1.3774599742582532,2.0
-4.13946447051558,2.0
6.127703465036989,1.0
1.7356707561358817,1.0
-0.7813437182704039,1.0
-2.2148859121230293,2.0
-0.6254174783249302,1.0
-1.2835870220943209,1.0
-3.0947831824796492,2.0
2.4863211733921236,1.0
-1.9465444150827995,2.0
-4.232760906249073,2.0
3.4848563111171575,1.0
-3.1505772366935574,2.0
-1.27444569211821,1.0
-3.6831435674671487,2.0
-5.067568623752255,2.0
-4.07849371713196,2.0
-3.186963127977632,2.0
-3.2160018085207076,2.0
-6.143880873760358,2.0
4.901417215258433,1.0
-3.0077161305713043,2.0
-3.3336530226919194,2.0
-2.9842006037757076,2.0
-5.630414412823128,2.0
-0.45678586293950785,1.0
-1.4151230116117834,1.0
-2.3447040548895806,2.0
4.3984890255479066,1.0
-1.7414237819165577,2.0
-3.4016760545941365,2.0
-3.986005927385985,2.0
-2.2018412114389796,2.0
-5.553430560042114,2.0
-1.5603220858787443,2.0
0.07818434792695084,1.0
-1.8756124328055206,2.0
-3.9800276339263534,2.0
-2.5266480066285553,2.0
1.1184224811841603,1.0
2.7444935842241556,1.0
-2.94022422165702,2.0
-3.510642117286426,2.0
4.6189762400993235,1.0
-2.2949994261746514,1.0
-2.640177429526377,2.0
-4.043676254980746,2.0
-5.5804275685855105,2.0
-4.181963729233158,2.0
0.11804752824095255,1.0
-3.722788300124588,2.0
-4.545756826702351,2.0
-1.845771065281713,1.0
-2.978284817944698,2.0
5.655478648206602,1.0
-3.3355612352336568,2.0
2.148780849951588,1.0
0.8332875925453695,1.0
1.8818640048307675,1.0
-1.1473511436194015,2.0
2.6877539505613064,1.0
-4.857968280045107,2.0
-3.932104588911746,2.0
-3.7011889775140876,2.0
-4.220158016554789,2.0
2.243989752746444,1.0
-2.815730507483094,2.0
-3.318100492626919,2.0
2.306527412829741,1.0
3.3551439918720307,1.0
2.3639312176527993,1.0
-4.598892791882971,2.0
-1.8876590170744394,2.0
-4.4400408128150035,2.0
-2.3694133164991884,2.0
3.9008915141478315,1.0
-2.9271674707306534,2.0
2.390611902664377,1.0
-2.887367347129093,2.0
1.709249760847046,1.0
-2.853217585970153,2.0
3.029929669366239,1.0
6.309520341117112,1.0
-2.485395816925961,2.0
3.2325561094327977,1.0
-3.5571627381364603,2.0
0.3560719180069827,1.0
-2.9678140355063434,2.0
-3.720780723731597,2.0
-2.636648282745572,2.0
-5.588056633906331,2.0
-3.0751274139798954,2.0
2.4273492990095926,1.0
0.39377979673716323,1.0
-3.8790268263665393,2.0
5.466516366540432,1.0
4.778116514240504,1.0
-2.2014995653305016,2.0
-4.095743007583523,2.0
1.7742077776533547,1.0
0.6058693350075162,1.0
-2.9201109591479812,2.0
-2.424245610441031,2.0
3.580836198276925,1.0
-2.5197628173150757,1.0
-2.9756381875827276,2.0
-2.481457209289802,2.0
-0.8518464576469005,1.0
1.247796720374068,1.0
3.7788106772003633,1.0
4.052235256525336,1.0
-2.0306499185892433,2.0
-5.025069962290014,2.0
1.3623331352103727,1.0
-3.9625782043730293,2.0
-4.709949168321487,2.0
2.1870047546763787,1.0
3.0135103560103103,1.0
1.7107720078191657,1.0
6.318344911153695,1.0
-5.734386879114502,2.0
-2.9748524633408113,2.0
2.2703640422123526,1.0
-2.3420771821456747,2.0
1.1683627044763691,1.0
-5.29832342891128,2.0
-3.852334925979342,2.0
-3.6009023748876876,2.0
-2.223218403416128,2.0
3.488375939511939,1.0
-2.603590356165961,2.0
7.23715206424823,1.0
-3.7248527043529527,2.0
0.7676757416822636,1.0
-3.6811195695147685,2.0
-4.892550737193956,2.0
2.220473575861841,1.0
-5.136588228653793,2.0
1.7785778909354248,1.0
-2.4756300706465284,2.0
-1.648672671269586,2.0
-2.6727366142895805,2.0
-2.8170615734509266,2.0
5.682616601007698,1.0
-2.6646574126557163,2.0
-5.871447927026258,2.0
-1.0631066705820695,2.0
1.6255975518356256,1.0
1.2441139297994672,1.0
-3.3275882180955847,2.0
-1.6636665447995345,2.0
-3.9233299118071514,2.0
-5.212629758220103,2.0
2.615535640682343,1.0
2.034075892604029,1.0
-3.9232014054403326,2.0
4.93113549993195,1.0
-5.7062431043117945,2.0
-1.3279153014547156,2.0
2.106126815388721,1.0
1.3665784923034636,1.0
-3.6616431895718167,2.0
-3.8409131008085806,2.0
0.09088866244092886,1.0
-0.5816691455265084,1.0
0.8942430185467067,1.0
-1.948827025541962,2.0
-3.489600690622377,2.0
1.3106928771527335,1.0
4.675467259801545,1.0
-2.6484700646690795,2.0
-0.6194466306509643,1.0
-3.6935368352605495,2.0
-4.18070477327917,2.0
3.6236355703418246,1.0
-3.529558859895569,2.0
-2.991872470662805,2.0
3.0285932737616528,1.0
-1.492824304576982,2.0
6.814569549980611,1.0
-4.152014696605341,2.0
-3.846812776491741,2.0
-0.7703923434222828,1.0
2.0646187664973414,1.0
-2.6514763855756027,2.0
-4.311918392704343,2.0
1.307182833259894,1.0
-6.016854680039382,2.0
-3.2476470724320587,2.0
1.832138069397772,1.0
-3.988053392727669,2.0
-2.8965296695446585,2.0
-5.129242207369835,2.0
-4.667562504171027,2.0
2.4371936825962637,1.0
-5.415671045186813,2.0
-4.821612907797062,2.0
-2.632657398827003,2.0
4.604319337226192,1.0
-4.158771665670834,2.0
3.005715214589063,1.0
6.294937457036351,1.0
6.9798222122985685,1.0
-1.8383581837315255,2.0
0.3222321972016269,1.0
5.648885315117858,1.0
1.8137730566650103,1.0
-6.073554991343153,2.0
-5.068959642590872,2.0
-0.7071136735038572,1.0
-4.907917555361044,2.0
4.470050655365998,1.0
-5.410275301786166,2.0
1.5551967194631442,1.0
-4.911542637293644,2.0
5.9452624098433136,1.0
5.38784291091243,1.0
-5.498939840737319,2.0
-2.695955770977519,2.0
-4.032922696346937,2.0
-3.9471451689018506,2.0
-3.421973941887341,2.0
-1.3103295256396206,1.0
-0.9238046580237993,2.0
-2.9081294826779907,2.0
-4.395747519479347,2.0
-2.951189976094855,2.0
-0.20538643753848662,1.0
-2.345269733556222,2.0
2.5155409448249113,1.0
-4.275332716964682,2.0
5.018130833324445,1.0
4.11469620155891,1.0
0.5854626844343427,1.0
-4.776313613389382,2.0
-4.505389836454728,2.0
-4.388826110793608,2.0
-4.2386207714324655,2.0
-5.32683430202953,2.0
-3.5303635840002565,2.0
-1.245917563776867,2.0
0.17015538398897423,1.0
-2.448933745032982,2.0
4.311486252105927,1.0
-5.236475129800637,2.0
-4.169861028205218,2.0
5.38840667071079,1.0
-0.2841175693195228,1.0
3.0435621526981764,1.0
-4.320763741760165,2.0
-4.131546630867819,2.0
0.6559320009767737,1.0
3.083814734921698,1.0
-0.9543341275380297,1.0
1.7056113018419448,1.0
-3.926910118471585,2.0
0.4777515319623782,1.0
1.1474258323475226,1.0
-3.9452748198130116,2.0
-3.9689889258291227,2.0
-3.513121510529503,2.0
-3.447419774256144,2.0
-1.6510480667562133,2.0
1.3848977515129612,1.0
6.8242694352560935,1.0
-4.015928469589871,2.0
-4.285883300157555,2.0
-3.404002486388034,2.0
1.5294907504345097,1.0
-3.5718136288861317,2.0
-4.379946891841606,2.0
-3.644149495747737,2.0
-0.8497836980465734,1.0
-1.40416149607693,2.0
-2.114177140073354,2.0
-4.887024237589152,2.0
1.6743517080576789,1.0
-4.13017710535335,2.0
-0.7607012366436743,2.0
-0.3816908615349437,1.0
6.989929420468473,1.0
-3.2696116379302804,2.0
3.7864874113350617,1.0
4.948847222854643,1.0
3.5404676183089823,1.0
-2.9980706696333055,2.0
-4.407908981322636,2.0
-2.9426356632170716,2.0
-2.466509793358692,2.0
4.026578907457633,1.0
1.8715224053654453,1.0
6.769712480266819,1.0
-0.20064940777540663,1.0
-4.9224394063421135,2.0
7.111765242266505,1.0
-4.802317920630132,2.0
-5.985449827709564,2.0
-1.4529294966027884,2.0
1.7827789424094114,1.0
-2.6266409291753434,2.0
1.2415141496676347,1.0
-3.091326325152986,2.0
2.378755752628697,1.0
-2.0902861829450323,1.0
-2.052890203691184,2.0
-1.5945619104306283,2.0
2.6046145547378003,1.0
-2.102850108548127,1.0
0.9147464730343868,1.0
-3.5388460089170626,2.0
-4.791440795021872,2.0
-0.37424771718711813,1.0
0.04863337982682259,1.0
-2.7953767853752147,2.0
3.452399289107632,1.0
-2.2718742233801223,2.0
1.7172637235365285,1.0
0.9403984769226583,1.0
0.6130107867918282,1.0
2.741578907443916,1.0
-4.008949022226619,2.0
-5.994005236249432,2.0
-2.3958655065018424,1.0
2.2750114791315665,1.0
-2.525066634574503,2.0
-3.683969914840168,2.0
-3.8903089927928334,2.0
1.7153908555121575,1.0
0.7935788691407288,1.0
-1.215073787406018,1.0
-1.0862551680318722,2.0
0.11828114365294073,1.0
-2.8829029751886868,2.0
-2.436677693424023,2.0
-3.830191705180561,2.0
-1.9636762343642356,2.0
-2.4251918967531716,2.0
5.055440726351175,1.0
-4.460259634686405,2.0
-3.662597817968837,2.0
-3.852624694506087,2.0
-3.0476299151419948,2.0
-1.9728667623359648,2.0
-1.1199832194312425,2.0
-6.586175026750812,2.0
-2.383908782211414,2.0
-3.8421906905264382,2.0
-2.6042843570301715,2.0
2.0251099644893973,1.0
4.596994315144195,1.0
-5.3475043804948275,2.0
-5.830738174500771,2.0
-1.4772861349210868,2.0
1.0063802775635922,1.0
-1.4786302858453118,1.0
-2.6662236372299897,2.0
0.9253581314978505,1.0
7.640940644961546,1.0
2.000728640701417,1.0
-4.340887164768954,2.0
0.28243331402337946,1.0
3.6939255289769264,1.0
2.7403564664179503,1.0
-3.854854044155664,2.0
-2.3605506170067203,2.0
-3.086890559755738,2.0
-4.21267064974513,2.0
-5.148735726725471,2.0
-4.344948473143084,2.0
-4.011547323422569,2.0
-2.7022007501649177,2.0
4.864688835102252,1.0
2.801964558120244,1.0
-3.7164967555766664,2.0
-3.347701246014135,2.0
5.475830046524157,1.0
-2.243961618537539,2.0
-3.6106445407187233,2.0
2.5347925589840288,1.0
-4.807086092926335,2.0
-3.602248057225167,2.0
-2.0973849822469113,2.0
-3.969944855101545,2.0
3.10032367220526,1.0
-3.051494109830104,2.0
-3.3304106558633473,2.0
-3.5020579523582316,2.0
2.2326705926004164,1.0
1.383476976752867,1.0
-2.3762451120306163,2.0
-0.001096914871720145,1.0
-3.1378987269984115,2.0
0.17207112674829883,1.0
-5.69453370800158,2.0
-1.6730134707819404,2.0
2.265961418116869,1.0
-4.6763482629258935,2.0
-4.366900358403528,2.0
-2.9043640730917333,2.0
-2.981221708706071,2.0
3.154721334010196,1.0
1.530474361119089,1.0
3.296571257656134,1.0
-4.219678442608839,2.0
-5.72771119788568,2.0
-0.1515219780985168,2.0
3.2809727284899157,1.0
6.752702809375125,1.0
-1.437196130109828,2.0
-4.296692121574957,2.0
-3.29213510127187,2.0
4.306725972006174,1.0
2.0309797094699813,1.0
-0.32972207658580266,1.0
0.3449182162836837,1.0
-2.6019304687254223,2.0
-5.706861830463788,2.0
-0.39940933622183117,1.0
-1.4566783768978127,1.0
-2.229552096279139,2.0
-3.508162626885937,2.0
5.394415968399968,1.0
-1.7737217054961705,2.0
-1.275051030418196,2.0
-2.8172241352015015,2.0
-2.996611823213188,2.0
-3.1531022167305167,2.0
-4.093053776076381,2.0
-3.588638466712794,2.0
3.8324696203063864,1.0
-4.425072841362608,2.0
-3.2392719169217505,2.0
-3.075738449500667,2.0
-2.328630850727772,2.0
2.915355216744431,1.0
1.1392226235216052,1.0
-6.030005104732746,2.0
-3.491558318935073,2.0
-4.063339090555152,2.0
-5.056621983568476,2.0
1.4836041822019645,1.0
-2.7100046823894326,2.0
2.148751120683586,1.0
-2.0977061750534562,2.0
5.439736695019647,1.0
0.9977450171195055,1.0
5.146415613933694,1.0
-4.061739771733003,2.0
-1.2028073461946935,2.0
0.9309535398800377,1.0
-3.5986814022101496,2.0
-4.654515620020778,2.0
-3.201514847520861,2.0
1.9146086234841935,1.0
-2.9498378013699,2.0
-3.5210990697304267,2.0
0.9318907953762885,1.0
-2.826601909655279,2.0
-3.0075387237114306,2.0
0.26169423749161425,1.0
2.784244918734315,1.0
-2.993899086097283,2.0
-3.05718603860892,2.0
-0.7458921405853844,1.0
2.5212490259619433,1.0
-4.425949233411688,2.0
-3.6878287545334696,2.0
-4.680644792284822,2.0
-0.4753668040666241,1.0
3.385281547204433,1.0
-4.963485789149851,2.0
-5.658221889823019,2.0
-3.5394921839086195,2.0
-2.8978724440738093,2.0
-3.091197183980988,2.0
-0.8340567623291417,2.0
-2.612162905819769,2.0
-3.694954910792679,2.0
6.775314609381645,1.0
-2.8431381529882724,2.0
1.4200437957764824,1.0
7.743418367508234,1.0
-4.246279551184919,2.0
-0.2316511237415737,1.0
-4.68442952190108,2.0
-4.438867847916697,2.0
-0.23073859966578136,2.0
-0.5667947549188428,2.0
-1.397256895214118,1.0
3.2401590240659712,1.0
-4.997442141821087,2.0
-0.26833248678490507,1.0
-0.46514362421536815,1.0
3.018671568028312,1.0
-4.132574793297647,2.0
-2.8541473095612875,2.0
-4.170932963252544,2.0
2.6262379018074005,1.0
-4.603272174707932,2.0
-0.3942046247021831,1.0
1.0316163844936264,1.0
0.2684498504987687,1.0
2.1752487344741276,1.0
-4.167228963624313,2.0
6.46346546796333,1.0
-2.569856258714099,2.0
-1.3640885087134607,2.0
-5.027788848015686,2.0
-3.7990243662060275,2.0
0.7709843028941354,1.0
-3.409772983926359,2.0
0.37366984666867675,1.0
-4.218920977750126,2.0
7.191607123311636,1.0
1.2189880171216099,1.0
1.1113683876744398,1.0
-2.7588730190170034,2.0
-1.8382186692859752,2.0
1.7044709888831302,1.0
6.660627750288707,1.0
0.509057522423142,1.0
4.942205441175976,1.0
-3.978275870376719,2.0
-2.9359574090858667,2.0
-3.4640498499735726,2.0
3.463457725424317,1.0
3.8253110923385254,1.0
0.7834476088186668,1.0
6.062280204027681,1.0
-3.8494794009118496,2.0
-2.7616885164331926,2.0
-3.2301421856577495,2.0
2.2417685933961153,1.0
-3.4638558058330653,2.0
-3.390700485505283,2.0
-4.605533981309242,2.0
2.627650896124147,1.0
2.3690458769469114,1.0
-2.95310078574426,2.0
1.340611680350187,1.0
2.0899116424638144,1.0
-4.144536461628922,2.0
-1.470610304600926,2.0
2.5086614886649876,1.0
3.1893657678037854,1.0
-5.0758179206153375,2.0
-4.8103947708752255,2.0
-4.196657913915843,2.0
-1.8641169565782447,2.0
-5.245748070145681,2.0
-2.1413043629466757,2.0
6.387054395768304,1.0
-4.292699920719142,2.0
-4.593945538201879,2.0
-0.26790457837796433,1.0
5.563813538444175,1.0
-2.7266061796678276,2.0
-4.653925958587808,2.0
-1.5659907477102735,1.0
4.315001247694287,1.0
3.4155340718747365,1.0
2.5346158232198395,1.0
-5.288485207899075,2.0
-3.9923609252335663,2.0
2.3400300922307795,1.0
-2.5921756500039685,2.0
-3.088895291002347,2.0
-2.281510287746916,2.0
-2.68828749782459,2.0
-3.295411332837129,2.0
-3.8384709012725096,2.0
-2.2626995238985623,2.0
5.343843595541765,1.0
3.782830746871533,1.0
-0.7098106385385425,1.0
-4.918089319825927,2.0
-4.365052505793229,2.0
2.157448086697431,1.0
2.56019463883889,1.0
-1.7198892412489895,2.0
-4.928173121899618,2.0
-5.444752952716013,2.0
-4.397000516501436,2.0
4.007323154116683,1.0
-1.4522032679725598,2.0
-1.1787444751365035,1.0
1.3422318285692016,1.0
-0.8018224023108897,2.0
2.3118365379984884,1.0
-1.1259368873588946,2.0
-2.5522321280876556,2.0
4.29878658381906,1.0
1.7678699868763008,1.0
1.2801976346596242,1.0
-4.732781090100033,2.0
-4.399389585257733,2.0
-1.739535174207763,2.0
5.196175366662774,1.0
-0.6824258117752457,2.0
0.45091399244859154,2.0
-3.4737685208899522,2.0
-3.6509665194695984,2.0
5.425823423127264,1.0
-2.28849616873193,2.0
-4.747409602350979,2.0
4.570391669867616,1.0
-3.3864978761777706,2.0
-2.731142016160134,2.0
-2.8205630981712404,2.0
-3.673580477480625,2.0
-3.510655248879568,2.0
1.43996709623143,1.0
1.2420154945489779,1.0
1.1296250235849676,1.0
-2.939197866692772,2.0
-2.7310053251334043,2.0
3.286322867944314,1.0
-0.6913330376405609,1.0
-3.1232871585910624,2.0
2.2993498034772557,1.0
4.432179266542228,1.0
-5.788086301731813,2.0
1.8751938890699344,1.0
-1.4741603856309817,1.0
-1.7130121484740723,2.0
0.12257298057043231,1.0
-5.544527631002612,2.0
-4.080156749501202,2.0
-3.03608828126913,2.0
-2.915803877460892,2.0
-2.1095951795115027,1.0
-3.2310734558070138,2.0
0.47503804881631195,1.0
-3.3122726544603585,2.0
-2.818992047374143,2.0
-0.3598319532290919,1.0
-2.3054015599114015,2.0
-4.364432462615019,2.0
-4.5603748910350435,2.0
1.9736205071965465,1.0
-3.7203792367734967,2.0
-1.286265285017572,2.0
-1.7207008387174774,2.0
-2.1271521947311864,2.0
-4.401960624734984,2.0
-4.122320805001243,2.0
2.2467773516229985,1.0
-3.0662317514289064,2.0
-1.8344825782503285,2.0
2.1189858917207722,1.0
-4.236751680868686,2.0
-4.6140582589488535,2.0
-3.2295921636496203,2.0
-2.7976370294914554,2.0
-2.5368739687689406,2.0
-5.034288171671756,2.0
4.227841366887679,1.0
-1.9305858795447846,2.0
-4.17232113793127,2.0
-4.757425613876036,2.0
-4.292052311718353,2.0
-2.63874744257747,2.0
-2.3498811315337846,2.0
-2.6969041479185565,2.0
-3.1563666555675756,2.0
-4.014565372650742,2.0
-4.5855814160277975,2.0
-2.935165533506556,2.0
5.60285665831094,1.0
0.7156500048842429,1.0
-3.7935064071917948,2.0
-3.0517682669581525,2.0
-3.6104965397882305,2.0
-2.7289388580130147,2.0
-3.4747286844313603,2.0
-4.630413154961438,2.0
-4.041599701839766,2.0
2.849538098236296,1.0
5.253431462972037,1.0
1.396912500877929,1.0
0.9002210796027259,1.0
0.5934550842121215,1.0
-4.023334105440432,2.0
-0.6799978016864343,1.0
-2.9549329624654788,2.0
-0.13678707352810981,1.0
-2.042495408391056,2.0
4.227617464536905,1.0
-2.3221488394225895,2.0
-0.34830815338429977,1.0
-3.891575763649832,2.0
-4.238648914433048,2.0
3.8418673158254197,1.0
4.649042440929142,1.0
-5.4338373146905,2.0
0.8043641281942002,1.0
2.9040050653514444,1.0
-3.527011057996303,2.0
2.363211809938645,1.0
-1.4629381384517939,2.0
6.549798007524709,1.0
1.539873824652023,1.0
-2.127184971618452,2.0
5.872198415297397,1.0
1.6791079236970081,1.0
-2.5049130097935226,2.0
1.0352639689066498,1.0
2.373044839345357,1.0
-5.288651723164071,2.0
-4.809557481983852,2.0
5.915493630798867,1.0
-4.503071324474227,2.0
-2.9341563366376096,2.0
-1.102899885117493,1.0
2.7987606661005264,1.0
3.19783371023392,1.0
-3.9281215745298717,2.0
0.8402676712820982,1.0
0.6660713429740119,1.0
-5.352634615503474,2.0
4.965176341850756,1.0
6.651133741347801,1.0
-4.841584612035511,2.0
3.362179680104398,1.0
-4.217860457006046,2.0
-5.537730564254288,2.0
-3.3110580383717814,2.0
-3.96773312721762,2.0
-2.851354124854301,2.0
-3.903744840760619,2.0
1.1888625929366032,1.0
1.6141398813538546,1.0
-0.7434965233969246,1.0
-1.3983720855485684,2.0
-1.9605646359304916,1.0
-4.840231101019107,2.0
-1.9572677288957343,2.0
-5.124365576633641,2.0
-2.3754914237322815,2.0
-3.9774902416942566,2.0
-2.5142585381294498,2.0
-1.3763849358575988,1.0
2.8636137156414336,1.0
-4.416955365450665,2.0
-3.7963541974895043,2.0
-1.589583979867987,2.0
1.4574144477940298,1.0
-5.975848130511003,2.0
1.8141258159328433,1.0
-3.995069007195954,2.0
-1.652128622297601,2.0
4.69823454383695,1.0
-1.9642859767171486,2.0
3.4445922292235402,1.0
-2.6629536491845083,2.0
-4.41447381772274,2.0
-4.48383041704708,2.0
-4.214038533531778,2.0
-2.166327120098012,2.0
-3.474084147478268,2.0
-0.988555625147597,2.0
-0.6774533628557695,1.0
3.44451935706619,1.0
-3.719411342932995,2.0
-2.490234547183613,2.0
-3.187826446231449,2.0
3.5967685747358376,1.0
2.2856579506097114,1.0
-2.4814255012079283,2.0
-3.557513801256261,2.0
-2.3282971702945634,2.0
-1.910159957976246,2.0
3.1843107123974304,1.0
3.889378723290185,1.0
-3.3063852847406023,2.0
-2.7905728515589976,2.0
-5.414920164323855,2.0
4.147551520615032,1.0
1.992600886972645,1.0
-1.9096742357501513,2.0
1.2531266575916788,1.0
-0.9308932441225206,1.0
0.30403874809624565,1.0
-4.2777780783878825,2.0
-3.388120502244638,2.0
-2.6366035554536804,2.0
-5.285280657753153,2.0
-3.769642722963819,2.0
-3.9816138244604624,2.0
-4.060672423557642,2.0
-5.003646724159236,2.0
-4.491953066094432,2.0
6.1668579677933675,1.0
-3.257237955217796,2.0
-2.391756071085264,2.0
-3.2315289555032454,2.0
-2.422543696644458,2.0
-3.146692861512875,2.0
-1.0394854151137052,2.0
1.76912363355804,1.0
-2.2758626826083397,2.0
-3.992381194475418,2.0
-5.702671941144126,2.0
0.5689151596265027,1.0
-2.2994216388728526,2.0
-3.2610466789478614,2.0
-2.95057790084319,2.0
2.3500758705413327,1.0
-3.3044903283236664,2.0
-4.528849516347323,2.0
1.6524294182873653,1.0
-3.2813591169593637,2.0
-4.112568056358847,2.0
-0.8539883159583818,2.0
-3.216827363750915,2.0
-2.9237465234125577,2.0
-3.8082076460661973,2.0
-3.1786896132019606,2.0
-3.9792605946690482,2.0
4.398082838938592,1.0
3.082789175801318,1.0
0.19021174955660136,1.0
-3.7821164852906333,2.0
-1.3007720995905543,1.0
1.7634541129794195,1.0
6.8116513415470425,1.0
-3.748473902812016,2.0
-1.3276389289427737,2.0
-1.4176493364537643,2.0
-4.358132400590918,2.0
2.136244804888664,1.0
-4.87080438738942,2.0
0.0356735641264585,1.0
1.6989359944191853,1.0
2.915357207269618,1.0
-3.9601557465402952,2.0
-5.697483066043635,2.0
3.9331919860243088,1.0
-3.3977115984458646,2.0
6.489800838645085,1.0
-2.741654589895261,2.0
-1.330314479267906,1.0
-3.3247833269871285,2.0
-1.9266736111844933,2.0
2.8490742884081346,1.0
-2.162117205757431,2.0
5.405902297005195,1.0
-3.176892969956744,2.0
-2.4644790347219074,2.0
3.9347947876629443,1.0
-2.868942812055261,2.0
-5.758303577124261,2.0
-1.7450417088694978,2.0
-1.6074891979629415,2.0
-4.481455055444925,2.0
1.898649424644591,1.0
1.7142396500414259,1.0
2.60599237623679,1.0
-3.9132778282212106,2.0
0.6035931992690187,1.0
5.017894279106943,1.0
2.2615206842189823,1.0
3.954773705763561,1.0
-4.50618965022904,2.0
3.687217331746914,1.0
-6.607388596506066,2.0
-5.1018019906449386,2.0
-3.7162029178863385,2.0
-5.267519657024892,2.0
1.8332464168766012,1.0
3.625213295178004,1.0
4.556091700164398,1.0
-1.9259724283718704,2.0
2.351225815898685,1.0
-3.8230933916210463,2.0
1.5404775731046771,1.0
-4.162977493975957,2.0
7.025438213865375,1.0
0.6294751568586876,1.0
2.706495104648771,1.0
-2.5874842099600683,2.0
-4.576564857273285,2.0
0.8185454471075928,1.0
-4.154446931446477,2.0
2.5579666454421344,1.0
6.713347505122159,1.0
-3.5702283379606192,2.0
-4.198841544315369,2.0
-2.0106422770638437,2.0
2.8574970470831316,1.0
-3.425642657008995,2.0
3.9575561484635275,1.0
-7.111041722087051,2.0
-3.415238446429888,2.0
-2.2534562405327447,2.0
0.8265158097071459,1.0
6.235618489570941,1.0
7.422753576297855,1.0
-0.14401991192666008,1.0
-4.742411967740061,2.0
-5.229184067429556,2.0
-3.564623947574523,2.0
-4.5625370201947515,2.0
1.6316337047467573,1.0
-3.5354862849215913,2.0
-5.811668928979134,2.0
-3.7571464904550442,2.0
-3.70174498155082,2.0
-0.4133203029808916,1.0
-4.7671568327366,2.0
5.371525732311506,1.0
2.2433681671407593,1.0
-2.39501568769464,2.0
-0.20967210743539866,1.0
-1.1157287186213605,2.0
1.111538265878215,1.0
3.3985141709012097,1.0
-4.0290560616761635,2.0
2.4866781745407964,1.0
-1.9634426180379927,2.0
-3.3856138578466375,2.0
0.07140665039291028,1.0
1.4267927639090998,1.0
-3.3488468160688387,2.0
2.3805674925812133,1.0
-3.6146861979695455,2.0
6.284888773674504,1.0
-6.611921218254611,2.0
-2.11819729802081,2.0
-2.741142976882766,2.0
-3.4582981582591983,2.0
-6.727597830226662,2.0
-0.685634585989833,1.0
-2.9120155723016046,2.0
6.199827209262463,1.0
-2.946204020758202,2.0
3.8090836816148363,1.0
1.0904388581591795,1.0
-2.572776016689596,2.0
3.5027869508229985,1.0
-1.840187960077169,2.0
-1.1635041753107251,2.0
-4.3388049732450025,2.0
3.3013828923526325,1.0
